PROCESSDATA	2111FIC45102C Data	yyyy-MM-dd HH:mm:ss
8	10	2024-11-16 21:55:00	751
tagname	2111FIC45102C.MV	2111FIC45102C.PV	2111FIC45102C.SV	2111FIC45102C.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
2024-11-16 21:59:10	58.40609233538461	47.26273445846154	47	1	0	0	0	0
2024-11-16 21:59:20	58.78331659512195	46.369404	47	1	0	0	0	0
2024-11-16 21:59:30	58.528733356	47.4090532	47	1	0	0	0	0
2024-11-16 21:59:40	58.282773632	47.6884325	47	1	0	0	0	0
2024-11-16 21:59:50	58.657744316	46.5296472	47	1	0	0	0	0
2024-11-16 22:00:00	58.826534656	46.522890108	47	1	0	0	0	0
2024-11-16 22:00:10	58.30441135873016	47.836160092063494	47	1	0	0	0	0
2024-11-16 22:00:20	58.626703488372094	46.65393790697674	47	1	0	0	0	0
2024-11-16 22:00:30	58.81942106	46.471726712	47	1	0	0	0	0
2024-11-16 22:00:40	58.422096728	47.55357242	47	1	0	0	0	0
2024-11-16 22:00:50	58.7206904	46.575237112	47	1	0	0	0	0
2024-11-16 22:01:00	58.819541884	46.71049268	47	1	0	0	0	0
2024-11-16 22:01:10	58.224381895238096	48.15576634920635	47	1	0	0	0	0
2024-11-16 22:01:20	59.05775847142857	45.71364473571429	47	1	0	0	0	0
2024-11-16 22:01:30	58.751841604	47.0114264	47	1	0	0	0	0
2024-11-16 22:01:40	58.227771688	48.019541952000004	47	1	0	0	0	0
2024-11-16 22:01:50	58.993241552	45.96945304	47	1	0	0	0	0
2024-11-16 22:02:00	58.481470668	47.804883104	47	1	0	0	0	0
2024-11-16 22:02:10	58.661451614814816	46.88302925925926	47	1	0	0	0	0
2024-11-16 22:02:20	59.067872663461536	46.19050575769231	47	1	0	0	0	0
2024-11-16 22:02:30	58.315530544	48.0445376	47	1	0	0	0	0
2024-11-16 22:02:40	59.085252032	45.882156087999995	47	1	0	0	0	0
2024-11-16 22:02:50	58.567418504	47.676921884	47	1	0	0	0	0
2024-11-16 22:03:00	58.6670768	46.902073296	47	1	0	0	0	0
2024-11-16 22:03:10	58.77048928148148	46.864837622222225	47	1	0	0	0	0
2024-11-16 22:03:20	58.30379564117647	47.96492313333333	47	1	0	0	0	0
2024-11-16 22:03:30	58.964775536	46.068304724	47	1	0	0	0	0
2024-11-16 22:03:40	58.5755868	47.590306708	47	1	0	0	0	0
2024-11-16 22:03:50	58.663622712	46.8779245	47	1	0	0	0	0
2024-11-16 22:04:00	59.111586556	46.100196224	47	1	0	0	0	0
2024-11-16 22:04:10	58.53761150943396	47.55082504716981	47	1	0	0	0	0
2024-11-16 22:04:20	59.17496441153846	45.83042502307693	47	1	0	0	0	0
2024-11-16 22:04:30	58.660684952	47.650095176	47	1	0	0	0	0
2024-11-16 22:04:40	58.72479628	46.9193764	47	1	0	0	0	0
2024-11-16 22:04:50	59.136800359999995	46.150581200000005	47	1	0	0	0	0
2024-11-16 22:05:00	58.31812002	48.280907976	47	1	0	0	0	0
2024-11-16 22:05:10	58.95210553333333	46.30140962962963	47	1	0	0	0	0
2024-11-16 22:05:20	58.66394336037736	47.470707735849054	47	1	0	0	0	0
2024-11-16 22:05:30	58.51859392	47.410490864	47	1	0	0	0	0
2024-11-16 22:05:40	58.796561808	46.750862288	47	1	0	0	0	0
2024-11-16 22:05:50	58.547117932	47.447649244	47	1	0	0	0	0
2024-11-16 22:06:00	58.354371636	47.623774000000004	47	1	0	0	0	0
2024-11-16 22:06:10	58.94747968253968	46.05327068888889	47	1	0	0	0	0
2024-11-16 22:06:20	58.68693341463415	47.116680763414635	47	1	0	0	0	0
2024-11-16 22:06:30	58.540837976	47.363806464	47	1	0	0	0	0
2024-11-16 22:06:40	58.75562512	46.760785999999996	47	1	0	0	0	0
2024-11-16 22:06:50	58.787203408	46.8115984	47	1	0	0	0	0
2024-11-16 22:07:00	58.891871624000004	46.783007048	47	1	0	0	0	0
2024-11-16 22:07:10	58.60139700740741	47.356424696296294	47	1	0	0	0	0
2024-11-16 22:07:20	58.87712815882353	46.50902101764706	47	1	0	0	0	0
2024-11-16 22:07:30	58.844602652	46.994538616	47	1	0	0	0	0
2024-11-16 22:07:40	58.329486684	48.026580652	47	1	0	0	0	0
2024-11-16 22:07:50	58.872969532	46.4094862	47	1	0	0	0	0
2024-11-16 22:08:00	58.355434504	48.040485552	47	1	0	0	0	0
2024-11-16 22:08:10	58.71156976296297	46.66194038518518	47	1	0	0	0	0
2024-11-16 22:08:20	59.03644923076923	46.16539165192308	47	1	0	0	0	0
2024-11-16 22:08:30	58.39956219574468	47.956385957446805	47	1	0	0	0	0
2024-11-16 22:08:40	58.888479176	46.435636432	47	1	0	0	0	0
2024-11-16 22:08:50	58.956621872	46.6406023	47	1	0	0	0	0
2024-11-16 22:09:00	58.5376156	47.55076684	47	1	0	0	0	0
2024-11-16 22:09:10	58.915349122222224	46.6224186962963	47	1	0	0	0	0
2024-11-16 22:09:20	58.510983128846156	47.7822577	47	1	0	0	0	0
2024-11-16 22:09:30	58.649850636000004	46.9050152	47	1	0	0	0	0
2024-11-16 22:09:40	59.010059892	46.269630712	47	1	0	0	0	0
2024-11-16 22:09:50	58.24827834	48.340061768	47	1	0	0	0	0
2024-11-16 22:10:00	58.7462436	46.579416943999995	47	1	0	0	0	0
2024-11-16 22:10:10	58.81334177777778	46.7969643037037	47	1	0	0	0	0
2024-11-16 22:10:20	58.32644552307692	47.85748602307692	47	1	0	0	0	0
2024-11-16 22:10:30	58.757679724	46.533187688	47	1	0	0	0	0
2024-11-16 22:10:40	58.651749836	47.156676612	47	1	0	0	0	0
2024-11-16 22:10:50	58.451960287999995	47.3813688	47	1	0	0	0	0
2024-11-16 22:11:00	59.021010312	45.892245448000004	47	1	0	0	0	0
2024-11-16 22:11:10	58.532798071875	47.616447096875	47	1	0	0	0	0
2024-11-16 22:11:20	58.30266695365854	47.72236840731707	47	1	0	0	0	0
2024-11-16 22:11:30	58.81733874	46.5022464	47	1	0	0	0	0
2024-11-16 22:11:40	58.4033104	47.76935508	47	1	0	0	0	0
2024-11-16 22:11:50	58.505209808000004	47.068518872	47	1	0	0	0	0
2024-11-16 22:12:00	58.919294443999995	46.256193532000005	47	1	0	0	0	0
2024-11-16 22:12:10	58.4093371	47.780544444444445	47	1	0	0	0	0
2024-11-16 22:12:20	58.55703979574468	47.06621731914894	47	1	0	0	0	0
2024-11-16 22:12:30	58.76047789787234	46.60002112978724	47	1	0	0	0	0
2024-11-16 22:12:40	58.740520624	46.817061708	47	1	0	0	0	0
2024-11-16 22:12:50	58.525256072	47.38329102	47	1	0	0	0	0
2024-11-16 22:13:00	58.655935664	46.722707576000005	47	1	0	0	0	0
2024-11-16 22:13:10	58.7930499962963	46.523166296296296	47	1	0	0	0	0
2024-11-16 22:13:20	58.7167019326923	47.11437924423077	47	1	0	0	0	0
2024-11-16 22:13:30	58.46821426	47.430329107999995	47	1	0	0	0	0
2024-11-16 22:13:40	58.9724644	46.116109768	47	1	0	0	0	0
2024-11-16 22:13:50	58.474503676000005	47.814967964	47	1	0	0	0	0
2024-11-16 22:14:00	58.740089272	46.784710424000004	47	1	0	0	0	0
2024-11-16 22:14:10	58.802089259259255	46.86077682962963	47	1	0	0	0	0
2024-11-16 22:14:20	58.47010253653846	47.75246646153846	47	1	0	0	0	0
2024-11-16 22:14:30	58.747725100000004	46.770298752	47	1	0	0	0	0
2024-11-16 22:14:40	58.837994992	46.83556402	47	1	0	0	0	0
2024-11-16 22:14:50	58.373492504	48.004521008	47	1	0	0	0	0
2024-11-16 22:15:00	58.506050016	47.257032916	47	1	0	0	0	0
2024-11-16 22:15:10	58.79113220740741	46.524879688888895	47	1	0	0	0	0
2024-11-16 22:15:20	58.533194615384616	47.44042815192307	47	1	0	0	0	0
2024-11-16 22:15:30	58.539415704	47.110582	47	1	0	0	0	0
2024-11-16 22:15:40	59.062339912	45.934632024	47	1	0	0	0	0
2024-11-16 22:15:50	58.468637136	47.808746044	47	1	0	0	0	0
2024-11-16 22:16:00	58.955414416	46.169572800000005	47	1	0	0	0	0
2024-11-16 22:16:10	58.97507592592593	46.62508111111111	47	1	0	0	0	0
2024-11-16 22:16:20	58.32066680851064	48.048701795744684	47	1	0	0	0	0
2024-11-16 22:16:30	58.877870644	46.524901256	47	1	0	0	0	0
2024-11-16 22:16:40	58.3692098	48.033326448000004	47	1	0	0	0	0
2024-11-16 22:16:50	58.553648088	47.016831224	47	1	0	0	0	0
2024-11-16 22:17:00	58.939178399999996	46.328096584	47	1	0	0	0	0
2024-11-16 22:17:10	58.51343614814815	47.48648174814815	47	1	0	0	0	0
2024-11-16 22:17:20	58.89828771914894	46.462034612765954	47	1	0	0	0	0
2024-11-16 22:17:30	58.659399432	47.450992752	47	1	0	0	0	0
2024-11-16 22:17:40	58.485628644	47.560069128	47	1	0	0	0	0
2024-11-16 22:17:50	58.971964528	46.318278356	47	1	0	0	0	0
2024-11-16 22:18:00	58.449962	47.790397483999996	47	1	0	0	0	0
2024-11-16 22:18:10	58.69840256296296	46.75309518518519	47	1	0	0	0	0
2024-11-16 22:18:20	58.88704395833334	46.557989125	47	1	0	0	0	0
2024-11-16 22:18:30	58.408225056	47.7538504	47	1	0	0	0	0
2024-11-16 22:18:40	59.119327432	45.832081856	47	1	0	0	0	0
2024-11-16 22:18:50	58.671452264	47.58254152	47	1	0	0	0	0
2024-11-16 22:19:00	58.68286314	47.048246884	47	1	0	0	0	0
2024-11-16 22:19:10	58.9588782875	46.68132556875	47	1	0	0	0	0
2024-11-16 22:19:20	58.30859242142857	48.4439572	47	1	0	0	0	0
2024-11-16 22:19:30	58.833746836	46.5951596	47	1	0	0	0	0
2024-11-16 22:19:40	58.85886168	46.7610127	47	1	0	0	0	0
2024-11-16 22:19:50	58.420912799999996	47.7757864	47	1	0	0	0	0
2024-11-16 22:20:00	58.975096156	46.081102783999995	47	1	0	0	0	0
2024-11-16 22:20:10	58.968271540625004	46.594890584375	47	1	0	0	0	0
2024-11-16 22:20:20	58.35382037142857	48.05296242857143	47	1	0	0	0	0
2024-11-16 22:20:30	59.08055654042553	46.10553529148936	47	1	0	0	0	0
2024-11-16 22:20:40	58.663379492	47.58124728	47	1	0	0	0	0
2024-11-16 22:20:50	58.57334208	47.3349904	47	1	0	0	0	0
2024-11-16 22:21:00	59.131900464	46.044185139999996	47	1	0	0	0	0
2024-11-16 22:21:10	58.382729053968255	48.153146587301585	47	1	0	0	0	0
2024-11-16 22:21:20	58.872700826829266	46.43160972439025	47	1	0	0	0	0
2024-11-16 22:21:30	58.877879512	46.7972084	47	1	0	0	0	0
2024-11-16 22:21:40	58.5483769	47.34837552	47	1	0	0	0	0
2024-11-16 22:21:50	58.972393544	46.237451308	47	1	0	0	0	0
2024-11-16 22:22:00	58.6760584	47.31383288	47	1	0	0	0	0
2024-11-16 22:22:10	58.62743769375	47.104963062500005	47	1	0	0	0	0
2024-11-16 22:22:20	58.88157518571429	46.53605232142857	47	1	0	0	0	0
2024-11-16 22:22:30	58.84090056666666	46.93181270833334	47	1	0	0	0	0
2024-11-16 22:22:40	58.615961624	47.319652944	47	1	0	0	0	0
2024-11-16 22:22:50	59.188577252	45.89228542	47	1	0	0	0	0
2024-11-16 22:23:00	58.612077044	47.91549602	47	1	0	0	0	0
2024-11-16 22:23:10	58.88020955555555	46.71778086984127	46.65079365079365	1	0	0	0	0
2024-11-16 22:23:20	59.019053752380955	46.309036252380956	46	1	0	0	0	0
2024-11-16 22:23:30	58.32103510638298	47.57134093829787	46	1	0	0	0	0
2024-11-16 22:23:40	58.648723144	46.219238968	46	1	0	0	0	0
2024-11-16 22:23:50	58.55874358	46.34699184	46	1	0	0	0	0
2024-11-16 22:24:00	58.109842283999996	47.084084931999996	46	1	0	0	0	0
2024-11-16 22:24:10	58.407893162499995	45.98666503125	46	1	0	0	0	0
2024-11-16 22:24:20	58.48106289285714	45.90918982142857	46	1	0	0	0	0
2024-11-16 22:24:30	58.111775200000004	46.901582923404256	46	1	0	0	0	0
2024-11-16 22:24:40	58.392425748	45.707007456	46	1	0	0	0	0
2024-11-16 22:24:50	58.561541148	45.502024532	46	1	0	0	0	0
2024-11-16 22:25:00	57.965377184	47.019453764	46	1	0	0	0	0
2024-11-16 22:25:10	58.324244006349204	45.79729035396826	46	1	0	0	0	0
2024-11-16 22:25:20	58.25447704634146	46.08335702195122	46	1	0	0	0	0
2024-11-16 22:25:30	58.342868036	45.908830764	46	1	0	0	0	0
2024-11-16 22:25:40	58.295304724	46.033780543999995	46	1	0	0	0	0
2024-11-16 22:25:50	58.284443408	46.009732664	46	1	0	0	0	0
2024-11-16 22:26:00	58.507887864	45.497715136	46	1	0	0	0	0
2024-11-16 22:26:10	58.394847846874995	45.962986540625	46	1	0	0	0	0
2024-11-16 22:26:20	58.377727560975615	45.93232227317073	46	1	0	0	0	0
2024-11-16 22:26:30	58.356514	46.087244184	46	1	0	0	0	0
2024-11-16 22:26:40	58.259303156	46.283964032	46	1	0	0	0	0
2024-11-16 22:26:50	58.254126112	46.137983988	46	1	0	0	0	0
2024-11-16 22:27:00	58.427803032	45.703871196	46	1	0	0	0	0
2024-11-16 22:27:10	58.30410148125	46.08960578125	46	1	0	0	0	0
2024-11-16 22:27:20	58.31422829268293	46.042586729268294	46	1	0	0	0	0
2024-11-16 22:27:30	58.316430888	46.0444276	46	1	0	0	0	0
2024-11-16 22:27:40	58.385557712	45.766849448	46	1	0	0	0	0
2024-11-16 22:27:50	58.437856323999995	45.699866948	46	1	0	0	0	0
2024-11-16 22:28:00	58.520355996	45.617880840000005	46	1	0	0	0	0
2024-11-16 22:28:10	58.29289183174603	46.255667357142855	46	1	0	0	0	0
2024-11-16 22:28:20	58.534484185714284	45.59444237857143	46	1	0	0	0	0
2024-11-16 22:28:30	58.391509512	46.065317312	46	1	0	0	0	0
2024-11-16 22:28:40	58.31696184	46.1778626	46	1	0	0	0	0
2024-11-16 22:28:50	58.183323852	46.5061612	46	1	0	0	0	0
2024-11-16 22:29:00	58.407048464	45.783289644	46	1	0	0	0	0
2024-11-16 22:29:10	58.502366934375	45.584762646875	46	1	0	0	0	0
2024-11-16 22:29:20	58.46476741904762	45.914923709523805	46	1	0	0	0	0
2024-11-16 22:29:30	58.216814	46.700818936	46	1	0	0	0	0
2024-11-16 22:29:40	58.028533576	46.7261296	46	1	0	0	0	0
2024-11-16 22:29:50	58.616607828	45.269856816	46	1	0	0	0	0
2024-11-16 22:30:00	58.2617112	46.552034208	46	1	0	0	0	0
2024-11-16 22:30:10	58.12003085	46.433778331250004	46	1	0	0	0	0
2024-11-16 22:30:20	58.57993057857143	45.349069285714286	46	1	0	0	0	0
2024-11-16 22:30:30	57.939895348	47.092101723999995	46	1	0	0	0	0
2024-11-16 22:30:40	58.391059472	45.434955584	46	1	0	0	0	0
2024-11-16 22:30:50	58.506002800000005	45.587976976	46	1	0	0	0	0
2024-11-16 22:31:00	58.017001199999996	46.681485136	46	1	0	0	0	0
2024-11-16 22:31:10	58.579776534375	45.180326575	46	1	0	0	0	0
2024-11-16 22:31:20	57.94868214390244	47.28357070243902	46	1	0	0	0	0
2024-11-16 22:31:30	58.361239956	45.668982544	46	1	0	0	0	0
2024-11-16 22:31:40	58.5279916	45.513584672	46	1	0	0	0	0
2024-11-16 22:31:50	58.143766284	46.393932796	46	1	0	0	0	0
2024-11-16 22:32:00	58.325852	45.78586242	46	1	0	0	0	0
2024-11-16 22:32:10	58.433216196875	45.692059284375	46	1	0	0	0	0
2024-11-16 22:32:20	58.06408203902439	46.79118238780488	46	1	0	0	0	0
2024-11-16 22:32:30	58.324156176	45.804815804	46	1	0	0	0	0
2024-11-16 22:32:40	58.436001152	45.815887968	46	1	0	0	0	0
2024-11-16 22:32:50	58.00013808	46.668068432	46	1	0	0	0	0
2024-11-16 22:33:00	58.440663596	45.3774852	46	1	0	0	0	0
2024-11-16 22:33:10	58.153186915625	46.444893703125	46	1	0	0	0	0
2024-11-16 22:33:20	58.051989165853655	46.310939268292685	46	1	0	0	0	0
2024-11-16 22:33:30	58.375721544	45.621665136	46	1	0	0	0	0
2024-11-16 22:33:40	58.050400012	46.558469264	46	1	0	0	0	0
2024-11-16 22:33:50	58.099943312	45.9458636	46	1	0	0	0	0
2024-11-16 22:34:00	58.549186272	44.933666	46	1	0	0	0	0
2024-11-16 22:34:10	58.034459	46.62755095	46	1	0	0	0	0
2024-11-16 22:34:20	58.24277622857143	45.69805095238095	46	1	0	0	0	0
2024-11-16 22:34:30	58.441882400000004	45.519894708	46	1	0	0	0	0
2024-11-16 22:34:40	58.055273232000005	46.591763188	46	1	0	0	0	0
2024-11-16 22:34:50	58.298083492	45.702111456000004	46	1	0	0	0	0
2024-11-16 22:35:00	58.707442447999995	44.989739692	46	1	0	0	0	0
2024-11-16 22:35:10	58.177112340625	46.624345312500004	46	1	0	0	0	0
2024-11-16 22:35:20	58.54920265909091	45.34017272727272	46	1	0	0	0	0
2024-11-16 22:35:30	58.60033799166666	45.625867183333334	46	1	0	0	0	0
2024-11-16 22:35:40	57.876911248	47.330754811999995	46	1	0	0	0	0
2024-11-16 22:35:50	58.3175246	45.691662	46	1	0	0	0	0
2024-11-16 22:36:00	58.338825844	46.017580364000004	46	1	0	0	0	0
2024-11-16 22:36:10	58.028558322222224	46.57577348253968	46	1	0	0	0	0
2024-11-16 22:36:20	58.3512482	45.60041339285714	46	1	0	0	0	0
2024-11-16 22:36:30	58.093061796	46.744196696	46	1	0	0	0	0
2024-11-16 22:36:40	58.4553656	45.371846932	46	1	0	0	0	0
2024-11-16 22:36:50	58.88212082	44.771992736	46	1	0	0	0	0
2024-11-16 22:37:00	58.017890343999994	47.16486784	46	1	0	0	0	0
2024-11-16 22:37:10	58.4720376625	45.558135	46	1	0	0	0	0
2024-11-16 22:37:20	58.39619285714286	46.111236035714285	46	1	0	0	0	0
2024-11-16 22:37:30	57.98033936	46.706823096	46	1	0	0	0	0
2024-11-16 22:37:40	58.580544775999996	45.1693256	46	1	0	0	0	0
2024-11-16 22:37:50	58.121019364	46.620821756	46	1	0	0	0	0
2024-11-16 22:38:00	58.1092564	46.09729724	46	1	0	0	0	0
2024-11-16 22:38:10	58.29314450370371	45.824346481481484	46	1	0	0	0	0
2024-11-16 22:38:20	57.91761053653846	46.66618413076923	46	1	0	0	0	0
2024-11-16 22:38:30	58.365201008	45.318433404	46	1	0	0	0	0
2024-11-16 22:38:40	58.328596508000004	45.816006424	46	1	0	0	0	0
2024-11-16 22:38:50	57.968253063999995	46.5876964	46	1	0	0	0	0
2024-11-16 22:39:00	58.375734416	45.275424	46	1	0	0	0	0
2024-11-16 22:39:10	58.2761896875	45.847561059374996	46	1	0	0	0	0
2024-11-16 22:39:20	58.30481353571429	45.86394247857143	46	1	0	0	0	0
2024-11-16 22:39:30	58.149565736	46.243481855999995	46	1	0	0	0	0
2024-11-16 22:39:40	57.979323632	46.508502768	46	1	0	0	0	0
2024-11-16 22:39:50	58.0581402	46.132615512	46	1	0	0	0	0
2024-11-16 22:40:00	58.025830072	46.084873516	46	1	0	0	0	0
2024-11-16 22:40:10	57.88468141111111	46.25493808518518	46	1	0	0	0	0
2024-11-16 22:40:20	57.999641224444446	45.84275137777778	46	1	0	0	0	0
2024-11-16 22:40:30	58.003072548	45.9064197	46	1	0	0	0	0
2024-11-16 22:40:40	57.86216828	46.337952871999995	46	1	0	0	0	0
2024-11-16 22:40:50	57.867071536	46.15344772	46	1	0	0	0	0
2024-11-16 22:41:00	58.4480684	44.836336064	46	1	0	0	0	0
2024-11-16 22:41:10	58.09010014074074	46.29741171851852	46	1	0	0	0	0
2024-11-16 22:41:20	58.05469960784314	45.89229286470588	46	1	0	0	0	0
2024-11-16 22:41:30	58.47964688	45.1697404	46	1	0	0	0	0
2024-11-16 22:41:40	57.814670252	46.993914608	46	1	0	0	0	0
2024-11-16 22:41:50	58.418902004	45.103215432	46	1	0	0	0	0
2024-11-16 22:42:00	58.157645576	46.2846894	46	1	0	0	0	0
2024-11-16 22:42:10	57.94954739245283	46.433836666037735	46	1	0	0	0	0
2024-11-16 22:42:20	58.35516300192308	45.439996401923075	46	1	0	0	0	0
2024-11-16 22:42:30	57.874275708	46.729127600000005	46	1	0	0	0	0
2024-11-16 22:42:40	57.864157084	46.39580096	46	1	0	0	0	0
2024-11-16 22:42:50	58.261684784	45.400524067999996	46	1	0	0	0	0
2024-11-16 22:43:00	58.078351888	46.211613988	46	1	0	0	0	0
2024-11-16 22:43:10	58.01225271509434	46.1603994245283	46	1	0	0	0	0
2024-11-16 22:43:20	58.396546580392155	45.33996417843137	46	1	0	0	0	0
2024-11-16 22:43:30	57.974770088	46.6538522	46	1	0	0	0	0
2024-11-16 22:43:40	57.9783744	46.383408768	46	1	0	0	0	0
2024-11-16 22:43:50	58.341022056	45.263844399999996	46	1	0	0	0	0
2024-11-16 22:44:00	58.276770916000004	45.810466656	46	1	0	0	0	0
2024-11-16 22:44:10	57.84056188679245	46.885461886792456	46	1	0	0	0	0
2024-11-16 22:44:20	58.149321826	45.723554982	46	1	0	0	0	0
2024-11-16 22:44:30	58.49280108	45.171299172	46	1	0	0	0	0
2024-11-16 22:44:40	57.917334268	46.983579216	46	1	0	0	0	0
2024-11-16 22:44:50	58.245964896000004	45.697501752	46	1	0	0	0	0
2024-11-16 22:45:00	58.484184128	45.3183841	46	1	0	0	0	0
2024-11-16 22:45:10	57.92614343333334	46.822010215873014	46	1	0	0	0	0
2024-11-16 22:45:20	58.08419834146341	45.973766614634144	46	1	0	0	0	0
2024-11-16 22:45:30	58.217363212	45.984107336	46	1	0	0	0	0
2024-11-16 22:45:40	57.869098799999996	46.668782848	46	1	0	0	0	0
2024-11-16 22:45:50	58.337944244	45.190166856	46	1	0	0	0	0
2024-11-16 22:46:00	58.167846352000005	46.066116644	46	1	0	0	0	0
2024-11-16 22:46:10	58.16977616226415	45.68557880188679	46	1	0	0	0	0
2024-11-16 22:46:20	58.40306176153846	45.43772123076923	46	1	0	0	0	0
2024-11-16 22:46:30	57.794922172	47.018408512	46	1	0	0	0	0
2024-11-16 22:46:40	58.16449924	45.7288452	46	1	0	0	0	0
2024-11-16 22:46:50	58.236104152	45.714062208	46	1	0	0	0	0
2024-11-16 22:47:00	57.733325176	47.007512544	46	1	0	0	0	0
2024-11-16 22:47:10	58.12851745283019	45.569817401886795	46	1	0	0	0	0
2024-11-16 22:47:20	58.34615504615385	45.256528461538466	46	1	0	0	0	0
2024-11-16 22:47:30	57.983015592	46.479605216	46	1	0	0	0	0
2024-11-16 22:47:40	58.073839952	45.9818036	46	1	0	0	0	0
2024-11-16 22:47:50	58.414570444000006	45.194474768000006	46	1	0	0	0	0
2024-11-16 22:48:00	58.069105236	46.480210635999995	46	1	0	0	0	0
2024-11-16 22:48:10	58.256430507547165	45.58073062075472	46	1	0	0	0	0
2024-11-16 22:48:20	58.47849993846154	45.43182605384615	46	1	0	0	0	0
2024-11-16 22:48:30	57.861712000000004	47.102166139999994	46	1	0	0	0	0
2024-11-16 22:48:40	58.3105816	45.497823536	46	1	0	0	0	0
2024-11-16 22:48:50	58.0857996	46.3882908	46	1	0	0	0	0
2024-11-16 22:49:00	57.960311864000005	46.380966156	46	1	0	0	0	0
2024-11-16 22:49:10	58.239873165079366	45.84404810793651	46	1	0	0	0	0
2024-11-16 22:49:20	57.876511309523806	46.951894571428575	46	1	0	0	0	0
2024-11-16 22:49:30	58.284335	45.4830263	46	1	0	0	0	0
2024-11-16 22:49:40	58.45131776	45.4655172	46	1	0	0	0	0
2024-11-16 22:49:50	57.73141906	47.225045468	46	1	0	0	0	0
2024-11-16 22:50:00	58.534298496000005	44.9056784	46	1	0	0	0	0
2024-11-16 22:50:10	58.01360566037736	46.74024323207547	46	1	0	0	0	0
2024-11-16 22:50:20	58.26051664230769	45.60061860576923	46	1	0	0	0	0
2024-11-16 22:50:30	58.296627111999996	45.75147496	46	1	0	0	0	0
2024-11-16 22:50:40	57.966626744	46.416311016	46	1	0	0	0	0
2024-11-16 22:50:50	58.427654904	45.330191848	46	1	0	0	0	0
2024-11-16 22:51:00	57.932179724	46.959185328000004	46	1	0	0	0	0
2024-11-16 22:51:10	58.232674459259265	45.699421629629626	46	1	0	0	0	0
2024-11-16 22:51:20	58.417540687999995	45.641474932	46	1	0	0	0	0
2024-11-16 22:51:30	57.724266184	47.20198366	46	1	0	0	0	0
2024-11-16 22:51:40	58.513329344	44.86716522	46	1	0	0	0	0
2024-11-16 22:51:50	58.057354432000004	46.719303408	46	1	0	0	0	0
2024-11-16 22:52:00	57.830137451999995	46.7713507	46	1	0	0	0	0
2024-11-16 22:52:10	58.400806652830184	45.34278115471698	46	1	0	0	0	0
2024-11-16 22:52:20	57.852243876923076	46.97456561538461	46	1	0	0	0	0
2024-11-16 22:52:30	58.301228652	45.3804396	46	1	0	0	0	0
2024-11-16 22:52:40	58.539586719999996	45.430873864	46	1	0	0	0	0
2024-11-16 22:52:50	57.727606496	47.388150319999994	46	1	0	0	0	0
2024-11-16 22:53:00	58.412084128000004	45.260087368	46	1	0	0	0	0
2024-11-16 22:53:10	58.118489437735846	46.33810320754717	46	1	0	0	0	0
