PROCESSDATA	2411PDIC10321 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-06-05 21:55:00	751
tagname	2411PDIC10321.MV	2411PDIC10321.PV	2411PDIC10321.SV	2411PDIC10321.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	再生器再生滑阀差压_OP	再生器再生滑阀差压_PV	再生器再生滑阀差压_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=5.544873280277777	fsMin=0	fsGridNum=10	fdMax=5.544873280277777tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-06-05 22:14:30	60.301280858823525	58.66925967647059	15	1	0	0	0	0
2024-06-05 22:14:40	60.301280858823525	58.66925967647059	15	1	0	0	0	0
2024-06-05 22:14:50	60.301280858823525	58.66925967647059	15	1	0	0	0	0
2024-06-05 22:15:00	60.301280858823525	58.66925967647059	15	1	0	0	0	0
2024-06-05 22:15:10	60.01220168	58.06506392	15	1	0	0	0	0
2024-06-05 22:15:20	59.76865169855073	57.62935626811594	15	1	0	0	0	0
2024-06-05 22:15:30	58.40385320816326	55.0091648755102	15	1	0	0	0	0
2024-06-05 22:15:40	58.56823693	55.28025677	15	1	0	0	0	0
2024-06-05 22:15:50	59.39014968	56.8727687	15	1	0	0	0	0
2024-06-05 22:16:00	58.99773002352941	56.178373900000004	15	1	0	0	0	0
2024-06-05 22:16:10	60.143566802898555	58.267326671014494	15	1	0	0	0	0
2024-06-05 22:16:20	60.77980488979591	59.445353469387754	15	1	0	0	0	0
2024-06-05 22:16:30	60.557838170000004	59.01647874	15	1	0	0	0	0
2024-06-05 22:16:40	60.09921658857143	58.10671214857143	15	1	0	0	0	0
2024-06-05 22:16:50	59.79042243	57.51347921	15	1	0	0	0	0
2024-06-05 22:17:00	59.089896404	56.184150692	15	1	0	0	0	0
2024-06-05 22:17:10	60.87403627	59.56367864	15	1	0	0	0	0
2024-06-05 22:17:20	61.204508811428575	60.26321583714286	15	1	0	0	0	0
2024-06-05 22:17:30	59.764886482	57.594099299999996	15	1	0	0	0	0
2024-06-05 22:17:40	59.46296509275362	57.03132268550725	15	1	0	0	0	0
