PROCESSDATA	2111PIC86501 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-10-26 21:55:00	751
tagname	2111PIC86501.MV	2111PIC86501.PV	2111PIC86501.SV	2111PIC86501.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	燃气自D861至F401炉膛1#_OP	燃气自D861至F401炉膛1#_PV	燃气自D861至F401炉膛1#_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=1.8372980101055312	fsMin=0	fsGridNum=10	fdMax=1.8372980101055312tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-10-26 22:01:00	33.996574	0.16328348992	0.165948883	1	0	0	0	0
2024-10-26 22:01:10	33.801819172	0.16405733686	0.1613958863	1	0	0	0	0
2024-10-26 22:01:20	33.910555283018866	0.16344196990566037	0.16407992613207548	1	0	0	0	0
2024-10-26 22:01:30	33.92431533333333	0.16472097558333332	0.164931163	1	0	0	0	0
2024-10-26 22:01:40	33.857079524	0.16473458153999998	0.163857222	1	0	0	0	0
2024-10-26 22:01:50	33.918676528	0.16375684784	0.1639540247	1	0	0	0	0
2024-10-26 22:02:00	34.024388775999995	0.16350523886	0.16537444028	1	0	0	0	0
2024-10-26 22:02:10	33.985754484	0.16421843394	0.1644481	1	0	0	0	0
2024-10-26 22:02:20	33.93797690925926	0.16437468274074074	0.1639755138888889	1	0	0	0	0
2024-10-26 22:02:30	33.76083308510638	0.16435169921276596	0.1608900174255319	1	0	0	0	0
2024-10-26 22:02:40	33.792649086000004	0.16237453386	0.16123088294	1	0	0	0	0
2024-10-26 22:02:50	33.82561089	0.16225724132	0.162058726	1	0	0	0	0
2024-10-26 22:03:00	33.854444168	0.16246330206	0.1630612442	1	0	0	0	0
2024-10-26 22:03:10	33.829310256	0.16302899108	0.16276164708000002	1	0	0	0	0
2024-10-26 22:03:20	33.800495851851856	0.16309070437037038	0.16268833729629628	1	0	0	0	0
2024-10-26 22:03:30	33.76659533404255	0.1625087369361702	0.161751419	1	0	0	0	0
2024-10-26 22:03:40	33.935419038	0.16263923084	0.1647274	1	0	0	0	0
2024-10-26 22:03:50	33.783348472	0.16291129434	0.16209225286	1	0	0	0	0
2024-10-26 22:04:00	33.773837914000005	0.1628269328	0.16227154298000002	1	0	0	0	0
2024-10-26 22:04:10	33.706910021999995	0.1625417529	0.1611654	1	0	0	0	0
2024-10-26 22:04:20	33.912069288888894	0.16238143355555554	0.1652510255925926	1	0	0	0	0
2024-10-26 22:04:30	33.93993859787234	0.1631862830638298	0.16487755085106384	1	0	0	0	0
2024-10-26 22:04:40	33.95166027021276	0.16373791857446807	0.1649283214255319	1	0	0	0	0
2024-10-26 22:04:50	33.947632516	0.16355491476	0.1640631	1	0	0	0	0
2024-10-26 22:05:00	33.967921632	0.16329887088	0.16383432892	1	0	0	0	0
2024-10-26 22:05:10	33.938825478	0.16324207218	0.16288584366	1	0	0	0	0
2024-10-26 22:05:20	33.81277647222222	0.16361922564814815	0.1614850461111111	1	0	0	0	0
2024-10-26 22:05:30	33.758543191489366	0.16359161727659577	0.161693558	1	0	0	0	0
2024-10-26 22:05:40	33.690160049999996	0.16239735638	0.160405889	1	0	0	0	0
2024-10-26 22:05:50	33.904037800000005	0.16212758593999999	0.16461531844	1	0	0	0	0
2024-10-26 22:06:00	33.944289292	0.1630967961	0.16490487458	1	0	0	0	0
2024-10-26 22:06:10	33.903463246	0.1635373017	0.163809448	1	0	0	0	0
2024-10-26 22:06:20	33.721642037037036	0.16374993777777777	0.16118113551851854	1	0	0	0	0
2024-10-26 22:06:30	33.69514832553192	0.16301425080851062	0.16138437668085107	1	0	0	0	0
2024-10-26 22:06:40	33.73263744680851	0.16230094865957448	0.16199534780851063	1	0	0	0	0
2024-10-26 22:06:50	33.639745559999994	0.16190808314	0.16022931	1	0	0	0	0
2024-10-26 22:07:00	33.755959256000004	0.16178960346000001	0.16286828906	1	0	0	0	0
2024-10-26 22:07:10	33.7479862	0.16219395582	0.16251304812	1	0	0	0	0
2024-10-26 22:07:20	33.6951163859375	0.162424993640625	0.161820797421875	1	0	0	0	0
2024-10-26 22:07:30	33.71161174390244	0.1621551873902439	0.162178025	1	0	0	0	0
2024-10-26 22:07:40	33.675368078	0.16179582508	0.161298484	1	0	0	0	0
2024-10-26 22:07:50	33.729007249999995	0.16151463159999999	0.1623432722	1	0	0	0	0
2024-10-26 22:08:00	33.743586568000005	0.16195634332	0.1625441735	1	0	0	0	0
2024-10-26 22:08:10	33.898194586	0.16206719068	0.16495	1	0	0	0	0
2024-10-26 22:08:20	33.6950983640625	0.162228638015625	0.16044566903125002	1	0	0	0	0
2024-10-26 22:08:30	33.76804857142857	0.16172995185714287	0.16233170042857142	1	0	0	0	0
2024-10-26 22:08:40	33.746740954	0.16185936718	0.16120307668	1	0	0	0	0
2024-10-26 22:08:50	33.941379122	0.16193694032	0.165154487	1	0	0	0	0
2024-10-26 22:09:00	33.798790828	0.16276033716	0.1622567	1	0	0	0	0
2024-10-26 22:09:10	33.83762524	0.1626311742	0.16419541932	1	0	0	0	0
2024-10-26 22:09:20	33.921161483018864	0.16291127011320755	0.16465109358490568	1	0	0	0	0
2024-10-26 22:09:30	33.8955577	0.16284965966666667	0.16348654	1	0	0	0	0
2024-10-26 22:09:40	33.877518582	0.16299082410000001	0.16309692367999998	1	0	0	0	0
2024-10-26 22:09:50	33.875336598	0.16334840022	0.1634248547	1	0	0	0	0
2024-10-26 22:10:00	33.854489064	0.16334679130000002	0.1630401386	1	0	0	0	0
2024-10-26 22:10:10	33.95707468	0.16285671346	0.164387867	1	0	0	0	0
2024-10-26 22:10:20	33.95270626603774	0.16238846850943398	0.1631417475471698	1	0	0	0	0
2024-10-26 22:10:30	33.978672707692304	0.16259918996153847	0.16345958380769232	1	0	0	0	0
2024-10-26 22:10:40	34.05313537	0.1632182955	0.16480015990000002	1	0	0	0	0
2024-10-26 22:10:50	33.911657502000004	0.16404481054	0.162674114	1	0	0	0	0
2024-10-26 22:11:00	33.9257748	0.16332131726	0.16285701938	1	0	0	0	0
2024-10-26 22:11:10	34.018286978	0.16292221328	0.16432188781999998	1	0	0	0	0
2024-10-26 22:11:20	34.00409914528302	0.16298405090566037	0.16337080966037734	1	0	0	0	0
2024-10-26 22:11:30	33.94257433333333	0.16346993533333334	0.162778988	1	0	0	0	0
2024-10-26 22:11:40	33.959895438	0.16373845736	0.16390668417999998	1	0	0	0	0
2024-10-26 22:11:50	33.996776368	0.1631748054	0.1637810905	1	0	0	0	0
2024-10-26 22:12:00	33.96439236	0.1628911697	0.16265970634000002	1	0	0	0	0
2024-10-26 22:12:10	33.731542	0.16320938756	0.159482539	1	0	0	0	0
2024-10-26 22:12:20	33.80366802075471	0.16256488505660377	0.16166938490566038	1	0	0	0	0
2024-10-26 22:12:30	33.77438196875	0.16250448466666667	0.16152470420833334	1	0	0	0	0
2024-10-26 22:12:40	33.782953500000005	0.16211865094	0.16175511612	1	0	0	0	0
2024-10-26 22:12:50	34.011070462	0.16242589012	0.165755242	1	0	0	0	0
2024-10-26 22:13:00	33.885161124	0.16360853844	0.16380700788	1	0	0	0	0
2024-10-26 22:13:10	33.815150200000005	0.16392909572	0.16274783764	1	0	0	0	0
2024-10-26 22:13:20	33.83920856603774	0.16298103207547168	0.16287404469811323	1	0	0	0	0
2024-10-26 22:13:30	33.90615872340426	0.16265665719148936	0.1635983	1	0	0	0	0
2024-10-26 22:13:40	33.898873946	0.16290580699999999	0.16293408841999998	1	0	0	0	0
2024-10-26 22:13:50	33.796967326	0.16351409872	0.16180431184	1	0	0	0	0
2024-10-26 22:14:00	33.873998652	0.16355735738	0.16405044624	1	0	0	0	0
2024-10-26 22:14:10	33.784779484	0.16331321314	0.1619727	1	0	0	0	0
2024-10-26 22:14:20	33.88147906545454	0.16301308576363638	0.16349859430909092	1	0	0	0	0
2024-10-26 22:14:30	33.84921319148936	0.16295948023404255	0.1626305644468085	1	0	0	0	0
2024-10-26 22:14:40	33.905562683999996	0.16319363813999999	0.16398857866	1	0	0	0	0
2024-10-26 22:14:50	33.846466638	0.16325409604	0.162610024	1	0	0	0	0
2024-10-26 22:15:00	33.846115578	0.16340360292	0.1630277279	1	0	0	0	0
2024-10-26 22:15:10	33.861477541999996	0.16324700618	0.16338488108	1	0	0	0	0
2024-10-26 22:15:20	33.87989379622641	0.1626598476981132	0.1629996725283019	1	0	0	0	0
2024-10-26 22:15:30	33.94831735957447	0.16245231321276596	0.163749263	1	0	0	0	0
2024-10-26 22:15:40	33.912768946	0.1629986081	0.16347923584	1	0	0	0	0
2024-10-26 22:15:50	33.941234354	0.1633014386	0.16401989818	1	0	0	0	0
2024-10-26 22:16:00	33.848535736	0.16349377841999999	0.16231021752	1	0	0	0	0
2024-10-26 22:16:10	33.86442889	0.16306688646	0.162853643	1	0	0	0	0
2024-10-26 22:16:20	33.95779881509434	0.1626808126037736	0.16365521490566037	1	0	0	0	0
2024-10-26 22:16:30	33.92762230212766	0.162884642893617	0.16282435165957446	1	0	0	0	0
2024-10-26 22:16:40	33.879529602	0.16340284136	0.16261990688	1	0	0	0	0
2024-10-26 22:16:50	33.868274528	0.16344505046	0.162886769	1	0	0	0	0
2024-10-26 22:17:00	33.915159224	0.16306160674	0.16325688908000002	1	0	0	0	0
2024-10-26 22:17:10	34.082109436	0.16301347386	0.16614744304	1	0	0	0	0
2024-10-26 22:17:20	34.080097781132075	0.16518381824528303	0.16670701743396227	1	0	0	0	0
2024-10-26 22:17:30	34.05445777234042	0.16534760697872342	0.165820569	1	0	0	0	0
2024-10-26 22:17:40	34.056982128	0.16562814666	0.16589571278	1	0	0	0	0
2024-10-26 22:17:50	33.985236142	0.16541772538	0.16422931878	1	0	0	0	0
2024-10-26 22:18:00	34.035479126000006	0.16474617536	0.16505962638	1	0	0	0	0
2024-10-26 22:18:10	34.100819344	0.16466540348	0.165727973	1	0	0	0	0
2024-10-26 22:18:20	34.042243969811324	0.16510808686792453	0.1642641570943396	1	0	0	0	0
2024-10-26 22:18:30	33.87039946666666	0.164952646	0.16157386666666665	1	0	0	0	0
2024-10-26 22:18:40	33.9741274	0.16319775683999999	0.16325161658	1	0	0	0	0
2024-10-26 22:18:50	33.942222612	0.16369077002	0.163051561	1	0	0	0	0
2024-10-26 22:19:00	33.933753728	0.16357527278	0.16306225538	1	0	0	0	0
2024-10-26 22:19:10	33.98073995	0.16386018177999997	0.16454091564	1	0	0	0	0
2024-10-26 22:19:20	34.15998522075472	0.16419267709433963	0.16729224601886794	1	0	0	0	0
2024-10-26 22:19:30	34.12503648723404	0.1652226324680851	0.166183636	1	0	0	0	0
2024-10-26 22:19:40	34.112738199999995	0.1648434941	0.16517658093999998	1	0	0	0	0
2024-10-26 22:19:50	34.134981048	0.16507440852	0.16563643686	1	0	0	0	0
2024-10-26 22:20:00	34.130891132	0.16553053686000002	0.16572535242	1	0	0	0	0
2024-10-26 22:20:10	34.013743344	0.16476594044	0.163128242	1	0	0	0	0
2024-10-26 22:20:20	34.227906256603774	0.16427884528301887	0.16636000150943397	1	0	0	0	0
2024-10-26 22:20:30	34.19224824680851	0.16496240370212764	0.16541223523404255	1	0	0	0	0
2024-10-26 22:20:40	34.2361106	0.16502522276	0.16601748048	1	0	0	0	0
2024-10-26 22:20:50	34.134023298	0.16577140808000002	0.164566562	1	0	0	0	0
2024-10-26 22:21:00	34.109131483999995	0.16589320600000002	0.16416617014	1	0	0	0	0
2024-10-26 22:21:10	34.13009496	0.16486574666	0.1645399235	1	0	0	0	0
2024-10-26 22:21:20	34.08711339245283	0.16467677981132076	0.16374375094339622	1	0	0	0	0
2024-10-26 22:21:30	34.03951348163265	0.16461651034693878	0.163440645	1	0	0	0	0
2024-10-26 22:21:40	33.973052523999996	0.16490291623999997	0.1632275688	1	0	0	0	0
2024-10-26 22:21:50	33.948845752	0.1651427287	0.16401471980000001	1	0	0	0	0
2024-10-26 22:22:00	33.918650400000004	0.16498145616	0.16388512221999998	1	0	0	0	0
2024-10-26 22:22:10	33.95459131	0.16444122362	0.164478958	1	0	0	0	0
2024-10-26 22:22:20	33.95855905471698	0.1641058453018868	0.16421749732075472	1	0	0	0	0
2024-10-26 22:22:30	33.88258026170213	0.16470850221276598	0.1633927579148936	1	0	0	0	0
2024-10-26 22:22:40	33.90718485	0.1642717967	0.164183662	1	0	0	0	0
2024-10-26 22:22:50	33.921753956	0.1636517624	0.16371	1	0	0	0	0
2024-10-26 22:23:00	33.914652368	0.16423204049999998	0.16379647366	1	0	0	0	0
2024-10-26 22:23:10	33.963893899999995	0.16465789808	0.16548978384	1	0	0	0	0
2024-10-26 22:23:20	34.06772137735849	0.16514971147169813	0.16711306433962264	1	0	0	0	0
2024-10-26 22:23:30	34.12582381702128	0.16513277863829787	0.167091951	1	0	0	0	0
2024-10-26 22:23:40	34.051186806	0.16484100056	0.16489099428	1	0	0	0	0
2024-10-26 22:23:50	33.998066200000004	0.16511521578	0.16415275262	1	0	0	0	0
2024-10-26 22:24:00	33.92353796	0.16526381802	0.1636468189	1	0	0	0	0
2024-10-26 22:24:10	33.976861746	0.16477282384	0.164784014	1	0	0	0	0
2024-10-26 22:24:20	33.92353515283019	0.1646399105283019	0.16403622362264153	1	0	0	0	0
2024-10-26 22:24:30	33.8880768	0.164664954	0.16370234	1	0	0	0	0
2024-10-26 22:24:40	33.945472624000004	0.16386787921999998	0.16433072399999998	1	0	0	0	0
2024-10-26 22:24:50	33.91317315	0.1638684499	0.163533509	1	0	0	0	0
2024-10-26 22:25:00	33.870698148	0.16384101	0.16302307	1	0	0	0	0
2024-10-26 22:25:10	33.900098062	0.16390318762	0.16335905414	1	0	0	0	0
2024-10-26 22:25:20	33.92672484528302	0.16398004530188678	0.16419336283018868	1	0	0	0	0
2024-10-26 22:25:30	33.707530000000006	0.16356220366666666	0.160153061	1	0	0	0	0
2024-10-26 22:25:40	33.964866082	0.16217045532000002	0.16493849432000002	1	0	0	0	0
2024-10-26 22:25:50	33.817720666	0.1634499422	0.16194850134000002	1	0	0	0	0
2024-10-26 22:26:00	33.794257200000004	0.1623815342	0.16141873334	1	0	0	0	0
2024-10-26 22:26:10	33.812935428	0.1624132028	0.162127	1	0	0	0	0
2024-10-26 22:26:20	33.80865174716981	0.162495675754717	0.1623535455471698	1	0	0	0	0
2024-10-26 22:26:30	33.820198029787235	0.16218393497872338	0.1622920153191489	1	0	0	0	0
2024-10-26 22:26:40	33.761875572	0.16176749456	0.1608573903	1	0	0	0	0
2024-10-26 22:26:50	33.980282724	0.16192513354	0.164964825	1	0	0	0	0
2024-10-26 22:27:00	34.006719000000004	0.16289458544	0.16439877706	1	0	0	0	0
2024-10-26 22:27:10	33.9353731	0.163766995	0.16340137752	1	0	0	0	0
2024-10-26 22:27:20	33.971922603773585	0.1637444456226415	0.16418761071698112	1	0	0	0	0
2024-10-26 22:27:30	33.95849909361702	0.163315402893617	0.163275927	1	0	0	0	0
2024-10-26 22:27:40	34.03469001	0.16412800872	0.16405886479999998	1	0	0	0	0
2024-10-26 22:27:50	34.00560397	0.16388852308	0.1636014058	1	0	0	0	0
2024-10-26 22:28:00	34.066219718	0.16385084958	0.16464514054	1	0	0	0	0
2024-10-26 22:28:10	33.981445212	0.1640198649	0.163024232	1	0	0	0	0
2024-10-26 22:28:20	34.0333765264151	0.16361264050943397	0.16382256226415093	1	0	0	0	0
2024-10-26 22:28:30	34.19161703461538	0.16339458757692307	0.16635221923076923	1	0	0	0	0
2024-10-26 22:28:40	34.240767571999996	0.16502218802	0.16705420731999998	1	0	0	0	0
2024-10-26 22:28:50	34.225449148	0.1657108507	0.166589692	1	0	0	0	0
2024-10-26 22:29:00	34.045567292	0.16553090278	0.16284280588	1	0	0	0	0
2024-10-26 22:29:10	34.0267341	0.16412305314	0.1625382114	1	0	0	0	0
2024-10-26 22:29:20	34.101274009433965	0.16363381288679246	0.16393401673584906	1	0	0	0	0
2024-10-26 22:29:30	34.09040436666667	0.164239218	0.164103091	1	0	0	0	0
2024-10-26 22:29:40	34.095086196000004	0.1645123915	0.16495695644	1	0	0	0	0
2024-10-26 22:29:50	34.08781505	0.16408929234	0.16400557202000002	1	0	0	0	0
2024-10-26 22:30:00	34.2685802	0.16413334136	0.1670615229	1	0	0	0	0
2024-10-26 22:30:10	34.167940812	0.16593171144	0.1656251	1	0	0	0	0
2024-10-26 22:30:20	34.18352853018868	0.16592584466037735	0.16577776928301885	1	0	0	0	0
2024-10-26 22:30:30	34.215253051063826	0.1654924760851064	0.16601327638297872	1	0	0	0	0
2024-10-26 22:30:40	34.251568924000004	0.16519098765999998	0.16598451102	1	0	0	0	0
2024-10-26 22:30:50	34.100883732	0.16555352862	0.16357258	1	0	0	0	0
2024-10-26 22:31:00	34.076202232	0.16506600372000002	0.16409712176	1	0	0	0	0
2024-10-26 22:31:10	34.25026878	0.16475253508	0.16739015186	1	0	0	0	0
2024-10-26 22:31:20	34.10073110754717	0.1650011395471698	0.16388793294339624	1	0	0	0	0
2024-10-26 22:31:30	34.08783561923077	0.16395455288461538	0.1635079	1	0	0	0	0
2024-10-26 22:31:40	34.07056728	0.164377958	0.16345784168	1	0	0	0	0
2024-10-26 22:31:50	34.115120654	0.1646741858	0.16525615200000002	1	0	0	0	0
2024-10-26 22:32:00	34.3012243	0.16512892378	0.16823564106000002	1	0	0	0	0
2024-10-26 22:32:10	34.210730848	0.1663824962	0.166491657	1	0	0	0	0
2024-10-26 22:32:20	34.02286172830188	0.16611853767924528	0.16256652603773586	1	0	0	0	0
2024-10-26 22:32:30	34.05965929574468	0.16458635429787233	0.1635855095319149	1	0	0	0	0
2024-10-26 22:32:40	34.048552826	0.16449343522	0.16360145610000001	1	0	0	0	0
2024-10-26 22:32:50	34.1094024	0.16432584612	0.164934441	1	0	0	0	0
2024-10-26 22:33:00	34.083262600000005	0.16411693872000002	0.16418634058	1	0	0	0	0
2024-10-26 22:33:10	34.115938228	0.16408673192	0.16469665514	1	0	0	0	0
2024-10-26 22:33:20	34.105665046296295	0.16416418255555554	0.16429691437037036	1	0	0	0	0
2024-10-26 22:33:30	34.05300611153846	0.16428057123076925	0.163536727	1	0	0	0	0
2024-10-26 22:33:40	34.062797726	0.16473464788	0.16430266864	1	0	0	0	0
2024-10-26 22:33:50	34.0242766	0.16473991926	0.16389931248	1	0	0	0	0
2024-10-26 22:34:00	34.046749138	0.16413807574	0.16408503464	1	0	0	0	0
2024-10-26 22:34:10	34.124110654	0.16380637896	0.164959967	1	0	0	0	0
2024-10-26 22:34:20	34.12653959245283	0.16438717033962263	0.16534804181132073	1	0	0	0	0
2024-10-26 22:34:30	34.089024708510635	0.16468562023404254	0.16444424978723404	1	0	0	0	0
2024-10-26 22:34:40	34.035542942	0.16427086138	0.1633479766	1	0	0	0	0
2024-10-26 22:34:50	34.078517898	0.16382117826	0.1640615	1	0	0	0	0
2024-10-26 22:35:00	34.119643768	0.16373374214	0.16448624614	1	0	0	0	0
2024-10-26 22:35:10	34.106136400000004	0.164134602	0.16427322506	1	0	0	0	0
2024-10-26 22:35:20	34.106980003773586	0.16404470958490566	0.1641765308490566	1	0	0	0	0
2024-10-26 22:35:30	34.16280431489362	0.16364810085106382	0.1646234	1	0	0	0	0
2024-10-26 22:35:40	34.308431066000004	0.16360533116	0.1675513975	1	0	0	0	0
2024-10-26 22:35:50	34.066092618	0.16608493642	0.16347226912	1	0	0	0	0
2024-10-26 22:36:00	34.163633494	0.16452837480000002	0.16499897094000002	1	0	0	0	0
2024-10-26 22:36:10	34.368397714000004	0.16545731144	0.168732882	1	0	0	0	0
2024-10-26 22:36:20	34.250805788679244	0.16619140232075472	0.16627994086792452	1	0	0	0	0
2024-10-26 22:36:30	34.23776243333334	0.166187694	0.16599440066666668	1	0	0	0	0
2024-10-26 22:36:40	34.273394844	0.1662208014	0.16675819508	1	0	0	0	0
2024-10-26 22:36:50	34.463063704	0.16663800144	0.169782549	1	0	0	0	0
2024-10-26 22:37:00	34.243616396	0.16621602282	0.16532133798	1	0	0	0	0
2024-10-26 22:37:10	34.282580084	0.16563116352	0.16572541782	1	0	0	0	0
2024-10-26 22:37:20	34.287542150943395	0.1660204224716981	0.16615257549056603	1	0	0	0	0
2024-10-26 22:37:30	34.31318787234043	0.16630190882978724	0.166713372	1	0	0	0	0
2024-10-26 22:37:40	34.302793058	0.1669078129	0.1666075884	1	0	0	0	0
2024-10-26 22:37:50	34.27071959	0.16744538932	0.16687846936	1	0	0	0	0
2024-10-26 22:38:00	34.276452902	0.16730200892	0.16711250058	1	0	0	0	0
2024-10-26 22:38:10	34.302628528	0.16663662522	0.166960508	1	0	0	0	0
2024-10-26 22:38:20	34.24143764905661	0.16656878771698114	0.1655048360754717	1	0	0	0	0
2024-10-26 22:38:30	34.20177193333333	0.16689290066666665	0.165807776	1	0	0	0	0
2024-10-26 22:38:40	34.227194388	0.16641535200000002	0.16617601663999998	1	0	0	0	0
2024-10-26 22:38:50	34.255755924	0.16613119344	0.166450292	1	0	0	0	0
2024-10-26 22:39:00	34.247973955999996	0.16571386728	0.16717054764	1	0	0	0	0
2024-10-26 22:39:10	34.341919258	0.16643615742	0.16853615978	1	0	0	0	0
2024-10-26 22:39:20	34.293739433962266	0.16684770996226414	0.1671976200943396	1	0	0	0	0
2024-10-26 22:39:30	34.230948133333335	0.166886451	0.16617322	1	0	0	0	0
2024-10-26 22:39:40	34.27744832	0.1667394257	0.1679301373	1	0	0	0	0
2024-10-26 22:39:50	34.127508974	0.1664712179	0.16402383707999998	1	0	0	0	0
2024-10-26 22:40:00	33.974652468	0.16583977986	0.16235612	1	0	0	0	0
2024-10-26 22:40:10	34.0842528	0.16575468378	0.165680617	1	0	0	0	0
2024-10-26 22:40:20	34.15448588679245	0.16535799111320754	0.16654232845283018	1	0	0	0	0
2024-10-26 22:40:30	34.0978228	0.16523156	0.16467769066666665	1	0	0	0	0
2024-10-26 22:40:40	34.064115199999996	0.1652551855	0.16465618222	1	0	0	0	0
2024-10-26 22:40:50	34.066913298	0.16509632542	0.164763	1	0	0	0	0
2024-10-26 22:41:00	34.265072746	0.1650083813	0.16875310996	1	0	0	0	0
2024-10-26 22:41:10	34.03069357	0.16674075344	0.16405827482	1	0	0	0	0
2024-10-26 22:41:20	34.02787096226415	0.16485504590566039	0.16375987835849057	1	0	0	0	0
2024-10-26 22:41:30	34.19978413333333	0.16487651066666667	0.166768432	1	0	0	0	0
2024-10-26 22:41:40	34.05909372	0.16543429732	0.16427907424	1	0	0	0	0
2024-10-26 22:41:50	34.0382926	0.16525992288	0.16438657146	1	0	0	0	0
2024-10-26 22:42:00	34.182124978	0.1650670064	0.16696962696	1	0	0	0	0
2024-10-26 22:42:10	34.335651817999995	0.16640561806	0.169509709	1	0	0	0	0
2024-10-26 22:42:20	34.20234097735849	0.1669453266981132	0.16658022820754717	1	0	0	0	0
2024-10-26 22:42:30	34.215756666666664	0.16655227066666667	0.16661804433333335	1	0	0	0	0
2024-10-26 22:42:40	34.275668152	0.16609404402	0.1670563304	1	0	0	0	0
2024-10-26 22:42:50	34.342762883999995	0.16594214314	0.167490959	1	0	0	0	0
2024-10-26 22:43:00	34.3833902	0.16612618756	0.16787491154	1	0	0	0	0
2024-10-26 22:43:10	34.522714454	0.16634243299999998	0.1696127338	1	0	0	0	0
2024-10-26 22:43:20	34.40018468679245	0.1674514572264151	0.1671480047735849	1	0	0	0	0
2024-10-26 22:43:30	34.36655793333333	0.16721660900000002	0.166782632	1	0	0	0	0
2024-10-26 22:43:40	34.424494804	0.16713128556	0.16751522912	1	0	0	0	0
2024-10-26 22:43:50	34.4276172	0.16706289518	0.16733742414	1	0	0	0	0
2024-10-26 22:44:00	34.380573999999996	0.16704548478	0.1664130891	1	0	0	0	0
2024-10-26 22:44:10	34.42178183	0.16690086242	0.167309552	1	0	0	0	0
2024-10-26 22:44:20	34.48264943018868	0.16691891975471698	0.16800971064150944	1	0	0	0	0
