PROCESSDATA	2111LIC31102B Data	yyyy-MM-dd HH:mm:ss
8	10	2024-11-08 21:55:00	751
tagname	2111LIC31102B.MV	2111LIC31102B.PV	2111LIC31102B.SV	2111LIC31102B.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	C301中段_OP	C301中段_PV	C301中段_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=1.9551340275000015	fsMin=0	fsGridNum=10	fdMax=1.9551340275000015tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-11-08 21:59:10	61.16126100603015	48.10876648040201	47.98181	1	0	0	0	0
2024-11-08 21:59:20	61.604390905	47.890597015	47.98181	1	0	0	0	0
2024-11-08 21:59:30	61.968721205	47.675945915	47.98181	1	0	0	0	0
2024-11-08 21:59:40	62.2881226175	47.51246555	47.98181	1	0	0	0	0
2024-11-08 21:59:50	62.524084667500006	47.44401655	47.98181	1	0	0	0	0
2024-11-08 22:00:00	62.604448250000004	47.4415977625	47.98181	1	0	0	0	0
2024-11-08 22:00:10	62.39584325	47.5618065125	47.98181	1	0	0	0	0
2024-11-08 22:00:20	62.154753	47.711126075	47.98181	1	0	0	0	0
2024-11-08 22:00:30	61.853333	47.914508575	47.98181	1	0	0	0	0
2024-11-08 22:00:40	61.49534606965174	48.11165097114428	47.98181	1	0	0	0	0
2024-11-08 22:00:50	61.03230626865672	48.297204602985076	47.98181	1	0	0	0	0
2024-11-08 22:01:00	60.651100026130656	48.44588075376885	47.98181	1	0	0	0	0
2024-11-08 22:01:10	60.42874716180905	48.52297120603015	47.98181	1	0	0	0	0
2024-11-08 22:01:20	60.345646685	48.53052175	47.98181	1	0	0	0	0
2024-11-08 22:01:30	60.521157785	48.40892675	47.98181	1	0	0	0	0
2024-11-08 22:01:40	60.759890155	48.249087967499996	47.98181	1	0	0	0	0
2024-11-08 22:01:50	61.116033455	48.0182250175	47.98181	1	0	0	0	0
2024-11-08 22:02:00	61.54630563482587	47.78570965472637	47.98181	1	0	0	0	0
2024-11-08 22:02:10	62.114245734328364	47.55012552537313	47.98181	1	0	0	0	0
2024-11-08 22:02:20	62.54795943819096	47.3898538080402	47.98181	1	0	0	0	0
2024-11-08 22:02:30	62.72111602110553	47.37577677286432	47.98181	1	0	0	0	0
2024-11-08 22:02:40	62.70476544676617	47.43338258308457	47.98181	1	0	0	0	0
2024-11-08 22:02:50	62.336473008955224	47.62411367761194	47.98181	1	0	0	0	0
2024-11-08 22:03:00	61.9198113	47.826676604	47.98181	1	0	0	0	0
2024-11-08 22:03:10	61.4092563	48.052207204	47.98181	1	0	0	0	0
2024-11-08 22:03:20	60.988126365829146	48.25203330954774	47.98181	1	0	0	0	0
2024-11-08 22:03:30	60.740586265326634	48.40196245527638	47.98181	1	0	0	0	0
2024-11-08 22:03:40	60.52990554	48.5065280325	47.98181	1	0	0	0	0
2024-11-08 22:03:50	60.387677939999996	48.526846982500004	47.98181	1	0	0	0	0
2024-11-08 22:04:00	60.413951155	48.47072161	47.98181	1	0	0	0	0
2024-11-08 22:04:10	60.753154455	48.27262821	47.98181	1	0	0	0	0
2024-11-08 22:04:20	61.108187695	48.06555129	47.98181	1	0	0	0	0
2024-11-08 22:04:30	61.492619395	47.84179069	47.98181	1	0	0	0	0
2024-11-08 22:04:40	61.92056775	47.6262331975	47.98181	1	0	0	0	0
2024-11-08 22:04:50	62.42933275	47.4259100475	47.98181	1	0	0	0	0
2024-11-08 22:05:00	62.77092750248756	47.31635621641791	47.98181	1	0	0	0	0
2024-11-08 22:05:10	62.8020632238806	47.375373977611936	47.98181	1	0	0	0	0
2024-11-08 22:05:20	62.68481658	47.481445304	47.98181	1	0	0	0	0
2024-11-08 22:05:30	62.27953358	47.678855904	47.98181	1	0	0	0	0
2024-11-08 22:05:40	61.89918655075377	47.88406190201005	47.98181	1	0	0	0	0
2024-11-08 22:05:50	61.56724464120603	48.10440014321608	47.98181	1	0	0	0	0
2024-11-08 22:06:00	61.18149923	48.305713385	47.98181	1	0	0	0	0
2024-11-08 22:06:10	60.69583303	48.471694485	47.98181	1	0	0	0	0
2024-11-08 22:06:20	60.3800765	48.570352315	47.98181	1	0	0	0	0
2024-11-08 22:06:30	60.3798665	48.543981215	47.98181	1	0	0	0	0
2024-11-08 22:06:40	60.462396150000004	48.47044275	47.98181	1	0	0	0	0
2024-11-08 22:06:50	60.69858515	48.309307749999995	47.98181	1	0	0	0	0
2024-11-08 22:07:00	61.072266575	48.108872999999996	47.98181	1	0	0	0	0
2024-11-08 22:07:10	61.701291075	47.835453	47.98181	1	0	0	0	0
2024-11-08 22:07:20	62.235718625000004	47.592636405	47.98181	1	0	0	0	0
2024-11-08 22:07:30	62.594466125000004	47.406654705	47.98181	1	0	0	0	0
2024-11-08 22:07:40	62.78757098	47.313383945	47.98181	1	0	0	0	0
2024-11-08 22:07:50	62.67305378	47.392290644999996	47.98181	1	0	0	0	0
2024-11-08 22:08:00	62.45415902	47.528259	47.98181	1	0	0	0	0
2024-11-08 22:08:10	62.04142022	47.770199	47.98181	1	0	0	0	0
2024-11-08 22:08:20	61.641620955	48.00404248500001	47.98181	1	0	0	0	0
2024-11-08 22:08:30	61.265852255	48.222849585000006	47.98181	1	0	0	0	0
2024-11-08 22:08:40	60.878973645	48.4144244625	47.98181	1	0	0	0	0
2024-11-08 22:08:50	60.471462345	48.555425212500005	47.98181	1	0	0	0	0
2024-11-08 22:09:00	60.222497107500004	48.61489138	47.98181	1	0	0	0	0
2024-11-08 22:09:10	60.267974557500004	48.52293618	47.98181	1	0	0	0	0
2024-11-08 22:09:20	60.490370042500004	48.3709295375	47.98181	1	0	0	0	0
2024-11-08 22:09:30	61.041327592500004	48.107398787499996	47.98181	1	0	0	0	0
2024-11-08 22:09:40	61.544501095	47.849752027499996	47.98181	1	0	0	0	0
2024-11-08 22:09:50	61.958932794999996	47.603032677499996	47.98181	1	0	0	0	0
2024-11-08 22:10:00	62.328943877499995	47.4291367075	47.98181	1	0	0	0	0
2024-11-08 22:10:10	62.6164595275	47.390484157500005	47.98181	1	0	0	0	0
2024-11-08 22:10:20	62.723801495	47.4318328575	47.98181	1	0	0	0	0
2024-11-08 22:10:30	62.496535195	47.621755307499996	47.98181	1	0	0	0	0
2024-11-08 22:10:40	62.16345805	47.8176304525	47.98181	1	0	0	0	0
2024-11-08 22:10:50	61.63387505	48.0245606025	47.98181	1	0	0	0	0
2024-11-08 22:11:00	61.1217325325	48.230184290000004	47.98181	1	0	0	0	0
2024-11-08 22:11:10	60.6419794825	48.433381690000004	47.98181	1	0	0	0	0
2024-11-08 22:11:20	60.3014649725	48.57514975	47.98181	1	0	0	0	0
2024-11-08 22:11:30	60.2195363225	48.60283475	47.98181	1	0	0	0	0
2024-11-08 22:11:40	60.25397562	48.54849025	47.98181	1	0	0	0	0
2024-11-08 22:11:50	60.504526819999995	48.34180525	47.98181	1	0	0	0	0
2024-11-08 22:12:00	60.886197855	48.113849455	47.98181	1	0	0	0	0
2024-11-08 22:12:10	61.511377155	47.846390755	47.98181	1	0	0	0	0
2024-11-08 22:12:20	62.052710052500004	47.6030156425	47.98181	1	0	0	0	0
2024-11-08 22:12:30	62.4383282025	47.4043671925	47.98181	1	0	0	0	0
2024-11-08 22:12:40	62.684533985	47.306289125	47.98181	1	0	0	0	0
2024-11-08 22:12:50	62.671831085	47.394984625	47.98181	1	0	0	0	0
2024-11-08 22:13:00	62.5090813475	47.52329253	47.98181	1	0	0	0	0
2024-11-08 22:13:10	62.0676731975	47.72516633	47.98181	1	0	0	0	0
2024-11-08 22:13:20	61.646030509999996	47.9360963975	47.98181	1	0	0	0	0
2024-11-08 22:13:30	61.26109511	48.1638452475	47.98181	1	0	0	0	0
2024-11-08 22:13:40	60.908303325	48.3626114725	47.98181	1	0	0	0	0
2024-11-08 22:13:50	60.615206825	48.507552822499996	47.98181	1	0	0	0	0
2024-11-08 22:14:00	60.396745515000006	48.589165627499995	47.98181	1	0	0	0	0
2024-11-08 22:14:10	60.316892415000005	48.5531682775	47.98181	1	0	0	0	0
2024-11-08 22:14:20	60.377023845000004	48.4529765	47.98181	1	0	0	0	0
2024-11-08 22:14:30	60.697126545	48.2335665	47.98181	1	0	0	0	0
2024-11-08 22:14:40	61.1237694725	47.997873765	47.98181	1	0	0	0	0
2024-11-08 22:14:50	61.7482728225	47.731941665	47.98181	1	0	0	0	0
2024-11-08 22:15:00	62.2767304325	47.509734785	47.98181	1	0	0	0	0
2024-11-08 22:15:10	62.6268173825	47.368731884999995	47.98181	1	0	0	0	0
2024-11-08 22:15:20	62.7841544675	47.327673374999996	47.98181	1	0	0	0	0
2024-11-08 22:15:30	62.5835275175	47.472225875	47.98181	1	0	0	0	0
2024-11-08 22:15:40	62.358032	47.629087874999996	47.98181	1	0	0	0	0
2024-11-08 22:15:50	62.086352	47.808810375	47.98181	1	0	0	0	0
2024-11-08 22:16:00	61.75247875	47.992735499999995	47.98181	1	0	0	0	0
2024-11-08 22:16:10	61.30310375	48.184465499999995	47.98181	1	0	0	0	0
2024-11-08 22:16:20	60.919520455	48.347947	47.98181	1	0	0	0	0
2024-11-08 22:16:30	60.658121754999996	48.458966999999994	47.98181	1	0	0	0	0
2024-11-08 22:16:40	60.484820645	48.514309489999995	47.98181	1	0	0	0	0
2024-11-08 22:16:50	60.475129345	48.46625089	47.98181	1	0	0	0	0
2024-11-08 22:17:00	60.57732916	48.355673872500006	47.98181	1	0	0	0	0
2024-11-08 22:17:10	60.88732676	48.128991222500005	47.98181	1	0	0	0	0
2024-11-08 22:17:20	61.29747952	47.899124255000004	47.98181	1	0	0	0	0
2024-11-08 22:17:30	61.89363472	47.663343555000004	47.98181	1	0	0	0	0
2024-11-08 22:17:40	62.38196945074627	47.469337027860696	47.98181	1	0	0	0	0
2024-11-08 22:17:50	62.67006616716418	47.35291110746269	47.98181	1	0	0	0	0
2024-11-08 22:18:00	62.8000189798995	47.322745678391954	47.98181	1	0	0	0	0
2024-11-08 22:18:10	62.6229865678392	47.460027085427136	47.98181	1	0	0	0	0
2024-11-08 22:18:20	62.3935216925	47.616800794999996	47.98181	1	0	0	0	0
2024-11-08 22:18:30	62.0666822425	47.809774495	47.98181	1	0	0	0	0
2024-11-08 22:18:40	61.678904695	48.0120669625	47.98181	1	0	0	0	0
2024-11-08 22:18:50	61.177956394999995	48.2316657125	47.98181	1	0	0	0	0
2024-11-08 22:19:00	60.7557571325	48.4207422925	47.98181	1	0	0	0	0
2024-11-08 22:19:10	60.4798060825	48.5531348425	47.98181	1	0	0	0	0
2024-11-08 22:19:20	60.317970345	48.6094564675	47.98181	1	0	0	0	0
2024-11-08 22:19:30	60.368063045	48.5245035175	47.98181	1	0	0	0	0
2024-11-08 22:19:40	60.512582100995026	48.39254188109453	47.98181	1	0	0	0	0
2024-11-08 22:19:50	60.832464389552236	48.17327839850746	47.98181	1	0	0	0	0
2024-11-08 22:20:00	61.24503902361809	47.94439579145729	47.98181	1	0	0	0	0
2024-11-08 22:20:10	61.837545857788946	47.69684076633166	47.98181	1	0	0	0	0
2024-11-08 22:20:20	62.2226753	47.53593	47.98181	1	0	0	0	0
2024-11-08 22:20:30	62.54926988129496	47.40548098992806	47.98181	1	0	0	0	0
2024-11-08 22:20:40	62.765106887499996	47.345352604999995	47.98181	1	0	0	0	0
2024-11-08 22:20:50	62.562145137499996	47.500938905	47.98181	1	0	0	0	0
2024-11-08 22:21:00	62.32186689903846	47.676116875	47.98181	1	0	0	0	0
2024-11-08 22:21:10	62.01228661057692	47.887679375	47.98181	1	0	0	0	0
2024-11-08 22:21:20	61.628753990625	48.1018922203125	47.98181	1	0	0	0	0
2024-11-08 22:21:30	61.045276178125	48.323270814062504	47.98181	1	0	0	0	0
2024-11-08 22:21:40	60.566828120000004	48.503859325	47.98181	1	0	0	0	0
2024-11-08 22:21:50	60.28343532	48.608694825	47.98181	1	0	0	0	0
2024-11-08 22:22:00	60.1935895975	48.6159146075	47.98181	1	0	0	0	0
2024-11-08 22:22:10	60.4631884475	48.441848057499996	47.98181	1	0	0	0	0
2024-11-08 22:22:20	60.78331286	48.239533865	47.98181	1	0	0	0	0
2024-11-08 22:22:30	61.19727046	47.984759765	47.98181	1	0	0	0	0
2024-11-08 22:22:40	61.6806722425	47.732285445	47.98181	1	0	0	0	0
2024-11-08 22:22:50	62.2930417925	47.484082145	47.98181	1	0	0	0	0
2024-11-08 22:23:00	62.7318346	47.330702805	47.98181	1	0	0	0	0
2024-11-08 22:23:10	62.8482706	47.353425105	47.98181	1	0	0	0	0
2024-11-08 22:23:20	62.77714356	47.441021795000005	47.98181	1	0	0	0	0
2024-11-08 22:23:30	62.35768516	47.649099495	47.98181	1	0	0	0	0
2024-11-08 22:23:40	61.961108465	47.85753675	47.98181	1	0	0	0	0
2024-11-08 22:23:50	61.607026365	48.06664175	47.98181	1	0	0	0	0
2024-11-08 22:24:00	61.2187572275	48.2605106725	47.98181	1	0	0	0	0
2024-11-08 22:24:10	60.766997877499996	48.4260840225	47.98181	1	0	0	0	0
2024-11-08 22:24:20	60.441315527499995	48.5338301975	47.98181	1	0	0	0	0
2024-11-08 22:24:30	60.3497761775	48.5341830475	47.98181	1	0	0	0	0
2024-11-08 22:24:40	60.42134962	48.4615075225	47.98181	1	0	0	0	0
2024-11-08 22:24:50	60.79584682	48.2532078725	47.98181	1	0	0	0	0
2024-11-08 22:25:00	61.179512602500004	48.02938385	47.98181	1	0	0	0	0
2024-11-08 22:25:10	61.5802057525	47.77672885	47.98181	1	0	0	0	0
2024-11-08 22:25:20	62.0144476975	47.562193557499995	47.98181	1	0	0	0	0
2024-11-08 22:25:30	62.510994547500005	47.4184520075	47.98181	1	0	0	0	0
2024-11-08 22:25:40	62.748373835	47.3695183175	47.98181	1	0	0	0	0
2024-11-08 22:25:50	62.504441935	47.4966563675	47.98181	1	0	0	0	0
2024-11-08 22:26:00	62.2111307925	47.66256971	47.98181	1	0	0	0	0
2024-11-08 22:26:10	61.8261153425	47.90049431	47.98181	1	0	0	0	0
2024-11-08 22:26:20	61.4482362175	48.1183149625	47.98181	1	0	0	0	0
2024-11-08 22:26:30	61.0836102675	48.2987997125	47.98181	1	0	0	0	0
2024-11-08 22:26:40	60.74243346	48.449075210000004	47.98181	1	0	0	0	0
2024-11-08 22:26:50	60.44480506	48.543247810000004	47.98181	1	0	0	0	0
2024-11-08 22:27:00	60.319315445	48.5682672	47.98181	1	0	0	0	0
2024-11-08 22:27:10	60.513512145	48.4648592	47.98181	1	0	0	0	0
2024-11-08 22:27:20	60.77287475	48.322292482499996	47.98181	1	0	0	0	0
2024-11-08 22:27:30	61.15325975	48.107002432499996	47.98181	1	0	0	0	0
2024-11-08 22:27:40	61.53432795	47.8794669675	47.98181	1	0	0	0	0
2024-11-08 22:27:50	61.916664950000005	47.6291900175	47.98181	1	0	0	0	0
2024-11-08 22:28:00	62.2757693	47.449649275	47.98181	1	0	0	0	0
2024-11-08 22:28:10	62.5917273	47.401475775	47.98181	1	0	0	0	0
2024-11-08 22:28:20	62.72649226	47.4236768975	47.98181	1	0	0	0	0
2024-11-08 22:28:30	62.52475586	47.5765737475	47.98181	1	0	0	0	0
2024-11-08 22:28:40	62.21382569	47.7579906275	47.98181	1	0	0	0	0
2024-11-08 22:28:50	61.70010709	47.9923732775	47.98181	1	0	0	0	0
2024-11-08 22:29:00	61.229131120000005	48.216371165	47.98181	1	0	0	0	0
2024-11-08 22:29:10	60.83753432	48.421083065	47.98181	1	0	0	0	0
2024-11-08 22:29:20	60.483352589999996	48.57587394	47.98181	1	0	0	0	0
2024-11-08 22:29:30	60.19865599	48.63795434	47.98181	1	0	0	0	0
2024-11-08 22:29:40	60.10175714	48.605762205	47.98181	1	0	0	0	0
2024-11-08 22:29:50	60.353625539999996	48.398492505	47.98181	1	0	0	0	0
2024-11-08 22:30:00	60.7490865675	48.16545444	47.98181	1	0	0	0	0
2024-11-08 22:30:10	61.4112196175	47.88456084	47.98181	1	0	0	0	0
2024-11-08 22:30:20	62.0081595325	47.6122971375	47.98181	1	0	0	0	0
2024-11-08 22:30:30	62.4840264825	47.3560603875	47.98181	1	0	0	0	0
2024-11-08 22:30:40	62.806193225	47.2204908625	47.98181	1	0	0	0	0
2024-11-08 22:30:50	62.842916725	47.3090176125	47.98181	1	0	0	0	0
2024-11-08 22:31:00	62.744521185	47.4503739925	47.98181	1	0	0	0	0
2024-11-08 22:31:10	62.395190285	47.6898425425	47.98181	1	0	0	0	0
2024-11-08 22:31:20	61.9647173275	47.9226156975	47.98181	1	0	0	0	0
2024-11-08 22:31:30	61.3835519775	48.1429545475	47.98181	1	0	0	0	0
2024-11-08 22:31:40	60.91301335	48.3353341375	47.98181	1	0	0	0	0
2024-11-08 22:31:50	60.647924350000004	48.4757893875	47.98181	1	0	0	0	0
2024-11-08 22:32:00	60.456158862500004	48.5541413725	47.98181	1	0	0	0	0
2024-11-08 22:32:10	60.4005656125	48.5171587225	47.98181	1	0	0	0	0
2024-11-08 22:32:20	60.4729405	48.41357515	47.98181	1	0	0	0	0
2024-11-08 22:32:30	60.7829705	48.18630415	47.98181	1	0	0	0	0
2024-11-08 22:32:40	61.1812113675	47.961334575	47.98181	1	0	0	0	0
2024-11-08 22:32:50	61.7432724175	47.740639075	47.98181	1	0	0	0	0
2024-11-08 22:33:00	62.2247989925	47.5479175175	47.98181	1	0	0	0	0
2024-11-08 22:33:10	62.5567615425	47.4071475675	47.98181	1	0	0	0	0
2024-11-08 22:33:20	62.71578344	47.3665288575	47.98181	1	0	0	0	0
2024-11-08 22:33:30	62.55362984	47.5119053075	47.98181	1	0	0	0	0
2024-11-08 22:33:40	62.336661480000004	47.67543225	47.98181	1	0	0	0	0
2024-11-08 22:33:50	62.01789428	47.87266725	47.98181	1	0	0	0	0
2024-11-08 22:34:00	61.64171987	48.0674482425	47.98181	1	0	0	0	0
2024-11-08 22:34:10	61.15893207	48.2576717925	47.98181	1	0	0	0	0
2024-11-08 22:34:20	60.7743339175	48.4104323575	47.98181	1	0	0	0	0
2024-11-08 22:34:30	60.572087967499996	48.4936188075	47.98181	1	0	0	0	0
2024-11-08 22:34:40	60.46541104	48.5182362925	47.98181	1	0	0	0	0
2024-11-08 22:34:50	60.536219439999996	48.4340828425	47.98181	1	0	0	0	0
2024-11-08 22:35:00	60.6893654975	48.307216565	47.98181	1	0	0	0	0
2024-11-08 22:35:10	60.9954243475	48.101026465	47.98181	1	0	0	0	0
2024-11-08 22:35:20	61.383216055	47.891873142499996	47.98181	1	0	0	0	0
2024-11-08 22:35:30	61.922797355	47.6772166925	47.98181	1	0	0	0	0
2024-11-08 22:35:40	62.34150941	47.5152207175	47.98181	1	0	0	0	0
2024-11-08 22:35:50	62.53575001	47.4510227675	47.98181	1	0	0	0	0
2024-11-08 22:36:00	62.58535311	47.4603723825	47.98181	1	0	0	0	0
2024-11-08 22:36:10	62.36634371	47.606310332499994	47.98181	1	0	0	0	0
2024-11-08 22:36:20	62.1234579225	47.7673948125	47.98181	1	0	0	0	0
2024-11-08 22:36:30	61.836230272499996	47.9566085625	47.98181	1	0	0	0	0
2024-11-08 22:36:40	61.4768814825	48.1483344375	47.98181	1	0	0	0	0
2024-11-08 22:36:50	60.9835934325	48.3447256875	47.98181	1	0	0	0	0
2024-11-08 22:37:00	60.58627421	48.49702525	47.98181	1	0	0	0	0
2024-11-08 22:37:10	60.367182809999996	48.567440250000004	47.98181	1	0	0	0	0
2024-11-08 22:37:20	60.303554305	48.5571477525	47.98181	1	0	0	0	0
2024-11-08 22:37:30	60.528642605	48.396969902500004	47.98181	1	0	0	0	0
2024-11-08 22:37:40	60.799984	48.214280297500004	47.98181	1	0	0	0	0
2024-11-08 22:37:50	61.157224	47.9897831475	47.98181	1	0	0	0	0
2024-11-08 22:38:00	61.597697499999995	47.75892025	47.98181	1	0	0	0	0
2024-11-08 22:38:10	62.192747499999996	47.51623525	47.98181	1	0	0	0	0
2024-11-08 22:38:20	62.62917925	47.3646823925	47.98181	1	0	0	0	0
2024-11-08 22:38:30	62.77103425	47.3823749425	47.98181	1	0	0	0	0
2024-11-08 22:38:40	62.7319445	47.456103490000004	47.98181	1	0	0	0	0
2024-11-08 22:38:50	62.3568145	47.63389889	47.98181	1	0	0	0	0
2024-11-08 22:39:00	61.919801	47.8359218675	47.98181	1	0	0	0	0
2024-11-08 22:39:10	61.367861	48.082938917499995	47.98181	1	0	0	0	0
2024-11-08 22:39:20	60.897438887499995	48.30401269	47.98181	1	0	0	0	0
2024-11-08 22:39:30	60.5784071375	48.47690609	47.98181	1	0	0	0	0
2024-11-08 22:39:40	60.340376255	48.5890117525	47.98181	1	0	0	0	0
2024-11-08 22:39:50	60.252775555	48.5882259025	47.98181	1	0	0	0	0
2024-11-08 22:40:00	60.314299757499995	48.520112757499994	47.98181	1	0	0	0	0
2024-11-08 22:40:10	60.6527702075	48.3269632075	47.98181	1	0	0	0	0
2024-11-08 22:40:20	61.0217694075	48.109765035	47.98181	1	0	0	0	0
2024-11-08 22:40:30	61.4474648575	47.847905135	47.98181	1	0	0	0	0
2024-11-08 22:40:40	61.9186204425	47.6066985775	47.98181	1	0	0	0	0
2024-11-08 22:40:50	62.4742019925	47.4038482275	47.98181	1	0	0	0	0
2024-11-08 22:41:00	62.797133695	47.301109655000005	47.98181	1	0	0	0	0
2024-11-08 22:41:10	62.688001395	47.384292955	47.98181	1	0	0	0	0
2024-11-08 22:41:20	62.5116344275	47.5002133125	47.98181	1	0	0	0	0
2024-11-08 22:41:30	62.2104030775	47.6769310625	47.98181	1	0	0	0	0
2024-11-08 22:41:40	61.8995712275	47.868625137500004	47.98181	1	0	0	0	0
2024-11-08 22:41:50	61.5709098775	48.0881323875	47.98181	1	0	0	0	0
2024-11-08 22:42:00	61.1797994275	48.2944176875	47.98181	1	0	0	0	0
2024-11-08 22:42:10	60.6727120775	48.476147937499995	47.98181	1	0	0	0	0
2024-11-08 22:42:20	60.306777364999995	48.6056126525	47.98181	1	0	0	0	0
2024-11-08 22:42:30	60.202983265	48.6380128025	47.98181	1	0	0	0	0
2024-11-08 22:42:40	60.2459478575	48.5865436425	47.98181	1	0	0	0	0
2024-11-08 22:42:50	60.5614643075	48.3793171925	47.98181	1	0	0	0	0
2024-11-08 22:43:00	60.977770646766174	48.15395084577114	47.98181	1	0	0	0	0
2024-11-08 22:43:10	61.58125820895523	47.894896119402986	47.98181	1	0	0	0	0
2024-11-08 22:43:20	62.11732663316583	47.64664944723618	47.98181	1	0	0	0	0
2024-11-08 22:43:30	62.52252261306533	47.41938311557789	47.98181	1	0	0	0	0
2024-11-08 22:43:40	62.762856	47.297086449999995	47.98181	1	0	0	0	0
2024-11-08 22:43:50	62.697016	47.36973345	47.98181	1	0	0	0	0
2024-11-08 22:44:00	62.526109500000004	47.4957702375	47.98181	1	0	0	0	0
2024-11-08 22:44:10	62.1600795	47.720959487500004	47.98181	1	0	0	0	0
2024-11-08 22:44:20	61.77798275	47.95702078750001	47.98181	1	0	0	0	0
2024-11-08 22:44:30	61.36604775	48.2132730375	47.98181	1	0	0	0	0
2024-11-08 22:44:40	60.929142	48.438698775	47.98181	1	0	0	0	0
2024-11-08 22:44:50	60.445862	48.606875275	47.98181	1	0	0	0	0
2024-11-08 22:45:00	60.1875895975	48.67599775	47.98181	1	0	0	0	0
2024-11-08 22:45:10	60.3471884475	48.56116275	47.98181	1	0	0	0	0
2024-11-08 22:45:20	60.6154040925	48.389633735	47.98181	1	0	0	0	0
2024-11-08 22:45:30	61.0853366425	48.112815835	47.98181	1	0	0	0	0
2024-11-08 22:45:40	61.557051454228855	47.83443360547263	47.98181	1	0	0	0	0
2024-11-08 22:45:50	62.032076180597016	47.55314619253731	47.98181	1	0	0	0	0
2024-11-08 22:46:00	62.47267409497488	47.34044531407035	47.98181	1	0	0	0	0
2024-11-08 22:46:10	62.8464434919598	47.260883002512564	47.98181	1	0	0	0	0
2024-11-08 22:46:20	63.006467470000004	47.2780422325	47.98181	1	0	0	0	0
2024-11-08 22:46:30	62.76953567	47.4748271825	47.98181	1	0	0	0	0
2024-11-08 22:46:40	62.41822408	47.684851355	47.98181	1	0	0	0	0
2024-11-08 22:46:50	61.85449288	47.919462655	47.98181	1	0	0	0	0
2024-11-08 22:47:00	61.3496365275	48.149995247499994	47.98181	1	0	0	0	0
2024-11-08 22:47:10	60.954119177500004	48.372953097499995	47.98181	1	0	0	0	0
2024-11-08 22:47:20	60.5999581425	48.539470314999996	47.98181	1	0	0	0	0
2024-11-08 22:47:30	60.3226016925	48.601169215	47.98181	1	0	0	0	0
2024-11-08 22:47:40	60.21078525	48.581366257499994	47.98181	1	0	0	0	0
2024-11-08 22:47:50	60.40640025	48.4102027075	47.98181	1	0	0	0	0
2024-11-08 22:48:00	60.72952375	48.21305703	47.98181	1	0	0	0	0
2024-11-08 22:48:10	61.28944875	47.96765883	47.98181	1	0	0	0	0
2024-11-08 22:48:20	61.797220249999995	47.7245568575	47.98181	1	0	0	0	0
2024-11-08 22:48:30	62.20813525	47.4857193075	47.98181	1	0	0	0	0
