PROCESSDATA	2411LIC50102 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-11-14 21:55:00	751
tagname	2411LIC50102.MV	2411LIC50102.PV	2411LIC50102.SV	2411LIC50102.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	余热锅炉B501A汽包_OP	余热锅炉B501A汽包_PV	余热锅炉B501A汽包_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=4.9690246392500015	fsMin=0	fsGridNum=10	fdMax=4.9690246392500015tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-11-14 21:55:00	52.99164315	51.4109222385	50.59689	1	0	0	0	0
2024-11-14 21:55:10	52.01512815	52.0849203885	50.59689	1	0	0	0	0
2024-11-14 21:55:20	52.255992485	51.684324791	50.59689	1	0	0	0	0
2024-11-14 21:55:30	52.820463984999996	50.998077691	50.59689	1	0	0	0	0
2024-11-14 21:55:40	53.264203261	50.638625309	50.59689	1	0	0	0	0
2024-11-14 21:55:50	53.675849161	50.366042408999995	50.59689	1	0	0	0	0
2024-11-14 21:56:00	53.566622544	50.778206149999995	50.59689	1	0	0	0	0
2024-11-14 21:56:10	53.318936144	51.37239115	50.59689	1	0	0	0	0
2024-11-14 21:56:20	53.13436711	51.2438091	50.59689	1	0	0	0	0
2024-11-14 21:56:30	52.96657611	50.9230991	50.59689	1	0	0	0	0
2024-11-14 21:56:40	52.882624650000004	51.03415965	50.59689	1	0	0	0	0
2024-11-14 21:56:50	52.820959650000006	51.25999465	50.59689	1	0	0	0	0
2024-11-14 21:57:00	52.498743459405944	51.64143203910891	50.59689	1	0	0	0	0
2024-11-14 21:57:10	52.10726682574258	52.06423208861386	50.59689	1	0	0	0	0
2024-11-14 21:57:20	51.30347328888889	52.54035141111111	50.59689	1	0	0	0	0
2024-11-14 21:57:30	50.37652015757576	53.03239726969697	50.59689	1	0	0	0	0
2024-11-14 21:57:40	51.9553059175	51.464874174500004	50.59689	1	0	0	0	0
2024-11-14 21:57:50	54.2001741675	49.3498707245	50.59689	1	0	0	0	0
2024-11-14 21:58:00	54.199888053	49.918632167	50.59689	1	0	0	0	0
2024-11-14 21:58:10	53.602788753	51.200799466999996	50.59689	1	0	0	0	0
2024-11-14 21:58:20	52.741941237999995	51.676285048	50.59689	1	0	0	0	0
2024-11-14 21:58:30	51.810983437999994	51.937336248	50.59689	1	0	0	0	0
2024-11-14 21:58:40	52.10845883578431	51.432356610294114	50.59689	1	0	0	0	0
2024-11-14 21:58:50	52.73247976715687	50.72374852205882	50.59689	1	0	0	0	0
2024-11-14 21:59:00	52.80719399234694	50.84676620663265	50.59689	1	0	0	0	0
2024-11-14 21:59:10	52.69880598214286	51.24699248214286	50.59689	1	0	0	0	0
2024-11-14 21:59:20	52.6760445	51.33104	50.59689	1	0	0	0	0
2024-11-14 21:59:30	52.23112350377359	51.26417811320755	50.59689	1	0	0	0	0
2024-11-14 21:59:40	52.3486034305	51.0348690275	50.59689	1	0	0	0	0
2024-11-14 21:59:50	52.8669063805	50.800146277500005	50.59689	1	0	0	0	0
2024-11-14 22:00:00	53.048671819	50.874969622500004	50.59689	1	0	0	0	0
2024-11-14 22:00:10	53.140977919	51.0320773725	50.59689	1	0	0	0	0
2024-11-14 22:00:20	53.047932481	50.957763273	50.59689	1	0	0	0	0
2024-11-14 22:00:30	52.905616380999994	50.821931973	50.59689	1	0	0	0	0
2024-11-14 22:00:40	52.796132444	50.844173827	50.59689	1	0	0	0	0
2024-11-14 22:00:50	52.695376044	50.908435127000004	50.59689	1	0	0	0	0
2024-11-14 22:01:00	52.873839456	50.7454342435	50.59689	1	0	0	0	0
2024-11-14 22:01:10	53.126525856	50.5220218935	50.59689	1	0	0	0	0
2024-11-14 22:01:20	53.28527225	50.4003297065	50.59689	1	0	0	0	0
2024-11-14 22:01:30	53.41904725	50.3056770565	50.59689	1	0	0	0	0
2024-11-14 22:01:40	53.5861958	50.133518099	50.59689	1	0	0	0	0
2024-11-14 22:01:50	53.7622158	49.940756199	50.59689	1	0	0	0	0
2024-11-14 22:02:00	54.2015112	49.381454444	50.59689	1	0	0	0	0
2024-11-14 22:02:10	54.7107912	48.724718044	50.59689	1	0	0	0	0
2024-11-14 22:02:20	54.508227638	49.121392371	50.59689	1	0	0	0	0
2024-11-14 22:02:30	54.116439838000005	49.798087271	50.59689	1	0	0	0	0
2024-11-14 22:02:40	53.893542662	49.982603086	50.59689	1	0	0	0	0
2024-11-14 22:02:50	53.715540462	50.036286485999995	50.59689	1	0	0	0	0
