PROCESSDATA	2111FIC46002 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-11-01 21:55:00	751
tagname	2111FIC46002.MV	2111FIC46002.PV	2111FIC46002.SV	2111FIC46002.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	E543A/B至C420_OP	E543A/B至C420_PV	E543A/B至C420_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=3.757058191999999	fsMin=0	fsGridNum=10	fdMax=3.757058191999999tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-11-01 21:55:00	31.290417868	79.326782	79.3345	1	0	0	0	0
2024-11-01 21:55:10	31.283646148	79.3389292	79.3345	1	0	0	0	0
2024-11-01 21:55:20	31.293538388235294	79.27747282352941	79.3345	1	0	0	0	0
2024-11-01 21:55:30	31.2755167	79.408186	79.3345	1	0	0	0	0
2024-11-01 21:55:40	31.250251232	79.5132932	79.3345	1	0	0	0	0
2024-11-01 21:55:50	31.242251526530612	79.51118306122449	79.3345	1	0	0	0	0
2024-11-01 21:56:00	31.235780071999997	79.4763952	79.3345	1	0	0	0	0
2024-11-01 21:56:10	31.254890444	79.3766062	79.3345	1	0	0	0	0
2024-11-01 21:56:20	31.254101652	79.4140696	79.3345	1	0	0	0	0
2024-11-01 21:56:30	31.270432528	79.3103832	79.3345	1	0	0	0	0
2024-11-01 21:56:40	31.273298560784312	79.29061430392156	79.3345	1	0	0	0	0
2024-11-01 21:56:50	31.285413727999998	79.21790320000001	79.3345	1	0	0	0	0
2024-11-01 21:57:00	31.253999248	79.444116192	79.3345	1	0	0	0	0
2024-11-01 21:57:10	31.253381976	79.391422	79.3345	1	0	0	0	0
2024-11-01 21:57:20	31.27337152	79.288268	79.3345	1	0	0	0	0
2024-11-01 21:57:30	31.247721828	79.4167684	79.3345	1	0	0	0	0
2024-11-01 21:57:40	31.220402244	79.534025536	79.3345	1	0	0	0	0
2024-11-01 21:57:50	31.237066548	79.377743104	79.3345	1	0	0	0	0
