PROCESSDATA	2111PIC10201 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-09-02 21:55:00	751
tagname	2111PIC10201.MV	2111PIC10201.PV	2111PIC10201.SV	2111PIC10201.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
2024-09-02 22:09:40	392.36582446	1.2243626688	1.22507036	1	0	0	0	0
2024-09-02 22:09:50	392.08695098	1.2254224614	1.22507036	1	0	0	0	0
2024-09-02 22:10:00	392.51712	1.2252462666	1.22507036	1	0	0	0	0
2024-09-02 22:10:10	391.74816479591834	1.2228722089795918	1.22507036	1	0	0	0	0
2024-09-02 22:10:20	392.0039787	1.2252694556000001	1.22507036	1	0	0	0	0
2024-09-02 22:10:30	392.4429203	1.2275095778	1.22507036	1	0	0	0	0
2024-09-02 22:10:40	392.746	1.2263754858	1.22507036	1	0	0	0	0
2024-09-02 22:10:50	391.69698950000003	1.2221210978000001	1.22507036	1	0	0	0	0
2024-09-02 22:11:00	392.01140728	1.2261524752	1.22507036	1	0	0	0	0
2024-09-02 22:11:10	392.9948044897959	1.2309341234693878	1.22507036	1	0	0	0	0
2024-09-02 22:11:20	392.8816	1.2273544141176471	1.22507036	1	0	0	0	0
2024-09-02 22:11:30	392.90779772	1.22891114	1.22507036	1	0	0	0	0
2024-09-02 22:11:40	393.20299388	1.2296990632	1.22507036	1	0	0	0	0
2024-09-02 22:11:50	392.69212875510203	1.224996509387755	1.22507036	1	0	0	0	0
2024-09-02 22:12:00	392.399231	1.2276396946938775	1.22507036	1	0	0	0	0
2024-09-02 22:12:10	393.07453428	1.2298443000000001	1.22507036	1	0	0	0	0
2024-09-02 22:12:20	392.33269246	1.2233921808	1.22507036	1	0	0	0	0
2024-09-02 22:12:30	391.76991626	1.2228851254	1.22507036	1	0	0	0	0
2024-09-02 22:12:40	392.281677	1.2269383824	1.22507036	1	0	0	0	0
2024-09-02 22:12:50	392.017514	1.2233936212	1.22507036	1	0	0	0	0
2024-09-02 22:13:00	391.6071294117647	1.2228308164705881	1.22507036	1	0	0	0	0
2024-09-02 22:13:10	392.00566200000003	1.2257350602	1.22507036	1	0	0	0	0
2024-09-02 22:13:20	392.847229	1.227787728	1.22507036	1	0	0	0	0
2024-09-02 22:13:30	392.33047666	1.2261544738	1.22507036	1	0	0	0	0
2024-09-02 22:13:40	392.4131284	1.226486304	1.22507036	1	0	0	0	0
2024-09-02 22:13:50	392.9099020612245	1.2308758530612245	1.22507036	1	0	0	0	0
2024-09-02 22:14:00	393.700348	1.2303011879999999	1.22507036	1	0	0	0	0
2024-09-02 22:14:10	392.05169804081635	1.2234354471428572	1.22507036	1	0	0	0	0
2024-09-02 22:14:20	391.65032272	1.2232553743999999	1.22507036	1	0	0	0	0
2024-09-02 22:14:30	392.5145564705883	1.229345952352941	1.22507036	1	0	0	0	0
2024-09-02 22:14:40	393.252747	1.2267748402	1.22507036	1	0	0	0	0
2024-09-02 22:14:50	391.61111174	1.2208016108	1.22507036	1	0	0	0	0
2024-09-02 22:15:00	391.9895270588235	1.2264570052941177	1.22507036	1	0	0	0	0
2024-09-02 22:15:10	392.79949872000003	1.228067649	1.22507036	1	0	0	0	0
2024-09-02 22:15:20	392.133667	1.2241682304000001	1.22507036	1	0	0	0	0
2024-09-02 22:15:30	392.6840584	1.22778902	1.22507036	1	0	0	0	0
2024-09-02 22:15:40	393.15573616	1.228654768	1.22507036	1	0	0	0	0
2024-09-02 22:15:50	392.77894428	1.2256622384	1.22507036	1	0	0	0	0
2024-09-02 22:16:00	392.236572	1.226806599	1.22507036	1	0	0	0	0
2024-09-02 22:16:10	393.41244866	1.2311017268	1.22507036	1	0	0	0	0
2024-09-02 22:16:20	393.7065067755102	1.2321175795918367	1.22507036	1	0	0	0	0
2024-09-02 22:16:30	393.61304976	1.2286952549999999	1.22507036	1	0	0	0	0
2024-09-02 22:16:40	392.745	1.2268754134	1.22507036	1	0	0	0	0
2024-09-02 22:16:50	392.34126752	1.2249330316	1.22507036	1	0	0	0	0
2024-09-02 22:17:00	392.6218028235294	1.2274321647058823	1.22507036	1	0	0	0	0
2024-09-02 22:17:10	392.85247742	1.2281598924000001	1.22507036	1	0	0	0	0
2024-09-02 22:17:20	393.049622	1.2289712544	1.22507036	1	0	0	0	0
2024-09-02 22:17:30	392.8172	1.2271221008000002	1.22507036	1	0	0	0	0
2024-09-02 22:17:40	391.94848279999997	1.22189555	1.22507036	1	0	0	0	0
2024-09-02 22:17:50	392.03923396	1.2253926634	1.22507036	1	0	0	0	0
2024-09-02 22:18:00	392.813446	1.2267868038	1.22507036	1	0	0	0	0
2024-09-02 22:18:10	392.3076807	1.224862876	1.22507036	1	0	0	0	0
2024-09-02 22:18:20	392.76800306	1.2286512324	1.22507036	1	0	0	0	0
2024-09-02 22:18:30	393.2764910588235	1.2301179170588235	1.22507036	1	0	0	0	0
2024-09-02 22:18:40	392.924042	1.2255493705882352	1.22507036	1	0	0	0	0
2024-09-02 22:18:50	392.75280468	1.2266703774	1.22507036	1	0	0	0	0
2024-09-02 22:19:00	393.718146	1.2324205111764706	1.22507036	1	0	0	0	0
2024-09-02 22:19:10	393.62104800000003	1.2276438256	1.22507036	1	0	0	0	0
2024-09-02 22:19:20	392.2963	1.2253779172	1.22507036	1	0	0	0	0
2024-09-02 22:19:30	392.9809955102041	1.2281531902040816	1.22507036	1	0	0	0	0
2024-09-02 22:19:40	393.1482836734694	1.2279860506122449	1.22507036	1	0	0	0	0
2024-09-02 22:19:50	392.34189176	1.2218682697999999	1.22507036	1	0	0	0	0
2024-09-02 22:20:00	392.12558	1.2248968912244897	1.22507036	1	0	0	0	0
2024-09-02 22:20:10	392.86975244	1.2277954606	1.22507036	1	0	0	0	0
2024-09-02 22:20:20	393.04331904000003	1.2274945356	1.22507036	1	0	0	0	0
2024-09-02 22:20:30	392.457647755102	1.2233123397959182	1.22507036	1	0	0	0	0
2024-09-02 22:20:40	391.541534	1.2198473776	1.22507036	1	0	0	0	0
2024-09-02 22:20:50	392.1068632653061	1.2246976520408164	1.22507036	1	0	0	0	0
2024-09-02 22:21:00	392.8134802	1.22738385	1.22507036	1	0	0	0	0
2024-09-02 22:21:10	392.35774523529415	1.2225202794117647	1.22507036	1	0	0	0	0
2024-09-02 22:21:20	392.242279	1.2265923170588235	1.22507036	1	0	0	0	0
2024-09-02 22:21:30	393.1880964705883	1.229286154117647	1.22507036	1	0	0	0	0
2024-09-02 22:21:40	392.78636028	1.2258652744	1.22507036	1	0	0	0	0
2024-09-02 22:21:50	392.2284048	1.2230095094	1.22507036	1	0	0	0	0
2024-09-02 22:22:00	391.9259	1.22558685	1.22507036	1	0	0	0	0
2024-09-02 22:22:10	392.71868152941175	1.2268685576470588	1.22507036	1	0	0	0	0
2024-09-02 22:22:20	392.18017568	1.2229406973999999	1.22507036	1	0	0	0	0
2024-09-02 22:22:30	391.72121408	1.2211995812	1.22507036	1	0	0	0	0
2024-09-02 22:22:40	391.712	1.224417943877551	1.22507036	1	0	0	0	0
2024-09-02 22:22:50	392.60690002	1.2267154106	1.22507036	1	0	0	0	0
2024-09-02 22:23:00	392.1446486530612	1.2224258587755101	1.22507036	1	0	0	0	0
2024-09-02 22:23:10	391.6374184	1.2211360382	1.22507036	1	0	0	0	0
2024-09-02 22:23:20	391.815979	1.224494648	1.22507036	1	0	0	0	0
2024-09-02 22:23:30	391.9296144	1.222384334	1.22507036	1	0	0	0	0
2024-09-02 22:23:40	391.85753714285715	1.223709107755102	1.22507036	1	0	0	0	0
2024-09-02 22:23:50	392.49450244	1.227682936	1.22507036	1	0	0	0	0
2024-09-02 22:24:00	392.44455	1.223711638979592	1.22507036	1	0	0	0	0
2024-09-02 22:24:10	391.78738529411766	1.2214795688235294	1.22507036	1	0	0	0	0
2024-09-02 22:24:20	392.517849117647	1.2279686017647058	1.22507036	1	0	0	0	0
2024-09-02 22:24:30	393.1154276	1.228547144	1.22507036	1	0	0	0	0
2024-09-02 22:24:40	392.4935	1.2240809724489796	1.22507036	1	0	0	0	0
2024-09-02 22:24:50	392.2871265306122	1.225107624489796	1.22507036	1	0	0	0	0
2024-09-02 22:25:00	392.47752859183674	1.2255682522448978	1.22507036	1	0	0	0	0
2024-09-02 22:25:10	391.90981832	1.2219182742	1.22507036	1	0	0	0	0
2024-09-02 22:25:20	392.302551	1.2245244006	1.22507036	1	0	0	0	0
2024-09-02 22:25:30	392.2439132	1.2246350946	1.22507036	1	0	0	0	0
2024-09-02 22:25:40	392.0793100588235	1.2230288670588234	1.22507036	1	0	0	0	0
2024-09-02 22:25:50	391.54318879591835	1.2203848740816328	1.22507036	1	0	0	0	0
2024-09-02 22:26:00	392.0137	1.2246546471428572	1.22507036	1	0	0	0	0
2024-09-02 22:26:10	392.01430040816325	1.2232170389795918	1.22507036	1	0	0	0	0
2024-09-02 22:26:20	391.6669852	1.22107487	1.22507036	1	0	0	0	0
2024-09-02 22:26:30	391.57608	1.22102113	1.22507036	1	0	0	0	0
2024-09-02 22:26:40	391.385468	1.2229770104000002	1.22507036	1	0	0	0	0
2024-09-02 22:26:50	392.0615656530612	1.2237001363265307	1.22507036	1	0	0	0	0
2024-09-02 22:27:00	391.60255836734694	1.2213038710204083	1.22507036	1	0	0	0	0
2024-09-02 22:27:10	391.84414902	1.2249624066	1.22507036	1	0	0	0	0
2024-09-02 22:27:20	392.749054	1.2257449416326531	1.22507036	1	0	0	0	0
2024-09-02 22:27:30	392.12946979591834	1.2243106679591835	1.22507036	1	0	0	0	0
2024-09-02 22:27:40	392.5723588235294	1.2271987847058823	1.22507036	1	0	0	0	0
2024-09-02 22:27:50	392.65132636	1.2248655184	1.22507036	1	0	0	0	0
2024-09-02 22:28:00	391.621735	1.2204488002	1.22507036	1	0	0	0	0
2024-09-02 22:28:10	391.46658568	1.2213936534	1.22507036	1	0	0	0	0
2024-09-02 22:28:20	392.22615020408165	1.2261322302040816	1.22507036	1	0	0	0	0
2024-09-02 22:28:30	392.44574	1.2235755088235294	1.22507036	1	0	0	0	0
2024-09-02 22:28:40	391.552277	1.2205476723529411	1.22507036	1	0	0	0	0
2024-09-02 22:28:50	391.02397912	1.2186166904	1.22507036	1	0	0	0	0
2024-09-02 22:29:00	391.45346172	1.2224646118	1.22507036	1	0	0	0	0
2024-09-02 22:29:10	391.8341086	1.2239287874	1.22507036	1	0	0	0	0
2024-09-02 22:29:20	392.0063	1.2223413972	1.22507036	1	0	0	0	0
2024-09-02 22:29:30	390.98658117647057	1.2183610264705882	1.22507036	1	0	0	0	0
2024-09-02 22:29:40	390.66105132	1.2177978891999999	1.22507036	1	0	0	0	0
2024-09-02 22:29:50	391.1416306122449	1.2217634922448979	1.22507036	1	0	0	0	0
2024-09-02 22:30:00	391.835052	1.2247228395999998	1.22507036	1	0	0	0	0
2024-09-02 22:30:10	392.21578823529416	1.2253715152941176	1.22507036	1	0	0	0	0
2024-09-02 22:30:20	391.98880272	1.223322681	1.22507036	1	0	0	0	0
2024-09-02 22:30:30	392.03030128	1.225638746	1.22507036	1	0	0	0	0
2024-09-02 22:30:40	392.500336	1.226296405	1.22507036	1	0	0	0	0
2024-09-02 22:30:50	391.705358	1.2218544632	1.22507036	1	0	0	0	0
2024-09-02 22:31:00	391.25260066	1.2204069826	1.22507036	1	0	0	0	0
2024-09-02 22:31:10	391.4665022	1.2231975294	1.22507036	1	0	0	0	0
2024-09-02 22:31:20	391.9573	1.2237865276	1.22507036	1	0	0	0	0
2024-09-02 22:31:30	391.80254285714284	1.2234531918367346	1.22507036	1	0	0	0	0
2024-09-02 22:31:40	391.7822005882353	1.2224589164705881	1.22507036	1	0	0	0	0
2024-09-02 22:31:50	391.16894923529406	1.2175741647058822	1.22507036	1	0	0	0	0
2024-09-02 22:32:00	390.8139	1.221719272352941	1.22507036	1	0	0	0	0
2024-09-02 22:32:10	392.0016638235294	1.2243969588235295	1.22507036	1	0	0	0	0
2024-09-02 22:32:20	391.7937464	1.22307232	1.22507036	1	0	0	0	0
2024-09-02 22:32:30	391.7438469387755	1.2236186871428572	1.22507036	1	0	0	0	0
2024-09-02 22:32:40	392.251038	1.2257240446	1.22507036	1	0	0	0	0
2024-09-02 22:32:50	391.60540518	1.2221598792	1.22507036	1	0	0	0	0
2024-09-02 22:33:00	391.82383226	1.224505998	1.22507036	1	0	0	0	0
2024-09-02 22:33:10	392.354828	1.2269211411764704	1.22507036	1	0	0	0	0
2024-09-02 22:33:20	392.4622	1.2272277497959183	1.22507036	1	0	0	0	0
2024-09-02 22:33:30	392.21590997959186	1.2251914406122448	1.22507036	1	0	0	0	0
2024-09-02 22:33:40	391.66807259999996	1.222281456	1.22507036	1	0	0	0	0
2024-09-02 22:33:50	391.44768541999997	1.2213507406	1.22507036	1	0	0	0	0
2024-09-02 22:34:00	391.62207	1.2249442781632653	1.22507036	1	0	0	0	0
2024-09-02 22:34:10	392.3523627	1.2261556644	1.22507036	1	0	0	0	0
2024-09-02 22:34:20	391.9930764705882	1.2235377829411764	1.22507036	1	0	0	0	0
2024-09-02 22:34:30	391.6823086	1.2230924481999998	1.22507036	1	0	0	0	0
2024-09-02 22:34:40	391.702545	1.2225469629411765	1.22507036	1	0	0	0	0
2024-09-02 22:34:50	391.4015699	1.2217067284	1.22507036	1	0	0	0	0
2024-09-02 22:35:00	391.4895093877551	1.2220834159183673	1.22507036	1	0	0	0	0
2024-09-02 22:35:10	391.34773882352937	1.220225601764706	1.22507036	1	0	0	0	0
2024-09-02 22:35:20	391.402252	1.2237045896	1.22507036	1	0	0	0	0
2024-09-02 22:35:30	391.673834	1.2229254232	1.22507036	1	0	0	0	0
2024-09-02 22:35:40	391.32955546938774	1.2208567359183673	1.22507036	1	0	0	0	0
2024-09-02 22:35:50	391.19664611764705	1.2211804535294117	1.22507036	1	0	0	0	0
2024-09-02 22:36:00	391.95816	1.226559935882353	1.22507036	1	0	0	0	0
2024-09-02 22:36:10	391.97338695999997	1.2238047023999998	1.22507036	1	0	0	0	0
2024-09-02 22:36:20	391.60194134	1.222953563	1.22507036	1	0	0	0	0
2024-09-02 22:36:30	391.81243366	1.224205581	1.22507036	1	0	0	0	0
2024-09-02 22:36:40	391.9695	1.2245755688	1.22507036	1	0	0	0	0
2024-09-02 22:36:50	392.2610815	1.2264625582	1.22507036	1	0	0	0	0
2024-09-02 22:37:00	392.230908	1.2252758644	1.22507036	1	0	0	0	0
2024-09-02 22:37:10	391.95751256	1.2235411595999999	1.22507036	1	0	0	0	0
2024-09-02 22:37:20	391.744171	1.2247622606	1.22507036	1	0	0	0	0
2024-09-02 22:37:30	391.77968734	1.2233876592	1.22507036	1	0	0	0	0
2024-09-02 22:37:40	391.84075492	1.2245204182	1.22507036	1	0	0	0	0
2024-09-02 22:37:50	392.073868	1.225272805	1.22507036	1	0	0	0	0
2024-09-02 22:38:00	391.9231	1.223364109	1.22507036	1	0	0	0	0
2024-09-02 22:38:10	391.6316672941176	1.2230282505882353	1.22507036	1	0	0	0	0
2024-09-02 22:38:20	391.62944571428574	1.2227917489795916	1.22507036	1	0	0	0	0
2024-09-02 22:38:30	391.710954	1.2243517175999998	1.22507036	1	0	0	0	0
2024-09-02 22:38:40	391.851654	1.2234043974	1.22507036	1	0	0	0	0
2024-09-02 22:38:50	391.33153566	1.2213395456	1.22507036	1	0	0	0	0
2024-09-02 22:39:00	391.0763	1.2194028288235295	1.22507036	1	0	0	0	0
2024-09-02 22:39:10	391.2791306122449	1.2242438812244898	1.22507036	1	0	0	0	0
2024-09-02 22:39:20	392.527679	1.2276278299999999	1.22507036	1	0	0	0	0
2024-09-02 22:39:30	391.82668897959184	1.2240584028571428	1.22507036	1	0	0	0	0
2024-09-02 22:39:40	391.6022688	1.2228459228	1.22507036	1	0	0	0	0
2024-09-02 22:39:50	391.94397647058827	1.225311473529412	1.22507036	1	0	0	0	0
2024-09-02 22:40:00	392.1974	1.2248277548	1.22507036	1	0	0	0	0
2024-09-02 22:40:10	392.1967294117647	1.226300155882353	1.22507036	1	0	0	0	0
2024-09-02 22:40:20	392.26066068	1.2257217578	1.22507036	1	0	0	0	0
2024-09-02 22:40:30	392.0104271764706	1.2249098952941175	1.22507036	1	0	0	0	0
2024-09-02 22:40:40	392.071045	1.2246014912	1.22507036	1	0	0	0	0
2024-09-02 22:40:50	392.02568418	1.225315988	1.22507036	1	0	0	0	0
2024-09-02 22:41:00	391.6901777755102	1.2221062610204083	1.22507036	1	0	0	0	0
2024-09-02 22:41:10	391.43438760000004	1.222535946	1.22507036	1	0	0	0	0
2024-09-02 22:41:20	391.6028	1.2225041761224489	1.22507036	1	0	0	0	0
2024-09-02 22:41:30	390.9177230588235	1.2196094894117648	1.22507036	1	0	0	0	0
2024-09-02 22:41:40	391.43450693877554	1.2243995063265305	1.22507036	1	0	0	0	0
2024-09-02 22:41:50	391.86754081632654	1.223532196530612	1.22507036	1	0	0	0	0
2024-09-02 22:42:00	391.472717	1.2225189204	1.22507036	1	0	0	0	0
2024-09-02 22:42:10	391.806154	1.2250418786000001	1.22507036	1	0	0	0	0
2024-09-02 22:42:20	392.005048	1.2260400762	1.22507036	1	0	0	0	0
2024-09-02 22:42:30	392.31928800000003	1.2270786954	1.22507036	1	0	0	0	0
2024-09-02 22:42:40	392.326141	1.227159894489796	1.22507036	1	0	0	0	0
2024-09-02 22:42:50	392.22337958	1.2257622049999999	1.22507036	1	0	0	0	0
2024-09-02 22:43:00	392.0092892	1.225343598	1.22507036	1	0	0	0	0
2024-09-02 22:43:10	391.94477816	1.2264047494	1.22507036	1	0	0	0	0
2024-09-02 22:43:20	392.4819	1.2264300363265306	1.22507036	1	0	0	0	0
2024-09-02 22:43:30	392.129486	1.2254275319999999	1.22507036	1	0	0	0	0
2024-09-02 22:43:40	391.9420555	1.2236455712	1.22507036	1	0	0	0	0
2024-09-02 22:43:50	391.21037390000004	1.2192612753999998	1.22507036	1	0	0	0	0
2024-09-02 22:44:00	391.1151	1.2237772676470589	1.22507036	1	0	0	0	0
2024-09-02 22:44:10	392.4023175510204	1.2277895146938775	1.22507036	1	0	0	0	0
2024-09-02 22:44:20	392.64239324489796	1.227815396122449	1.22507036	1	0	0	0	0
2024-09-02 22:44:30	392.3368192352941	1.2252198947058823	1.22507036	1	0	0	0	0
2024-09-02 22:44:40	391.459259	1.2225167532	1.22507036	1	0	0	0	0
2024-09-02 22:44:50	391.8168123061224	1.224808547755102	1.22507036	1	0	0	0	0
2024-09-02 22:45:00	392.35267132	1.2276339703999999	1.22507036	1	0	0	0	0
2024-09-02 22:45:10	392.4889513877551	1.2272652948979592	1.22507036	1	0	0	0	0
2024-09-02 22:45:20	392.350616	1.2263711091836735	1.22507036	1	0	0	0	0
2024-09-02 22:45:30	392.1330541176471	1.22566909	1.22507036	1	0	0	0	0
2024-09-02 22:45:40	392.05879804	1.225245428	1.22507036	1	0	0	0	0
2024-09-02 22:45:50	392.143852	1.2260991099999998	1.22507036	1	0	0	0	0
2024-09-02 22:46:00	392.602051	1.2286632732	1.22507036	1	0	0	0	0
2024-09-02 22:46:10	392.4633333	1.2269237838	1.22507036	1	0	0	0	0
2024-09-02 22:46:20	391.64654559999997	1.2220495816	1.22507036	1	0	0	0	0
2024-09-02 22:46:30	391.56935391999997	1.2248646876	1.22507036	1	0	0	0	0
2024-09-02 22:46:40	392.173584	1.2254176069387757	1.22507036	1	0	0	0	0
2024-09-02 22:46:50	392.082398	1.2256526408	1.22507036	1	0	0	0	0
2024-09-02 22:47:00	391.38957551020405	1.220682810612245	1.22507036	1	0	0	0	0
2024-09-02 22:47:10	391.082364	1.2222584456	1.22507036	1	0	0	0	0
2024-09-02 22:47:20	391.7569	1.226139574117647	1.22507036	1	0	0	0	0
