PROCESSDATA	2111FIC40102E Data	yyyy-MM-dd HH:mm:ss
8	10	2024-08-23 21:55:00	751
tagname	2111FIC40102E.MV	2111FIC40102E.PV	2111FIC40102E.SV	2111FIC40102E.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	常底油进F401五路支管_OP	常底油进F401五路支管_PV	常底油进F401五路支管_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=1.905420290383951	fsMin=0	fsGridNum=10	fdMax=1.905420290383951tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-08-23 22:05:30	40.97091260869565	97.56851956521739	97.60827975652174	1	0	0	0	0
2024-08-23 22:05:40	41.01059685714286	97.72035828571428	97.87973171428571	1	0	0	0	0
2024-08-23 22:05:50	40.937685832394365	98.18195764788732	97.93947295774647	1	0	0	0	0
2024-08-23 22:06:00	40.855920325	97.642320625	97.108049375	1	0	0	0	0
2024-08-23 22:06:10	40.99672889795918	97.07903626122449	97.27817040816326	1	0	0	0	0
2024-08-23 22:06:20	40.90389428571429	98.06362	97.86421	1	0	0	0	0
2024-08-23 22:06:30	40.99604	98.58455699999999	98.53821622	1	0	0	0	0
2024-08-23 22:06:40	41.063239092592596	97.98009279012345	98.10622703703704	1	0	0	0	0
2024-08-23 22:06:50	40.90154285714286	98.6239982857143	97.94311571428571	1	0	0	0	0
2024-08-23 22:07:00	41.18718914494382	97.40467541011236	97.94530550561798	1	0	0	0	0
2024-08-23 22:07:10	40.922302076	98.20414364	97.735781524	1	0	0	0	0
2024-08-23 22:07:20	40.91053637974684	97.51563962025317	97.21908357721519	1	0	0	0	0
2024-08-23 22:07:30	40.77298965423729	97.69884406779661	97.11889573220338	1	0	0	0	0
2024-08-23 22:07:40	40.89540241904762	97.39663428571428	97.55020288095238	1	0	0	0	0
2024-08-23 22:07:50	40.72562130172414	98.13521351724138	97.5715112637931	1	0	0	0	0
2024-08-23 22:08:00	40.88042604505494	97.34795282967033	97.4661821978022	1	0	0	0	0
2024-08-23 22:08:10	40.75565340392157	97.11942730392157	96.89604475490196	1	0	0	0	0
2024-08-23 22:08:20	40.91930477142857	96.78483422857143	97.23866576857144	1	0	0	0	0
2024-08-23 22:08:30	40.75322513559322	98.0440627118644	97.67014968644068	1	0	0	0	0
2024-08-23 22:08:40	40.993012571428565	96.9284313357143	97.51444450714285	1	0	0	0	0
2024-08-23 22:08:50	40.871657457627116	97.7479072881356	97.7391623661017	1	0	0	0	0
2024-08-23 22:09:00	41.06433493827161	97.35959543209877	97.88758320987654	1	0	0	0	0
2024-08-23 22:09:10	40.93904861	98.47208635999999	98.22858326	1	0	0	0	0
2024-08-23 22:09:20	40.83733275294118	98.43361213823529	97.70298943823529	1	0	0	0	0
2024-08-23 22:09:30	40.94513881304348	97.81364695652174	97.68378422753624	1	0	0	0	0
2024-08-23 22:09:40	40.76146347826087	98.49601565217391	97.6759	1	0	0	0	0
2024-08-23 22:09:50	40.91183928421053	97.5481250877193	97.43225796842106	1	0	0	0	0
2024-08-23 22:10:00	40.91608879268293	97.69864963414635	97.84042551829269	1	0	0	0	0
2024-08-23 22:10:10	41.16283383333333	97.22318	98.25158840579711	1	0	0	0	0
2024-08-23 22:10:20	41.20616470886076	97.75170844936709	98.63474681012659	1	0	0	0	0
2024-08-23 22:10:30	41.15464407142857	97.77062421428572	98.08908	1	0	0	0	0
2024-08-23 22:10:40	41.11137997704918	97.90214416885246	97.95727344262295	1	0	0	0	0
2024-08-23 22:10:50	40.9363816	97.66872303529412	97.26089411764706	1	0	0	0	0
2024-08-23 22:11:00	40.905890770886074	97.55786405063292	97.11307247341773	1	0	0	0	0
2024-08-23 22:11:10	40.98665930985916	97.0667176056338	97.18983520563381	1	0	0	0	0
2024-08-23 22:11:20	40.795296566666664	97.77354	97.34411895555556	1	0	0	0	0
2024-08-23 22:11:30	40.8651803	97.54649705882352	97.46687585882353	1	0	0	0	0
2024-08-23 22:11:40	40.75347272318841	97.34698226666667	96.84090521739131	1	0	0	0	0
2024-08-23 22:11:50	40.958701444	96.90923841600001	97.26932635600001	1	0	0	0	0
2024-08-23 22:12:00	40.988213627848104	98.08008649113924	98.45221696202532	1	0	0	0	0
2024-08-23 22:12:10	41.10198268115942	98.29063014492753	98.85290511594202	1	0	0	0	0
2024-08-23 22:12:20	41.33377833333333	98.35376444444445	99.32222366666667	1	0	0	0	0
2024-08-23 22:12:30	41.245070999999996	98.50009254999999	98.809399	1	0	0	0	0
2024-08-23 22:12:40	41.36789543333333	98.218829625	98.78149	1	0	0	0	0
2024-08-23 22:12:50	41.34042887142857	98.85823530612245	98.97826795918367	1	0	0	0	0
2024-08-23 22:13:00	41.123749054545456	98.4069	97.72009	1	0	0	0	0
2024-08-23 22:13:10	40.969549529411765	98.26742705882353	97.31465	1	0	0	0	0
2024-08-23 22:13:20	41.243032640449435	97.71432735955057	98.02385325842697	1	0	0	0	0
2024-08-23 22:13:30	41.329334882352946	97.96595989411765	98.54695882352941	1	0	0	0	0
2024-08-23 22:13:40	41.31507447777778	98.45926722222222	98.9111557	1	0	0	0	0
2024-08-23 22:13:50	41.56894198536585	98.93721609756098	100.132317	1	0	0	0	0
2024-08-23 22:14:00	41.38967381764706	99.10450996235294	99.20318033411765	1	0	0	0	0
2024-08-23 22:14:10	41.34972978571428	99.18485457142857	98.96959457142857	1	0	0	0	0
2024-08-23 22:14:20	41.55699987027027	98.51774243243243	99.1466724	1	0	0	0	0
2024-08-23 22:14:30	41.370185505882354	99.09964852941177	98.9658661	1	0	0	0	0
2024-08-23 22:14:40	41.600959654929575	98.74468810704225	99.40396514366196	1	0	0	0	0
2024-08-23 22:14:50	41.38277938235294	98.4519846	98.31967408235295	1	0	0	0	0
2024-08-23 22:15:00	41.19265383521127	98.50872020845071	97.7786485915493	1	0	0	0	0
2024-08-23 22:15:10	41.02687539240507	98.05574948101265	97.21150189240505	1	0	0	0	0
2024-08-23 22:15:20	40.92013485802469	97.74820543209876	96.9434275308642	1	0	0	0	0
2024-08-23 22:15:30	41.08129516966292	97.45172988764044	97.52796168539325	1	0	0	0	0
2024-08-23 22:15:40	41.16390682978724	97.82955914893617	98.39233	1	0	0	0	0
2024-08-23 22:15:50	40.899026428571425	98.70852607142857	98.05658	1	0	0	0	0
2024-08-23 22:16:00	41.13608114782609	97.60672695652174	97.89301217391304	1	0	0	0	0
2024-08-23 22:16:10	40.807438421348316	98.49257826404494	97.48062191011236	1	0	0	0	0
2024-08-23 22:16:20	40.95558555555556	97.386866	97.13047777777778	1	0	0	0	0
2024-08-23 22:16:30	40.88886723544304	97.52465154177214	97.26109058227848	1	0	0	0	0
2024-08-23 22:16:40	41.1829569	97.73286534492755	98.76909470289856	1	0	0	0	0
2024-08-23 22:16:50	41.17635730980392	98.23298045098039	98.9407713509804	1	0	0	0	0
2024-08-23 22:17:00	41.156197968354434	98.53734598987342	98.82986	1	0	0	0	0
2024-08-23 22:17:10	41.173551882352946	97.9583146235294	98.15935999999999	1	0	0	0	0
2024-08-23 22:17:20	41.07964924637681	98.25346723188404	98.04256260869565	1	0	0	0	0
2024-08-23 22:17:30	41.26854471014493	98.16994239855073	98.53261913043478	1	0	0	0	0
2024-08-23 22:17:40	41.32429845070423	98.43654234507042	98.84703549295774	1	0	0	0	0
2024-08-23 22:17:50	41.276722	98.257902368	98.3883756	1	0	0	0	0
2024-08-23 22:18:00	41.138191	98.04165966666666	97.7812347	1	0	0	0	0
2024-08-23 22:18:10	40.963747451923076	97.90855170192307	97.12509923076924	1	0	0	0	0
2024-08-23 22:18:20	40.77083333333333	97.62042745000001	96.54588931666667	1	0	0	0	0
2024-08-23 22:18:30	41.09249333333334	97.17129836666668	97.6915359	1	0	0	0	0
2024-08-23 22:18:40	41.133110062499995	97.38325835625	98.07709485625	1	0	0	0	0
2024-08-23 22:18:50	41.13869377254902	98.05428509803922	98.60079	1	0	0	0	0
2024-08-23 22:19:00	41.15314875	98.41719416666666	98.76182472222222	1	0	0	0	0
2024-08-23 22:19:10	41.175194962068964	98.07881224137931	98.29832172413792	1	0	0	0	0
2024-08-23 22:19:20	41.02830272957746	97.95735	97.71396679577465	1	0	0	0	0
2024-08-23 22:19:30	41.032501561728395	97.93534098765433	97.74555296296296	1	0	0	0	0
2024-08-23 22:19:40	40.91075415423729	97.74305593220339	97.21719135593221	1	0	0	0	0
2024-08-23 22:19:50	40.54490695238095	97.38779725714285	95.97039	1	0	0	0	0
2024-08-23 22:20:00	40.53173892142857	96.378475	95.60359503571429	1	0	0	0	0
2024-08-23 22:20:10	40.396345870000005	96.83773362	95.85498848	1	0	0	0	0
2024-08-23 22:20:20	41.0039435220339	96.53732081016949	97.92030642711865	1	0	0	0	0
2024-08-23 22:20:30	40.73665141714286	97.68985910857143	97.84451314285714	1	0	0	0	0
2024-08-23 22:20:40	40.821023079545455	97.82175893863636	98.12046117045455	1	0	0	0	0
2024-08-23 22:20:50	40.73149564788733	97.82346981971831	97.62283059859155	1	0	0	0	0
2024-08-23 22:21:00	40.69149927848101	97.4986819050633	97.21020696202531	1	0	0	0	0
2024-08-23 22:21:10	40.4622432244898	97.16025035102041	96.2521744	1	0	0	0	0
2024-08-23 22:21:20	40.598424941666664	97.48714631666667	97.24080333333333	1	0	0	0	0
2024-08-23 22:21:30	40.92230469620253	96.7469914050633	97.59910924050632	1	0	0	0	0
2024-08-23 22:21:40	40.8773534691358	97.204502345679	97.73313728395063	1	0	0	0	0
2024-08-23 22:21:50	41.03455545	97.36597	98.26842	1	0	0	0	0
2024-08-23 22:22:00	40.96691429285715	97.698475	98.03938342857143	1	0	0	0	0
2024-08-23 22:22:10	40.96819105294117	97.80104235294117	97.99465982549019	1	0	0	0	0
2024-08-23 22:22:20	40.886522064705886	97.73800976470588	97.76079390882353	1	0	0	0	0
2024-08-23 22:22:30	41.06675894044944	97.72450539325843	98.23029398876405	1	0	0	0	0
2024-08-23 22:22:40	41.07476467777778	97.55704666666666	98.01427388888888	1	0	0	0	0
2024-08-23 22:22:50	40.9152505	97.72053666666667	97.50075416666667	1	0	0	0	0
2024-08-23 22:23:00	40.8510632056338	97.5369777971831	97.18749985915493	1	0	0	0	0
2024-08-23 22:23:10	40.919942131999996	97.444830952	97.588076	1	0	0	0	0
2024-08-23 22:23:20	41.025734764999996	97.3095044175	97.852308	1	0	0	0	0
2024-08-23 22:23:30	40.617833184810124	98.55938892658227	97.31189784810127	1	0	0	0	0
2024-08-23 22:23:40	40.46705177647058	97.31793647058824	95.70897	1	0	0	0	0
2024-08-23 22:23:50	40.63235809565217	96.57673786666666	96.30964294202899	1	0	0	0	0
2024-08-23 22:24:00	40.772060197468356	96.7453438835443	97.22133484810126	1	0	0	0	0
2024-08-23 22:24:10	40.65801214705882	97.37663294117647	97.3336011764706	1	0	0	0	0
2024-08-23 22:24:20	40.5692272	96.96098438571428	96.62927928571429	1	0	0	0	0
2024-08-23 22:24:30	40.20084801428572	96.84267635714286	95.39757	1	0	0	0	0
2024-08-23 22:24:40	40.42375568732395	96.03636845070422	95.8668983169014	1	0	0	0	0
2024-08-23 22:24:50	40.54209395833333	96.94853731666667	97.34684583333333	1	0	0	0	0
2024-08-23 22:25:00	40.60873838125	97.43239750000001	97.85993468125	1	0	0	0	0
2024-08-23 22:25:10	40.72953249583333	97.809563125	98.3688049	1	0	0	0	0
2024-08-23 22:25:20	40.786177566666666	97.98619333333333	98.37095	1	0	0	0	0
2024-08-23 22:25:30	40.66927605538462	98.53806315692307	98.18182476923076	1	0	0	0	0
2024-08-23 22:25:40	40.886918524590165	97.24491524590164	97.73434245901639	1	0	0	0	0
2024-08-23 22:25:50	40.614048358620686	97.48736605517242	96.95797	1	0	0	0	0
2024-08-23 22:26:00	40.46014698028169	98.75246178028169	97.56573830985916	1	0	0	0	0
2024-08-23 22:26:10	40.61013	97.4164029	97.056275	1	0	0	0	0
2024-08-23 22:26:20	40.59579198481013	97.3306924	97.06203632911392	1	0	0	0	0
2024-08-23 22:26:30	40.67652247	96.40513154	96.578735	1	0	0	0	0
2024-08-23 22:26:40	40.67787049375	96.509280625	96.73995000000001	1	0	0	0	0
2024-08-23 22:26:50	40.45719415	97.7493221	97.02711642857143	1	0	0	0	0
2024-08-23 22:27:00	40.72576905	96.731885	97.16748	1	0	0	0	0
2024-08-23 22:27:10	40.45437740714286	98.09025142857142	97.22979104285714	1	0	0	0	0
2024-08-23 22:27:20	40.57389932142857	97.53751	97.23731642857142	1	0	0	0	0
2024-08-23 22:27:30	40.716375	97.12449	97.3240275	1	0	0	0	0
2024-08-23 22:27:40	40.88749313265306	96.41990034285715	97.2546844	1	0	0	0	0
2024-08-23 22:27:50	40.86078284166666	96.86824833333334	97.41449485833333	1	0	0	0	0
2024-08-23 22:28:00	40.9608531125	97.04593750000001	97.7764859375	1	0	0	0	0
2024-08-23 22:28:10	40.70800769803922	98.07365313725491	97.56820519607844	1	0	0	0	0
2024-08-23 22:28:20	40.48377537313433	98.10962626865671	96.8748504477612	1	0	0	0	0
2024-08-23 22:28:30	40.54685760204082	97.74689081632653	96.9756851	1	0	0	0	0
2024-08-23 22:28:40	40.74026395384615	97.12687341538461	97.23996296923076	1	0	0	0	0
2024-08-23 22:28:50	40.57114603606557	96.8590915	96.32247524590164	1	0	0	0	0
2024-08-23 22:29:00	40.24998742	96.82666698	95.462012	1	0	0	0	0
2024-08-23 22:29:10	40.34427654262295	96.2134356147541	95.65178	1	0	0	0	0
2024-08-23 22:29:20	40.407118987341775	96.76374341772153	96.5404565822785	1	0	0	0	0
2024-08-23 22:29:30	40.77678904166667	96.47894916666667	97.71917820833333	1	0	0	0	0
2024-08-23 22:29:40	40.7406355875	97.4866769625	98.11629661458333	1	0	0	0	0
2024-08-23 22:29:50	40.81752482142857	97.51022285714286	98.1730957	1	0	0	0	0
2024-08-23 22:30:00	40.74316263736264	96.60376733516483	96.96557131868133	1	0	0	0	0
2024-08-23 22:30:10	40.57939745762712	96.72387639830508	96.55137906779662	1	0	0	0	0
2024-08-23 22:30:20	40.68172525833334	96.877819625	97.24625585	1	0	0	0	0
2024-08-23 22:30:30	40.82370823653846	97.27856576923078	98.0279541	1	0	0	0	0
2024-08-23 22:30:40	40.880870571428574	97.12889149285714	97.82832107857143	1	0	0	0	0
2024-08-23 22:30:50	40.99774	96.89381050833333	97.97533809166667	1	0	0	0	0
2024-08-23 22:31:00	40.84094040985916	97.80086056338028	98.01930330281691	1	0	0	0	0
2024-08-23 22:31:10	41.061609575000006	96.88314255	97.75400375	1	0	0	0	0
2024-08-23 22:31:20	40.83571002962963	97.53204925925925	97.53310679012345	1	0	0	0	0
2024-08-23 22:31:30	40.894992341176476	97.3554305882353	97.60357352941178	1	0	0	0	0
2024-08-23 22:31:40	40.923110433333335	97.61531190476191	97.89166	1	0	0	0	0
2024-08-23 22:31:50	40.90205384285714	98.29699285714287	98.30720334285714	1	0	0	0	0
2024-08-23 22:32:00	41.13190460253165	97.70258354430379	98.4062953164557	1	0	0	0	0
2024-08-23 22:32:10	41.156168688524595	98.01333262295083	98.57715245901639	1	0	0	0	0
2024-08-23 22:32:20	40.968789487179485	98.32013923076923	98.04964717948718	1	0	0	0	0
2024-08-23 22:32:30	41.02176819	97.912843	97.987611	1	0	0	0	0
2024-08-23 22:32:40	40.956224229508194	97.92339147540984	97.80681	1	0	0	0	0
2024-08-23 22:32:50	40.943126449152544	98.04748915254237	97.8605647457627	1	0	0	0	0
2024-08-23 22:33:00	40.85808465384615	98.14700904615384	97.76635692307693	1	0	0	0	0
2024-08-23 22:33:10	41.10182422535211	97.49993975352113	97.99399901408451	1	0	0	0	0
2024-08-23 22:33:20	40.966210625	98.358875625	98.208220625	1	0	0	0	0
2024-08-23 22:33:30	41.125724564705884	98.12741470588236	98.43355647058823	1	0	0	0	0
2024-08-23 22:33:40	41.15812386938776	98.34608142857144	98.66407	1	0	0	0	0
2024-08-23 22:33:50	41.011627168292684	98.1250694097561	97.72214	1	0	0	0	0
2024-08-23 22:34:00	41.07620717763158	97.74210144736843	97.72643934210527	1	0	0	0	0
2024-08-23 22:34:10	40.88089661594203	97.98141028985508	97.33777043478261	1	0	0	0	0
2024-08-23 22:34:20	40.75151018571429	97.70380171428572	96.94548	1	0	0	0	0
2024-08-23 22:34:30	40.84570355633803	97.9847325915493	97.64412281690142	1	0	0	0	0
2024-08-23 22:34:40	40.89332256410256	97.50728172307691	97.52802846153847	1	0	0	0	0
2024-08-23 22:34:50	41.00248463673469	97.1340863265306	97.5776263265306	1	0	0	0	0
2024-08-23 22:35:00	40.91817531428571	97.50770342857143	97.49788057142857	1	0	0	0	0
2024-08-23 22:35:10	40.97380667826087	97.29654449275363	97.51311264347827	1	0	0	0	0
2024-08-23 22:35:20	40.71501436853933	97.9808943235955	97.27228006741574	1	0	0	0	0
2024-08-23 22:35:30	40.72602394576271	97.04449621694916	96.54689691525424	1	0	0	0	0
2024-08-23 22:35:40	40.57253275	97.39311506666667	96.64273	1	0	0	0	0
2024-08-23 22:35:50	40.55761849756097	97.53554484390244	97.0357361	1	0	0	0	0
2024-08-23 22:36:00	40.949497199999996	97.18799906666666	98.19919386666666	1	0	0	0	0
2024-08-23 22:36:10	40.985663824999996	97.57081576923076	98.41768869230769	1	0	0	0	0
2024-08-23 22:36:20	40.820563254545455	98.15636636363637	98.05251996363637	1	0	0	0	0
2024-08-23 22:36:30	40.81114797142857	97.71814571428571	97.58859714285715	1	0	0	0	0
2024-08-23 22:36:40	40.86920184057971	97.60698231884058	97.68575008695652	1	0	0	0	0
2024-08-23 22:36:50	40.903495152941176	97.5791011117647	97.71111705882353	1	0	0	0	0
2024-08-23 22:37:00	40.88213367323944	97.66473691830986	97.55877	1	0	0	0	0
2024-08-23 22:37:10	40.766537672	98.134118	97.545979376	1	0	0	0	0
2024-08-23 22:37:20	40.86009705625	97.25392875	97.2831013	1	0	0	0	0
2024-08-23 22:37:30	41.02180469354839	97.13424967741936	97.92029598064515	1	0	0	0	0
2024-08-23 22:37:40	40.82040406551724	98.14952811896552	97.9090324137931	1	0	0	0	0
2024-08-23 22:37:50	40.99497073469388	97.85426530612246	98.25315	1	0	0	0	0
2024-08-23 22:38:00	41.06733306857143	98.03522685714285	98.47775986857143	1	0	0	0	0
2024-08-23 22:38:10	40.86146373934426	98.45606426229507	97.85183028360655	1	0	0	0	0
2024-08-23 22:38:20	40.916310223287674	98.01879122328766	97.81752539726027	1	0	0	0	0
2024-08-23 22:38:30	41.0163611	97.93448358314608	98.0674302247191	1	0	0	0	0
2024-08-23 22:38:40	41.01566417777778	97.84750453333334	98.03816956666667	1	0	0	0	0
2024-08-23 22:38:50	41.0469784	98.08930666666666	98.27381896666667	1	0	0	0	0
2024-08-23 22:39:00	41.11391788732394	97.6514166197183	97.99362084507042	1	0	0	0	0
2024-08-23 22:39:10	40.94162730769231	97.85125307692307	97.45338	1	0	0	0	0
2024-08-23 22:39:20	40.84243636714286	97.84401550714286	97.30941514285715	1	0	0	0	0
2024-08-23 22:39:30	40.909544925714286	97.07420796	97.03714771428571	1	0	0	0	0
2024-08-23 22:39:40	40.94456552	97.54935432	97.66642	1	0	0	0	0
2024-08-23 22:39:50	40.99255847115385	97.16951326923076	97.43344930384616	1	0	0	0	0
2024-08-23 22:40:00	40.899170789830514	97.22389033898305	97.2651138	1	0	0	0	0
2024-08-23 22:40:10	40.722988040816325	97.57346857142856	97.04454836734693	1	0	0	0	0
2024-08-23 22:40:20	40.80261428169014	97.46239042253521	97.4466074084507	1	0	0	0	0
2024-08-23 22:40:30	40.873519168539325	97.58670426966292	97.70898662921348	1	0	0	0	0
2024-08-23 22:40:40	41.059912444285715	97.01908857142857	97.82869414285715	1	0	0	0	0
2024-08-23 22:40:50	40.798353000000006	98.037048	97.637641	1	0	0	0	0
2024-08-23 22:41:00	40.96702406956522	97.38041313043479	97.63286304347827	1	0	0	0	0
2024-08-23 22:41:10	41.015874326530614	97.35993704081632	97.73538	1	0	0	0	0
2024-08-23 22:41:20	40.957546338571426	97.39119398714286	97.59906751428571	1	0	0	0	0
2024-08-23 22:41:30	40.797696455	97.632648	97.30842249666667	1	0	0	0	0
2024-08-23 22:41:40	40.679937699999996	97.43546033333334	96.81123	1	0	0	0	0
2024-08-23 22:41:50	40.679937699999996	97.43546033333334	96.81123	1	0	0	0	0
2024-08-23 22:42:00	40.7247658	97.1763	96.97396	1	0	0	0	0
2024-08-23 22:42:10	40.69768833333333	97.27911333333333	97.09127	1	0	0	0	0
2024-08-23 22:42:20	40.87812894339623	97.03386433962264	97.48004150943396	1	0	0	0	0
2024-08-23 22:42:30	40.77659472741936	97.8745288451613	97.7457	1	0	0	0	0
2024-08-23 22:42:40	40.88005080128205	97.94542612307693	98.03578628205128	1	0	0	0	0
2024-08-23 22:42:50	41.117646843209876	98.18541469135803	98.74261321604939	1	0	0	0	0
