PROCESSDATA	2111FIC40102B Data	yyyy-MM-dd HH:mm:ss
8	10	2024-08-24 21:55:00	751
tagname	2111FIC40102B.MV	2111FIC40102B.PV	2111FIC40102B.SV	2111FIC40102B.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	常底油进F401二路支管_OP	常底油进F401二路支管_PV	常底油进F401二路支管_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=1.921874734183671	fsMin=0	fsGridNum=10	fdMax=1.921874734183671tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-08-24 22:01:30	41.33011386	99.723815375	99.572295375	1	0	0	0	0
2024-08-24 22:01:40	40.988407586538464	100.12682786538461	98.79714249999999	1	0	0	0	0
2024-08-24 22:01:50	40.72439754915254	99.6559825220339	98.13520983050847	1	0	0	0	0
2024-08-24 22:02:00	41.14818390980392	98.20618980392157	98.79447019607844	1	0	0	0	0
2024-08-24 22:02:10	41.32842460707071	99.66913554545455	100.44380383838384	1	0	0	0	0
2024-08-24 22:02:20	41.451204475	100.10758775	101.109985	1	0	0	0	0
2024-08-24 22:02:30	41.88892129577465	99.59663654929578	101.682518	1	0	0	0	0
2024-08-24 22:02:40	41.63459816	101.3764586	101.5074388	1	0	0	0	0
2024-08-24 22:02:50	41.646257511111116	101.0360409047619	101.22155857142857	1	0	0	0	0
2024-08-24 22:03:00	41.86318952758621	100.38087446551725	101.07737839655172	1	0	0	0	0
2024-08-24 22:03:10	41.27605479166667	100.75485629166666	99.51127379166667	1	0	0	0	0
2024-08-24 22:03:20	41.11467500961538	99.66576230192308	98.34786	1	0	0	0	0
2024-08-24 22:03:30	40.925935700000004	99.378541375	98.088568775	1	0	0	0	0
2024-08-24 22:03:40	40.825689999999994	99.4994731	98.33331302	1	0	0	0	0
2024-08-24 22:03:50	40.76789936521739	99.03351956521739	98.1408295652174	1	0	0	0	0
2024-08-24 22:04:00	40.618288	98.70856744000001	97.75454	1	0	0	0	0
2024-08-24 22:04:10	40.81485643478261	97.92841304347826	98.07445669565217	1	0	0	0	0
2024-08-24 22:04:20	41.248280442857144	98.01905599999999	99.4115088	1	0	0	0	0
2024-08-24 22:04:30	41.21280132222223	100.09681385185185	100.69830511111111	1	0	0	0	0
2024-08-24 22:04:40	41.6398659	99.35388	101.135269	1	0	0	0	0
2024-08-24 22:04:50	41.503486512	100.67130490000001	101.139961	1	0	0	0	0
2024-08-24 22:05:00	41.52102012307692	100.4506433076923	100.9247801923077	1	0	0	0	0
2024-08-24 22:05:10	41.50839389830508	100.55810854237288	100.732407	1	0	0	0	0
2024-08-24 22:05:20	41.66727	100.625114	101.272881	1	0	0	0	0
2024-08-24 22:05:30	41.42219036666667	100.44990266666667	100.01203653333333	1	0	0	0	0
2024-08-24 22:05:40	41.08365045409836	100.80068196721312	99.3411716	1	0	0	0	0
2024-08-24 22:05:50	41.23099215	99.70671125	99.29531	1	0	0	0	0
2024-08-24 22:06:00	41.18350220392156	99.66036921568627	99.14800019607843	1	0	0	0	0
2024-08-24 22:06:10	41.09274810344827	99.63546896551725	99.01076	1	0	0	0	0
2024-08-24 22:06:20	41.091930917741934	99.69264419032258	99.21940161290323	1	0	0	0	0
2024-08-24 22:06:30	40.960409045	99.20564850625	98.545680875	1	0	0	0	0
2024-08-24 22:06:40	41.12811	99.15702	99.46677	1	0	0	0	0
2024-08-24 22:06:50	41.27686952307692	99.47971751538462	100.065285	1	0	0	0	0
2024-08-24 22:07:00	41.719712566666665	99.68701153333333	101.22128	1	0	0	0	0
2024-08-24 22:07:10	41.5055923	101.444336	101.669144	1	0	0	0	0
2024-08-24 22:07:20	41.569246271186444	100.48543594915255	100.82326442372882	1	0	0	0	0
2024-08-24 22:07:30	41.55602	100.42242971428573	100.52054828571428	1	0	0	0	0
2024-08-24 22:07:40	41.49831167826087	100.75868078260869	100.58107860869565	1	0	0	0	0
2024-08-24 22:07:50	41.52047277971015	100.56971034782609	100.49820092753623	1	0	0	0	0
2024-08-24 22:08:00	41.30846438596491	100.40644310526315	99.74245	1	0	0	0	0
2024-08-24 22:08:10	41.174603391304345	100.61505426086956	99.82454347826086	1	0	0	0	0
2024-08-24 22:08:20	41.58633333333333	99.81428533333333	100.716918	1	0	0	0	0
2024-08-24 22:08:30	41.70503574647887	99.87500464788732	100.6693	1	0	0	0	0
2024-08-24 22:08:40	41.4863013	100.24205755	100.230065	1	0	0	0	0
2024-08-24 22:08:50	41.32654069836065	99.20710631311476	98.87964265573771	1	0	0	0	0
2024-08-24 22:09:00	41.02819260588235	99.51779411764706	98.30287277058824	1	0	0	0	0
2024-08-24 22:09:10	40.9209	99.5824284125	98.6289	1	0	0	0	0
2024-08-24 22:09:20	41.100521938095234	99.08220385714286	99.13456	1	0	0	0	0
2024-08-24 22:09:30	41.00070222222222	99.06053666666666	98.79795562222222	1	0	0	0	0
2024-08-24 22:09:40	41.12294857142857	98.93621714285715	99.1868116	1	0	0	0	0
2024-08-24 22:09:50	41.262864696629215	99.18293617977528	99.63658764044943	1	0	0	0	0
2024-08-24 22:10:00	41.295719160000004	99.167006	99.49734	1	0	0	0	0
2024-08-24 22:10:10	41.335399439130434	99.20829826086957	99.58277838695652	1	0	0	0	0
2024-08-24 22:10:20	41.08676523333333	100.04794	99.56139809999999	1	0	0	0	0
2024-08-24 22:10:30	41.5369293	98.923255	100.0289985	1	0	0	0	0
2024-08-24 22:10:40	41.62271652459016	100.55105983606558	101.00295301639345	1	0	0	0	0
2024-08-24 22:10:50	41.54683204197531	101.63300179012346	101.525946345679	1	0	0	0	0
2024-08-24 22:11:00	41.8608284117647	100.85686205882354	101.86040658823529	1	0	0	0	0
2024-08-24 22:11:10	42.01760147826087	100.87414508695652	102.019592	1	0	0	0	0
2024-08-24 22:11:20	41.95770985714285	101.568875	102.066521	1	0	0	0	0
2024-08-24 22:11:30	41.56944157407408	101.31417333703703	100.41624777777777	1	0	0	0	0
2024-08-24 22:11:40	41.65759824285714	99.72904898571429	99.61333857142857	1	0	0	0	0
2024-08-24 22:11:50	41.472702195121954	99.79124204878049	99.02973258780487	1	0	0	0	0
2024-08-24 22:12:00	41.18527696	100.27481232	99.0842361	1	0	0	0	0
2024-08-24 22:12:10	41.59331814814815	99.26293567901234	99.77547577407407	1	0	0	0	0
2024-08-24 22:12:20	41.462220336734696	100.20385736734693	100.02520053061224	1	0	0	0	0
2024-08-24 22:12:30	41.456756705555556	100.12574847222223	100.183562	1	0	0	0	0
2024-08-24 22:12:40	41.5101051	99.8739243	100.026993	1	0	0	0	0
2024-08-24 22:12:50	41.37429341772152	99.97009746835444	99.61490848101266	1	0	0	0	0
2024-08-24 22:13:00	41.228187857142856	99.97636514285713	99.28720442857143	1	0	0	0	0
2024-08-24 22:13:10	41.26109985625	100.0838649375	99.91493	1	0	0	0	0
2024-08-24 22:13:20	41.464832333333334	100.11832571428572	100.767982	1	0	0	0	0
2024-08-24 22:13:30	41.87169496730769	99.90085786538462	101.66427894230769	1	0	0	0	0
2024-08-24 22:13:40	41.83390997640449	101.05098647191011	101.82989130337079	1	0	0	0	0
2024-08-24 22:13:50	41.591871322222225	100.84290671604938	100.629814	1	0	0	0	0
2024-08-24 22:14:00	41.91384427721519	99.58850556962025	100.5961461392405	1	0	0	0	0
2024-08-24 22:14:10	41.68705346478873	100.34555392957746	100.15532091549296	1	0	0	0	0
2024-08-24 22:14:20	41.47595229591837	99.96024612244898	99.56495897959184	1	0	0	0	0
2024-08-24 22:14:30	41.68231352957746	99.71192492957746	100.02995225352112	1	0	0	0	0
2024-08-24 22:14:40	41.34857721	101.4439755	100.45951602857143	1	0	0	0	0
2024-08-24 22:14:50	41.917702075	99.7566905375	101.095745375	1	0	0	0	0
2024-08-24 22:15:00	41.879755375	100.5985784375	101.23107024999999	1	0	0	0	0
2024-08-24 22:15:10	41.37114237704918	102.07502249180328	100.5746958852459	1	0	0	0	0
2024-08-24 22:15:20	41.93357	99.37854	100.41153	1	0	0	0	0
2024-08-24 22:15:30	41.57409	100.7298174	99.99447324	1	0	0	0	0
2024-08-24 22:15:40	41.48506571428572	100.91944585714285	100.38636357142857	1	0	0	0	0
2024-08-24 22:15:50	41.7421265	99.93531	100.5027	1	0	0	0	0
2024-08-24 22:16:00	41.453940458333335	101.21914763333334	100.55656159333333	1	0	0	0	0
2024-08-24 22:16:10	41.555753060256414	100.17673580769231	100.31124172564103	1	0	0	0	0
2024-08-24 22:16:20	41.747285	99.54167666666667	100.33333878431372	1	0	0	0	0
2024-08-24 22:16:30	41.25521299705883	100.64207752941176	99.4263	1	0	0	0	0
2024-08-24 22:16:40	41.609089114999996	99.4564757	99.98103535	1	0	0	0	0
2024-08-24 22:16:50	41.69444014545454	100.02877283838383	100.56904019191919	1	0	0	0	0
2024-08-24 22:17:00	41.63318618227848	100.48037882278481	100.61091167088607	1	0	0	0	0
2024-08-24 22:17:10	41.4184838	100.99866449999999	100.4464185	1	0	0	0	0
2024-08-24 22:17:20	41.45308448780488	100.07560024390244	99.87524	1	0	0	0	0
2024-08-24 22:17:30	41.60983467213115	99.97577418032786	100.4409014590164	1	0	0	0	0
2024-08-24 22:17:40	41.65536	100.19431420000001	100.6853488	1	0	0	0	0
2024-08-24 22:17:50	41.3243675	101.250084	100.099937	1	0	0	0	0
2024-08-24 22:18:00	41.65157635	99.93830333333334	100.43776083333334	1	0	0	0	0
2024-08-24 22:18:10	41.591558475	100.322643125	100.20476625	1	0	0	0	0
2024-08-24 22:18:20	41.458188	100.8110902	100.2714404	1	0	0	0	0
2024-08-24 22:18:30	41.76063871428571	99.86607769571428	100.592125	1	0	0	0	0
2024-08-24 22:18:40	41.74984762711865	100.26321438983051	100.56330862711864	1	0	0	0	0
2024-08-24 22:18:50	41.6052935	100.8005902112676	100.57673398591548	1	0	0	0	0
2024-08-24 22:19:00	41.58468986619719	100.83172880281691	100.5824306056338	1	0	0	0	0
2024-08-24 22:19:10	41.83394101449275	100.43783523188407	101.243439	1	0	0	0	0
2024-08-24 22:19:20	41.86885737659575	100.81621540425532	101.3167175106383	1	0	0	0	0
2024-08-24 22:19:30	41.82288	100.818832	100.891617	1	0	0	0	0
2024-08-24 22:19:40	41.657103598000006	100.84260205999999	100.34024536	1	0	0	0	0
2024-08-24 22:19:50	41.742333111392405	100.47477569620253	100.50472246835443	1	0	0	0	0
2024-08-24 22:20:00	41.550252908860756	100.91936126582279	100.3148738607595	1	0	0	0	0
2024-08-24 22:20:10	41.493213644444445	101.02311722222223	100.43477155555556	1	0	0	0	0
2024-08-24 22:20:20	41.526024639999996	100.5523604	100.2695406	1	0	0	0	0
2024-08-24 22:20:30	41.67851305	100.190714625	100.544307125	1	0	0	0	0
2024-08-24 22:20:40	41.88438626551724	100.71095796551724	101.48550520689655	1	0	0	0	0
2024-08-24 22:20:50	42.0081558	101.81073	102.451508	1	0	0	0	0
2024-08-24 22:21:00	42.097666582278485	101.66442491139242	102.27948184810127	1	0	0	0	0
2024-08-24 22:21:10	41.936350488888884	101.62175134567902	101.53602408641974	1	0	0	0	0
2024-08-24 22:21:20	41.656530458620686	101.40054313793104	100.46593968965517	1	0	0	0	0
2024-08-24 22:21:30	41.8834457	100.249443	100.471573	1	0	0	0	0
2024-08-24 22:21:40	41.74839160204082	101.26908389795918	100.71974426530612	1	0	0	0	0
2024-08-24 22:21:50	41.666996462499995	101.21969612500001	100.77502175000001	1	0	0	0	0
2024-08-24 22:22:00	41.85686323333333	100.27040133333334	100.61483799999999	1	0	0	0	0
2024-08-24 22:22:10	41.59848743333333	101.13197666666666	100.28309666666667	1	0	0	0	0
2024-08-24 22:22:20	41.47186	101.034332	100.168526	1	0	0	0	0
2024-08-24 22:22:30	41.79313824285715	100.13891714285714	100.47880757142856	1	0	0	0	0
2024-08-24 22:22:40	41.639700399999995	101.023033	100.682381	1	0	0	0	0
2024-08-24 22:22:50	41.6420344	101.07574625000001	100.91485375	1	0	0	0	0
2024-08-24 22:23:00	41.7215338	101.2835465	101.4732855	1	0	0	0	0
2024-08-24 22:23:10	42.0646057	101.088928	102.331467	1	0	0	0	0
2024-08-24 22:23:20	42.04256304489796	101.49313673469388	102.110527	1	0	0	0	0
2024-08-24 22:23:30	42.27495027142857	101.42179214285714	102.57228885714287	1	0	0	0	0
2024-08-24 22:23:40	42.36527304193548	101.6400843548387	102.745354	1	0	0	0	0
2024-08-24 22:23:50	42.10049	102.130707	101.827118	1	0	0	0	0
2024-08-24 22:24:00	41.967463200000005	102.00079066666667	101.32100933333334	1	0	0	0	0
2024-08-24 22:24:10	41.80001142857143	102.21957514285715	101.27023342857143	1	0	0	0	0
2024-08-24 22:24:20	42.08332	99.70903	100.203606	1	0	0	0	0
2024-08-24 22:24:30	41.9013938	100.4470615	100.02761095	1	0	0	0	0
2024-08-24 22:24:40	40.9995422	102.446854	99.10493	1	0	0	0	0
2024-08-24 22:24:50	41.48635437777778	99.98556616666667	99.30986661111112	1	0	0	0	0
2024-08-24 22:25:00	41.0247	101.484009	99.1761246	1	0	0	0	0
2024-08-24 22:25:10	41.33239396935484	99.7702285483871	99.43198771935484	1	0	0	0	0
2024-08-24 22:25:20	41.34297626666667	99.89934925	99.58628	1	0	0	0	0
2024-08-24 22:25:30	41.125686099999996	100.80930471428572	99.96819142857143	1	0	0	0	0
2024-08-24 22:25:40	41.31897333333333	100.00852141666667	100.20692912499999	1	0	0	0	0
2024-08-24 22:25:50	41.60229170886076	99.94391893670885	100.79795764556962	1	0	0	0	0
2024-08-24 22:26:00	41.41949233333333	101.20541133333333	100.95793133333333	1	0	0	0	0
2024-08-24 22:26:10	41.57084865555555	100.11245944444444	100.53495555555556	1	0	0	0	0
2024-08-24 22:26:20	41.62934275774648	100.42466788732393	100.75846535211268	1	0	0	0	0
2024-08-24 22:26:30	41.41063620253165	101.73430207594936	101.07673799999999	1	0	0	0	0
2024-08-24 22:26:40	41.8534446122449	100.52122387755102	101.675926	1	0	0	0	0
2024-08-24 22:26:50	41.9588775	100.52273925	101.343853	1	0	0	0	0
2024-08-24 22:27:00	41.632202	101.59161660000001	100.8143266	1	0	0	0	0
2024-08-24 22:27:10	41.572054128813555	101.17925369491526	100.680336	1	0	0	0	0
2024-08-24 22:27:20	41.7006149	99.98455	99.9029	1	0	0	0	0
2024-08-24 22:27:30	41.1934652	100.603391875	98.9817625	1	0	0	0	0
2024-08-24 22:27:40	41.126086533333336	99.93577400000001	98.70909166666667	1	0	0	0	0
2024-08-24 22:27:50	40.884462666666664	99.99965733333333	98.49902333333333	1	0	0	0	0
2024-08-24 22:28:00	40.83428194285714	99.53555177142857	98.528373	1	0	0	0	0
2024-08-24 22:28:10	40.96258857777778	99.05759164444444	98.94050888888889	1	0	0	0	0
2024-08-24 22:28:20	41.12186	98.80751	99.27161	1	0	0	0	0
2024-08-24 22:28:30	40.936952839506176	99.69094111111112	99.36252037037038	1	0	0	0	0
2024-08-24 22:28:40	41.5284538	98.47686	100.2737	1	0	0	0	0
2024-08-24 22:28:50	41.043291274509805	100.81012509803921	99.8723145	1	0	0	0	0
2024-08-24 22:29:00	41.14786620588235	99.40506755882353	99.35791352941176	1	0	0	0	0
2024-08-24 22:29:10	41.1514775	99.58874134507042	99.52194633802817	1	0	0	0	0
2024-08-24 22:29:20	41.0860321	100.290465	100.017433	1	0	0	0	0
2024-08-24 22:29:30	41.0553322	100.435265	100.212051	1	0	0	0	0
2024-08-24 22:29:40	41.43538058	99.734914	100.737042	1	0	0	0	0
2024-08-24 22:29:50	41.448495797101444	100.05683273913043	100.63108491304348	1	0	0	0	0
2024-08-24 22:30:00	41.493763	100.125809	100.578545	1	0	0	0	0
2024-08-24 22:30:10	41.36405144444445	100.07737288888889	99.98044555555555	1	0	0	0	0
2024-08-24 22:30:20	41.17991585714286	100.54528880000001	99.74644657142856	1	0	0	0	0
2024-08-24 22:30:30	41.398652115189876	99.62196413164557	100.00352287468354	1	0	0	0	0
2024-08-24 22:30:40	41.641685490196075	99.22649306666666	100.3031	1	0	0	0	0
2024-08-24 22:30:50	41.535095090163935	100.50995239344262	100.74001813114754	1	0	0	0	0
2024-08-24 22:31:00	41.4952385	100.455088	100.6620982	1	0	0	0	0
2024-08-24 22:31:10	41.666816925	99.9825225	100.57408875	1	0	0	0	0
2024-08-24 22:31:20	41.34279	101.3734515	100.571465	1	0	0	0	0
2024-08-24 22:31:30	41.44986606849315	100.07440224657535	100.14021705479452	1	0	0	0	0
2024-08-24 22:31:40	41.363339999999994	99.55949	99.35296785	1	0	0	0	0
2024-08-24 22:31:50	41.20886289710145	99.69493144927536	99.12292524637681	1	0	0	0	0
2024-08-24 22:32:00	40.8666077	99.88991	98.536	1	0	0	0	0
2024-08-24 22:32:10	41.30440292093024	98.53664976744186	99.0555077860465	1	0	0	0	0
2024-08-24 22:32:20	41.30635036455696	99.59462237974684	99.75816590379748	1	0	0	0	0
2024-08-24 22:32:30	41.105283544303795	100.06830962025316	99.59664734177215	1	0	0	0	0
2024-08-24 22:32:40	41.25781222	99.14284706000001	99.19296	1	0	0	0	0
2024-08-24 22:32:50	40.996439723076925	99.29924390192308	98.51504115384616	1	0	0	0	0
2024-08-24 22:33:00	40.94238664	99.304146	98.69760878	1	0	0	0	0
2024-08-24 22:33:10	41.314375802739725	98.6625009589041	99.51311685890411	1	0	0	0	0
2024-08-24 22:33:20	40.94635266153846	100.03713978846154	99.30217	1	0	0	0	0
2024-08-24 22:33:30	41.174461811111115	98.93073111111111	99.38703133333334	1	0	0	0	0
2024-08-24 22:33:40	41.33822174	98.89484900000001	99.80677320000001	1	0	0	0	0
2024-08-24 22:33:50	41.17579594285714	100.06796694285714	99.96578714285715	1	0	0	0	0
2024-08-24 22:34:00	41.532858701960784	98.48416773137255	99.86521882352942	1	0	0	0	0
2024-08-24 22:34:10	41.489573529411764	99.34595784313726	99.77989	1	0	0	0	0
2024-08-24 22:34:20	41.14175389016393	101.19809049180328	100.27254668852459	1	0	0	0	0
2024-08-24 22:34:30	41.61894865	99.718865	100.557579	1	0	0	0	0
2024-08-24 22:34:40	41.47256025	100.709558	100.64848725	1	0	0	0	0
2024-08-24 22:34:50	41.328585000000004	100.71016800000001	100.220757	1	0	0	0	0
2024-08-24 22:35:00	41.5645332	99.48921	99.97429	1	0	0	0	0
2024-08-24 22:35:10	41.34102318	100.58297276	100.0995688	1	0	0	0	0
2024-08-24 22:35:20	41.5005035	99.61705	100.130638	1	0	0	0	0
2024-08-24 22:35:30	41.66854375	99.5322513125	100.35015375	1	0	0	0	0
2024-08-24 22:35:40	41.519216666666665	100.637309	100.67709916666666	1	0	0	0	0
2024-08-24 22:35:50	41.478859615789474	100.8159005	100.74232626315789	1	0	0	0	0
2024-08-24 22:36:00	41.6173172	99.9723	100.494118	1	0	0	0	0
2024-08-24 22:36:10	41.90367944915255	100.27762954237288	101.496841	1	0	0	0	0
2024-08-24 22:36:20	41.517933414285714	101.60139014285714	101.12488042857143	1	0	0	0	0
2024-08-24 22:36:30	41.58474952857143	101.26260614285715	101.12833071428572	1	0	0	0	0
2024-08-24 22:36:40	41.621501540000004	100.65801835	100.713733575	1	0	0	0	0
