PROCESSDATA	2111FIC10201 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-12-11 21:55:00	751
tagname	2111FIC10201.MV	2111FIC10201.PV	2111FIC10201.SV	2111FIC10201.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	二级电脱盐注水管_OP	二级电脱盐注水管_PV	二级电脱盐注水管_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=3.7633211099999997	fsMin=0	fsGridNum=10	fdMax=3.7633211099999997tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-12-11 21:55:00	14.767172528571429	56.000686235714284	56.00004	1	0	0	0	0
2024-12-11 21:55:10	14.8039777	55.87206	56.00004	1	0	0	0	0
2024-12-11 21:55:20	14.79442993	55.96348684	56.00004	1	0	0	0	0
2024-12-11 21:55:30	14.788750711864406	56.007379288135596	56.00004	1	0	0	0	0
2024-12-11 21:55:40	14.863303312676056	55.68452363380282	56.00004	1	0	0	0	0
2024-12-11 21:55:50	14.84176706875	55.88841575	56.00004	1	0	0	0	0
2024-12-11 21:56:00	14.78793235	56.17543214285715	56.00004	1	0	0	0	0
2024-12-11 21:56:10	14.74753292352941	56.279849215686276	56.00004	1	0	0	0	0
2024-12-11 21:56:20	14.776896223529413	56.06666142352941	56.00004	1	0	0	0	0
2024-12-11 21:56:30	14.73965308	56.19460986333333	56.00004	1	0	0	0	0
2024-12-11 21:56:40	14.74703581632653	56.100995820408166	56.00004	1	0	0	0	0
2024-12-11 21:56:50	14.757754185714285	56.00019785714286	56.00004	1	0	0	0	0
2024-12-11 21:57:00	14.775782183146067	55.89519961797753	56.00004	1	0	0	0	0
2024-12-11 21:57:10	14.761614835714285	55.9768338	56.00004	1	0	0	0	0
2024-12-11 21:57:20	14.80111634	55.812332999999995	56.00004	1	0	0	0	0
2024-12-11 21:57:30	14.82849122	55.73549005	56.00004	1	0	0	0	0
2024-12-11 21:57:40	14.871181617391304	55.65188634347826	56.00004	1	0	0	0	0
2024-12-11 21:57:50	14.790406366197184	56.10417707746479	56.00004	1	0	0	0	0
2024-12-11 21:58:00	14.764996341666667	56.185879166666666	56.00004	1	0	0	0	0
2024-12-11 21:58:10	14.770994850000001	56.08146496	56.00004	1	0	0	0	0
2024-12-11 21:58:20	14.758059129411764	56.15367855490196	56.00004	1	0	0	0	0
2024-12-11 21:58:30	14.778809991666668	56.01948099166666	56.00004	1	0	0	0	0
2024-12-11 21:58:40	14.800468542857143	55.910397279591834	56.00004	1	0	0	0	0
2024-12-11 21:58:50	14.7460074	56.14632278125	56.00004	1	0	0	0	0
2024-12-11 21:59:00	14.745701927027026	56.07253405405405	56.00004	1	0	0	0	0
2024-12-11 21:59:10	14.77906460909091	55.902283613636364	56.00004	1	0	0	0	0
