PROCESSDATA	2111LIC33102 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-11-13 21:55:00	751
tagname	2111LIC33102.MV	2111LIC33102.PV	2111LIC33102.SV	2111LIC33102.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	D301水包_OP	D301水包_PV	D301水包_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=1.46171798592853	fsMin=0	fsGridNum=10	fdMax=1.46171798592853tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-11-13 21:55:00	50.808423636363635	51.11130560606061	51.0030556	1	0	0	0	0
2024-11-13 21:55:10	50.90621151515152	51.100270252525256	51.0030556	1	0	0	0	0
2024-11-13 21:55:20	50.93927872	51.189497800000005	51.0030556	1	0	0	0	0
2024-11-13 21:55:30	50.94591072	51.3196778	51.0030556	1	0	0	0	0
2024-11-13 21:55:40	50.881937480000005	51.2531026	51.0030556	1	0	0	0	0
2024-11-13 21:55:50	50.78912548	51.1061626	51.0030556	1	0	0	0	0
2024-11-13 21:56:00	50.61347027227723	50.970072524752474	51.0030556	1	0	0	0	0
2024-11-13 21:56:10	50.4039776980198	50.8384141089109	51.0030556	1	0	0	0	0
2024-11-13 21:56:20	50.39392237164179	50.84919552238806	51.0030556	1	0	0	0	0
2024-11-13 21:56:30	50.473469287064674	50.92397164179104	51.0030556	1	0	0	0	0
2024-11-13 21:56:40	50.646111940201	50.996057975879395	51.0030556	1	0	0	0	0
2024-11-13 21:56:50	50.86256435226131	51.066878528643215	51.0030556	1	0	0	0	0
2024-11-13 21:57:00	50.9296646	51.0888329	51.0030556	1	0	0	0	0
2024-11-13 21:57:10	50.72153763529412	51.00103222941176	51.0030556	1	0	0	0	0
2024-11-13 21:57:20	50.421065405025125	50.87426154924623	51.0030556	1	0	0	0	0
2024-11-13 21:57:30	50.41656826934673	50.872345619597986	51.0030556	1	0	0	0	0
2024-11-13 21:57:40	50.43940692587065	50.863098045771146	51.0030556	1	0	0	0	0
2024-11-13 21:57:50	50.47341090597015	50.85085585671642	51.0030556	1	0	0	0	0
2024-11-13 21:58:00	50.5310651	50.880263180099504	51.0030556	1	0	0	0	0
2024-11-13 21:58:10	50.5988551	50.92752029452736	51.0030556	1	0	0	0	0
2024-11-13 21:58:20	50.650345	50.93932486515151	51.0030556	1	0	0	0	0
2024-11-13 21:58:30	50.69451166666667	50.93520148131313	51.0030556	1	0	0	0	0
2024-11-13 21:58:40	50.68953368756219	50.93634357810945	51.0030556	1	0	0	0	0
2024-11-13 21:58:50	50.66448254328358	50.93963636417911	51.0030556	1	0	0	0	0
2024-11-13 21:59:00	50.63389984321608	50.94327973266332	51.0030556	1	0	0	0	0
2024-11-13 21:59:10	50.60094647638191	50.94707335075377	51.0030556	1	0	0	0	0
2024-11-13 21:59:20	50.532978299999996	50.932916878	51.0030556	1	0	0	0	0
2024-11-13 21:59:30	50.4507083	50.911428678	51.0030556	1	0	0	0	0
2024-11-13 21:59:40	50.568488752	50.974358342	51.0030556	1	0	0	0	0
2024-11-13 21:59:50	50.767979952000005	51.071768542	51.0030556	1	0	0	0	0
2024-11-13 22:00:00	50.862648231343286	51.15946968557214	51.0030556	1	0	0	0	0
2024-11-13 22:00:10	50.91450151492537	51.24320515820895	51.0030556	1	0	0	0	0
2024-11-13 22:00:20	50.895944574999994	51.23201477	51.0030556	1	0	0	0	0
2024-11-13 22:00:30	50.847211824999995	51.18014187	51.0030556	1	0	0	0	0
2024-11-13 22:00:40	50.69056164824121	51.09363531658292	51.0030556	1	0	0	0	0
2024-11-13 22:00:50	50.487661145728644	50.992285768844226	51.0030556	1	0	0	0	0
2024-11-13 22:01:00	50.503379727	50.975516638	51.0030556	1	0	0	0	0
2024-11-13 22:01:10	50.608393427	50.993294438	51.0030556	1	0	0	0	0
2024-11-13 22:01:20	50.6903320205	51.049462470499996	51.0030556	1	0	0	0	0
2024-11-13 22:01:30	50.762845570500005	51.1213110205	51.0030556	1	0	0	0	0
2024-11-13 22:01:40	50.6366544025	51.029313687	51.0030556	1	0	0	0	0
2024-11-13 22:01:50	50.4293021525	50.870393387	51.0030556	1	0	0	0	0
2024-11-13 22:02:00	50.484448156	50.8483376925	51.0030556	1	0	0	0	0
2024-11-13 22:02:10	50.646811756	50.882184442500005	51.0030556	1	0	0	0	0
2024-11-13 22:02:20	50.693462502500005	50.95885715	51.0030556	1	0	0	0	0
2024-11-13 22:02:30	50.6928502525	51.05302215	51.0030556	1	0	0	0	0
