PROCESSDATA	2111FIC10201 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-11-09 21:55:00	751
tagname	2111FIC10201.MV	2111FIC10201.PV	2111FIC10201.SV	2111FIC10201.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	二级电脱盐注水管_OP	二级电脱盐注水管_PV	二级电脱盐注水管_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=4.121338555797101	fsMin=0	fsGridNum=10	fdMax=4.121338555797101tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-11-09 21:55:00	13.037364067605633	54.150317464788735	54	1	0	0	0	0
2024-11-09 21:55:10	13.020243721428571	54.166872687142856	54	1	0	0	0	0
2024-11-09 21:55:20	13.043668380487805	54.00415733292683	54	1	0	0	0	0
2024-11-09 21:55:30	13.010884458666666	54.125725061333334	54	1	0	0	0	0
2024-11-09 21:55:40	12.974198430434782	54.220465652173914	54	1	0	0	0	0
2024-11-09 21:55:50	13.012106034782608	54.001166921739134	54	1	0	0	0	0
2024-11-09 21:56:00	13.013991623529412	53.96958317647059	54	1	0	0	0	0
2024-11-09 21:56:10	13.0416451	53.8766136	54	1	0	0	0	0
2024-11-09 21:56:20	13.024761849999999	53.953432	54	1	0	0	0	0
2024-11-09 21:56:30	13.012816515714286	54.021245934285716	54	1	0	0	0	0
2024-11-09 21:56:40	13.056554418333334	53.82523261	54	1	0	0	0	0
2024-11-09 21:56:50	13.0280561	54.0078964	54	1	0	0	0	0
2024-11-09 21:57:00	13.018082764556961	54.05028793670886	54	1	0	0	0	0
2024-11-09 21:57:10	13.028646020408164	54.02391012244898	54	1	0	0	0	0
2024-11-09 21:57:20	13.03365795774648	54.01825521126761	54	1	0	0	0	0
2024-11-09 21:57:30	13.06824175443038	53.845212455696206	54	1	0	0	0	0
2024-11-09 21:57:40	13.052130546666667	53.98343809166667	54	1	0	0	0	0
2024-11-09 21:57:50	13.052747523529412	53.95796688627451	54	1	0	0	0	0
2024-11-09 21:58:00	13.059391826530613	53.94484180612245	54	1	0	0	0	0
2024-11-09 21:58:10	13.066931934146343	53.911706585365856	54	1	0	0	0	0
2024-11-09 21:58:20	13.033568527142858	54.092120595714285	54	1	0	0	0	0
2024-11-09 21:58:30	13.051058825352111	53.99383433802817	54	1	0	0	0	0
2024-11-09 21:58:40	13.067434941573033	53.93845901573034	54	1	0	0	0	0
2024-11-09 21:58:50	13.053947479166666	54.031635941666664	54	1	0	0	0	0
2024-11-09 21:59:00	13.047153557746478	54.03630711830986	54	1	0	0	0	0
2024-11-09 21:59:10	13.060356977941176	53.96249691176471	54	1	0	0	0	0
2024-11-09 21:59:20	13.08579718875	53.907486125	54	1	0	0	0	0
2024-11-09 21:59:30	13.103167350724638	53.847409257971016	54	1	0	0	0	0
2024-11-09 21:59:40	13.07808857826087	53.992203956521735	54	1	0	0	0	0
2024-11-09 21:59:50	13.061709831884059	54.08736782608696	54	1	0	0	0	0
2024-11-09 22:00:00	13.1022253	53.8564644	54	1	0	0	0	0
2024-11-09 22:00:10	13.087365543181818	53.97184674318182	54	1	0	0	0	0
2024-11-09 22:00:20	13.1441355	53.70679	54	1	0	0	0	0
2024-11-09 22:00:30	13.054147178082191	54.151423353424654	54	1	0	0	0	0
2024-11-09 22:00:40	13.018313694736841	54.26709263157895	54	1	0	0	0	0
2024-11-09 22:00:50	13.01302927755102	54.18868037346939	54	1	0	0	0	0
