PROCESSDATA	2411LIC30102 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-08-29 21:55:00	751
tagname	2411LIC30102.MV	2411LIC30102.PV	2411LIC30102.SV	2411LIC30102.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	气压机出口分离器D301液包_OP	气压机出口分离器D301液包_PV	气压机出口分离器D301液包_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=4.459179291749997	fsMin=0	fsGridNum=10	fdMax=4.459179291749997tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-08-29 21:55:00	35.4483326	48.77206121	49.0062943	1	0	0	0	0
2024-08-29 21:55:10	35.610592600000004	48.77618221	49.0062943	1	0	0	0	0
2024-08-29 21:55:20	35.77366255621891	48.782145174129354	49.0062943	1	0	0	0	0
2024-08-29 21:55:30	36.01691817810945	48.970462587064674	49.0062943	1	0	0	0	0
2024-08-29 21:55:40	36.2601738	49.15878	49.0062943	1	0	0	0	0
2024-08-29 21:55:50	36.57911489999999	49.24151655	49.0062943	1	0	0	0	0
2024-08-29 21:56:00	36.898056	49.3242531	49.0062943	1	0	0	0	0
2024-08-29 21:56:10	36.24653435	48.9894886	49.0062943	1	0	0	0	0
2024-08-29 21:56:20	35.5950127	48.6547241	49.0062943	1	0	0	0	0
2024-08-29 21:56:30	35.63743440854271	48.71374073316583	49.0062943	1	0	0	0	0
2024-08-29 21:56:40	35.681924590499996	48.773610964	49.0062943	1	0	0	0	0
2024-08-29 21:56:50	35.9311936405	48.917987364	49.0062943	1	0	0	0	0
2024-08-29 21:57:00	36.1816131165	49.062178720000006	49.0062943	1	0	0	0	0
2024-08-29 21:57:10	36.5459247665	49.18805072	49.0062943	1	0	0	0	0
2024-08-29 21:57:20	36.906131168499996	49.312264467999995	49.0062943	1	0	0	0	0
2024-08-29 21:57:30	36.8599180185	49.272311267999996	49.0062943	1	0	0	0	0
2024-08-29 21:57:40	36.814765602499996	49.2333511475	49.0062943	1	0	0	0	0
2024-08-29 21:57:50	36.874625852499996	49.2927058975	49.0062943	1	0	0	0	0
2024-08-29 21:58:00	36.9324422125	49.350194498	49.0062943	1	0	0	0	0
2024-08-29 21:58:10	36.7879134625	49.222934298	49.0062943	1	0	0	0	0
2024-08-29 21:58:20	36.64191974079602	49.09585167313433	49.0062943	1	0	0	0	0
2024-08-29 21:58:30	36.35089382039801	48.98634898656716	49.0062943	1	0	0	0	0
2024-08-29 21:58:40	36.0598679	48.8768463	49.0062943	1	0	0	0	0
2024-08-29 21:58:50	36.32382192010051	49.09553660150754	49.0062943	1	0	0	0	0
