PROCESSDATA	RHT.7050-342_FIC11502 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-06-27 21:55:00	751
tagname	LYCDU.RHT.7050-342_FIC11502.MV	LYCDU.RHT.7050-342_FIC11502.PV	LYCDU.RHT.7050-342_FIC11502.SV	LYCDU.RHT.7050-342_FIC11502.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
2024-06-27 22:03:30	48.14631	17.38105	17.36073	1	0	0	0	0
2024-06-27 22:03:40	48.15369	17.38993	17.35797	1	0	0	0	0
2024-06-27 22:03:50	48.18876	17.35998	17.35797	1	0	0	0	0
2024-06-27 22:04:00	48.20629	17.35555	17.35797	1	0	0	0	0
2024-06-27 22:04:10	48.20629	17.36665	17.35797	1	0	0	0	0
2024-06-27 22:04:20	48.20629	17.34333	17.35797	1	0	0	0	0
2024-06-27 22:04:30	48.20629	17.33555	17.35571	1	0	0	0	0
2024-06-27 22:04:40	48.20629	17.33555	17.35571	1	0	0	0	0
2024-06-27 22:04:50	48.20629	17.34333	17.35119	1	0	0	0	0
2024-06-27 22:05:00	48.14053	17.36606	17.34438	1	0	0	0	0
2024-06-27 22:05:10	48.21471	17.31832	17.34438	1	0	0	0	0
2024-06-27 22:05:20	48.17759	17.31053	17.3387	1	0	0	0	0
2024-06-27 22:05:30	48.15904	17.32664	17.33353	1	0	0	0	0
2024-06-27 22:05:40	48.15904	17.36665	17.32889	1	0	0	0	0
2024-06-27 22:05:50	48.15904	17.36665	17.32889	1	0	0	0	0
2024-06-27 22:06:00	48.12168	17.37441	17.32429	1	0	0	0	0
2024-06-27 22:06:10	48.103	17.35832	17.31329	1	0	0	0	0
2024-06-27 22:06:20	48.103	17.36942	17.31329	1	0	0	0	0
2024-06-27 22:06:30	48.103	17.35942	17.31329	1	0	0	0	0
2024-06-27 22:06:40	48.103	17.32833	17.31329	1	0	0	0	0
2024-06-27 22:06:50	48.103	17.33389	17.30714	1	0	0	0	0
2024-06-27 22:07:00	48.1077	17.32999	17.30224	1	0	0	0	0
2024-06-27 22:07:10	48.1077	17.32999	17.30224	1	0	0	0	0
2024-06-27 22:07:20	48.1171	17.31665	17.2986	1	0	0	0	0
2024-06-27 22:07:30	48.09457	17.32722	17.28799	1	0	0	0	0
2024-06-27 22:07:40	48.04951	17.33833	17.28799	1	0	0	0	0
2024-06-27 22:07:50	48.04951	17.34167	17.28421	1	0	0	0	0
2024-06-27 22:08:00	48.04951	17.33611	17.28232	1	0	0	0	0
2024-06-27 22:08:10	48.04951	17.32166	17.28232	1	0	0	0	0
2024-06-27 22:08:20	48.04951	17.30719	17.28232	1	0	0	0	0
2024-06-27 22:08:30	48.04951	17.30719	17.28232	1	0	0	0	0
2024-06-27 22:08:40	48.04951	17.29995	17.27968	1	0	0	0	0
2024-06-27 22:08:50	48.05019	17.28658	17.2708	1	0	0	0	0
2024-06-27 22:09:00	48.02547	17.29326	17.269	1	0	0	0	0
2024-06-27 22:09:10	47.97535	17.31999	17.269	1	0	0	0	0
2024-06-27 22:09:20	47.97535	17.29883	17.26483	1	0	0	0	0
2024-06-27 22:09:30	47.97535	17.28212	17.26024	1	0	0	0	0
2024-06-27 22:09:40	47.97535	17.26986	17.25523	1	0	0	0	0
2024-06-27 22:09:50	47.97535	17.2966	17.25523	1	0	0	0	0
2024-06-27 22:10:00	47.97535	17.2966	17.25523	1	0	0	0	0
2024-06-27 22:10:10	47.97535	17.29939	17.25523	1	0	0	0	0
2024-06-27 22:10:20	47.97535	17.28603	17.24828	1	0	0	0	0
2024-06-27 22:10:30	47.97535	17.27598	17.2448	1	0	0	0	0
2024-06-27 22:10:40	47.97535	17.24809	17.2448	1	0	0	0	0
2024-06-27 22:10:50	47.97535	17.28044	17.2448	1	0	0	0	0
2024-06-27 22:11:00	47.94893	17.2916	17.24259	1	0	0	0	0
2024-06-27 22:11:10	47.94893	17.2916	17.24259	1	0	0	0	0
2024-06-27 22:11:20	47.89608	17.28157	17.23815	1	0	0	0	0
2024-06-27 22:11:30	47.97383	17.23747	17.23265	1	0	0	0	0
2024-06-27 22:11:40	47.97383	17.24306	17.23265	1	0	0	0	0
2024-06-27 22:11:50	47.97383	17.23188	17.22376	1	0	0	0	0
2024-06-27 22:12:00	47.97383	17.2235	17.2173	1	0	0	0	0
2024-06-27 22:12:10	47.97383	17.2179	17.21326	1	0	0	0	0
2024-06-27 22:12:20	47.97383	17.2179	17.21326	1	0	0	0	0
2024-06-27 22:12:30	47.91861	17.24249	17.20836	1	0	0	0	0
2024-06-27 22:12:40	47.891	17.26986	17.19458	1	0	0	0	0
2024-06-27 22:12:50	47.891	17.24193	17.19458	1	0	0	0	0
2024-06-27 22:13:00	47.891	17.22406	17.19458	1	0	0	0	0
2024-06-27 22:13:10	47.891	17.21622	17.19458	1	0	0	0	0
2024-06-27 22:13:20	47.81874	17.2464	17.18354	1	0	0	0	0
2024-06-27 22:13:30	47.82022	17.23688	17.1761	1	0	0	0	0
2024-06-27 22:13:40	47.89546	17.18766	17.17225	1	0	0	0	0
2024-06-27 22:13:50	47.89546	17.18766	17.17225	1	0	0	0	0
2024-06-27 22:14:00	47.89546	17.18766	17.17225	1	0	0	0	0
2024-06-27 22:14:10	47.89546	17.17757	17.16345	1	0	0	0	0
2024-06-27 22:14:20	47.89546	17.16635	17.16345	1	0	0	0	0
2024-06-27 22:14:30	47.87553	17.16915	17.16108	1	0	0	0	0
2024-06-27 22:14:40	47.83567	17.18598	17.15634	1	0	0	0	0
2024-06-27 22:14:50	47.7978	17.19943	17.15634	1	0	0	0	0
2024-06-27 22:15:00	47.7978	17.19943	17.15634	1	0	0	0	0
2024-06-27 22:15:10	47.79599	17.19157	17.15634	1	0	0	0	0
2024-06-27 22:15:20	47.83024	17.17925	17.15634	1	0	0	0	0
2024-06-27 22:15:30	47.83024	17.17644	17.15235	1	0	0	0	0
2024-06-27 22:15:40	47.83024	17.154	17.14436	1	0	0	0	0
2024-06-27 22:15:50	47.76879	17.18989	17.14436	1	0	0	0	0
2024-06-27 22:16:00	47.7669	17.19943	17.14105	1	0	0	0	0
2024-06-27 22:16:10	47.82458	17.18262	17.13444	1	0	0	0	0
2024-06-27 22:16:20	47.82458	17.18262	17.13444	1	0	0	0	0
2024-06-27 22:16:30	47.76996	17.17589	17.13052	1	0	0	0	0
2024-06-27 22:16:40	47.79846	17.13209	17.12857	1	0	0	0	0
2024-06-27 22:16:50	47.79846	17.12646	17.12023	1	0	0	0	0
2024-06-27 22:17:00	47.79846	17.12759	17.11206	1	0	0	0	0
2024-06-27 22:17:10	47.79846	17.13546	17.10406	1	0	0	0	0
2024-06-27 22:17:20	47.76313	17.1467	17.10406	1	0	0	0	0
2024-06-27 22:17:30	47.74546	17.1467	17.10209	1	0	0	0	0
2024-06-27 22:17:40	47.74546	17.13546	17.09817	1	0	0	0	0
2024-06-27 22:17:50	47.74546	17.13546	17.09817	1	0	0	0	0
2024-06-27 22:18:00	47.74546	17.13096	17.09817	1	0	0	0	0
2024-06-27 22:18:10	47.8027	17.12365	17.08947	1	0	0	0	0
2024-06-27 22:18:20	47.7619	17.1304	17.08367	1	0	0	0	0
2024-06-27 22:18:30	47.7415	17.13939	17.07875	1	0	0	0	0
2024-06-27 22:18:40	47.7415	17.15063	17.07471	1	0	0	0	0
2024-06-27 22:18:50	47.7415	17.12477	17.06599	1	0	0	0	0
2024-06-27 22:19:00	47.7415	17.12477	17.06599	1	0	0	0	0
2024-06-27 22:19:10	47.71095	17.12196	17.06163	1	0	0	0	0
2024-06-27 22:19:20	47.71236	17.09603	17.05798	1	0	0	0	0
2024-06-27 22:19:30	47.74362	17.06504	17.05428	1	0	0	0	0
2024-06-27 22:19:40	47.74362	17.04923	17.05055	1	0	0	0	0
2024-06-27 22:19:50	47.74362	17.04923	17.05055	1	0	0	0	0
2024-06-27 22:20:00	47.69659	17.07629	17.04819	1	0	0	0	0
2024-06-27 22:20:10	47.60252	17.1304	17.04346	1	0	0	0	0
2024-06-27 22:20:20	47.68514	17.06724	17.04346	1	0	0	0	0
2024-06-27 22:20:30	47.68514	17.06724	17.04346	1	0	0	0	0
2024-06-27 22:20:40	47.68702	17.04696	17.04031	1	0	0	0	0
2024-06-27 22:20:50	47.60815	17.07746	17.03403	1	0	0	0	0
2024-06-27 22:21:00	47.60815	17.08084	17.03163	1	0	0	0	0
2024-06-27 22:21:10	47.60815	17.07971	17.02683	1	0	0	0	0
2024-06-27 22:21:20	47.60815	17.07746	17.02297	1	0	0	0	0
2024-06-27 22:21:30	47.62818	17.05712	17.01896	1	0	0	0	0
2024-06-27 22:21:40	47.66824	17.01869	17.0148	1	0	0	0	0
2024-06-27 22:21:50	47.66824	17.01869	17.0148	1	0	0	0	0
2024-06-27 22:22:00	47.56614	17.05373	17.00881	1	0	0	0	0
2024-06-27 22:22:10	47.58989	17.03057	16.99831	1	0	0	0	0
2024-06-27 22:22:20	47.53134	17.06108	16.99831	1	0	0	0	0
2024-06-27 22:22:30	47.5293	17.05259	16.9958	1	0	0	0	0
2024-06-27 22:22:40	47.58377	17.0051	16.99077	1	0	0	0	0
2024-06-27 22:22:50	47.54511	17.02661	16.98572	1	0	0	0	0
2024-06-27 22:23:00	47.54511	17.02661	16.98572	1	0	0	0	0
2024-06-27 22:23:10	47.52579	17.03736	16.9832	1	0	0	0	0
2024-06-27 22:23:20	47.52579	17.02378	16.974	1	0	0	0	0
2024-06-27 22:23:30	47.52579	17.01076	16.96742	1	0	0	0	0
2024-06-27 22:23:40	47.52579	16.9983	16.96346	1	0	0	0	0
2024-06-27 22:23:50	47.48871	17.01755	16.96346	1	0	0	0	0
2024-06-27 22:24:00	47.47017	17.01472	16.9597	1	0	0	0	0
2024-06-27 22:24:10	47.47017	16.9898	16.95217	1	0	0	0	0
2024-06-27 22:24:20	47.54218	16.958	16.94812	1	0	0	0	0
2024-06-27 22:24:30	47.53937	16.9614	16.9461	1	0	0	0	0
2024-06-27 22:24:40	47.53937	16.9614	16.9461	1	0	0	0	0
2024-06-27 22:24:50	47.46175	17	16.9461	1	0	0	0	0
2024-06-27 22:25:00	47.48383	16.95971	16.94375	1	0	0	0	0
2024-06-27 22:25:10	47.52798	16.93698	16.93906	1	0	0	0	0
2024-06-27 22:25:20	47.47562	16.96425	16.93906	1	0	0	0	0
2024-06-27 22:25:30	47.47176	16.96368	16.93906	1	0	0	0	0
2024-06-27 22:25:40	47.5164	16.93528	16.93906	1	0	0	0	0
2024-06-27 22:25:50	47.5164	16.93528	16.93906	1	0	0	0	0
2024-06-27 22:26:00	47.52639	16.92162	16.9355	1	0	0	0	0
2024-06-27 22:26:10	47.47745	16.93528	16.92632	1	0	0	0	0
2024-06-27 22:26:20	47.44163	16.95346	16.92632	1	0	0	0	0
2024-06-27 22:26:30	47.40694	16.9705	16.92632	1	0	0	0	0
2024-06-27 22:26:40	47.37339	16.98639	16.92632	1	0	0	0	0
2024-06-27 22:26:50	47.37339	16.97618	16.92162	1	0	0	0	0
2024-06-27 22:27:00	47.37339	16.97618	16.92162	1	0	0	0	0
2024-06-27 22:27:10	47.37339	16.96767	16.91927	1	0	0	0	0
2024-06-27 22:27:20	47.37339	16.96086	16.91088	1	0	0	0	0
2024-06-27 22:27:30	47.40056	16.94151	16.90669	1	0	0	0	0
2024-06-27 22:27:40	47.4549	16.90282	16.90669	1	0	0	0	0
2024-06-27 22:27:50	47.37329	16.94946	16.90148	1	0	0	0	0
2024-06-27 22:28:00	47.35873	16.96028	16.89683	1	0	0	0	0
2024-06-27 22:28:10	47.41122	16.93528	16.89275	1	0	0	0	0
2024-06-27 22:28:20	47.35945	16.94096	16.89275	1	0	0	0	0
2024-06-27 22:28:30	47.35092	16.93242	16.89062	1	0	0	0	0
2024-06-27 22:28:40	47.35092	16.93242	16.89062	1	0	0	0	0
2024-06-27 22:28:50	47.38564	16.90966	16.88635	1	0	0	0	0
2024-06-27 22:29:00	47.40649	16.8783	16.8771	1	0	0	0	0
2024-06-27 22:29:10	47.40649	16.88743	16.8771	1	0	0	0	0
2024-06-27 22:29:20	47.36785	16.90111	16.8771	1	0	0	0	0
2024-06-27 22:29:30	47.34853	16.90624	16.87225	1	0	0	0	0
2024-06-27 22:29:40	47.34853	16.90282	16.86255	1	0	0	0	0
2024-06-27 22:29:50	47.34853	16.90282	16.86255	1	0	0	0	0
2024-06-27 22:30:00	47.2966	16.92105	16.86255	1	0	0	0	0
2024-06-27 22:30:10	47.36939	16.884	16.85611	1	0	0	0	0
2024-06-27 22:30:20	47.31455	16.90453	16.85611	1	0	0	0	0
2024-06-27 22:30:30	47.26989	16.90338	16.85293	1	0	0	0	0
2024-06-27 22:30:40	47.2354	16.88058	16.84657	1	0	0	0	0
2024-06-27 22:30:50	47.27837	16.86573	16.84657	1	0	0	0	0
2024-06-27 22:31:00	47.27837	16.86573	16.84657	1	0	0	0	0
2024-06-27 22:31:10	47.29986	16.86573	16.84443	1	0	0	0	0
2024-06-27 22:31:20	47.29986	16.86688	16.84013	1	0	0	0	0
2024-06-27 22:31:30	47.31939	16.84228	16.83804	1	0	0	0	0
2024-06-27 22:31:40	47.35845	16.8068	16.83385	1	0	0	0	0
2024-06-27 22:31:50	47.28815	16.84114	16.83385	1	0	0	0	0
2024-06-27 22:32:00	47.25564	16.85717	16.83385	1	0	0	0	0
2024-06-27 22:32:10	47.26091	16.85488	16.83385	1	0	0	0	0
2024-06-27 22:32:20	47.26091	16.83429	16.83385	1	0	0	0	0
2024-06-27 22:32:30	47.26091	16.83429	16.83385	1	0	0	0	0
2024-06-27 22:32:40	47.26091	16.83886	16.83385	1	0	0	0	0
2024-06-27 22:32:50	47.26091	16.83313	16.83025	1	0	0	0	0
2024-06-27 22:33:00	47.24093	16.83313	16.82845	1	0	0	0	0
2024-06-27 22:33:10	47.20096	16.86859	16.82845	1	0	0	0	0
2024-06-27 22:33:20	47.26666	16.82969	16.82845	1	0	0	0	0
2024-06-27 22:33:30	47.27985	16.81883	16.82649	1	0	0	0	0
2024-06-27 22:33:40	47.27985	16.81883	16.82649	1	0	0	0	0
2024-06-27 22:33:50	47.24052	16.83601	16.82256	1	0	0	0	0
2024-06-27 22:34:00	47.24052	16.82169	16.82256	1	0	0	0	0
2024-06-27 22:34:10	47.24052	16.83772	16.82256	1	0	0	0	0
2024-06-27 22:34:20	47.16846	16.86629	16.81611	1	0	0	0	0
2024-06-27 22:34:30	47.13243	16.86858	16.81079	1	0	0	0	0
2024-06-27 22:34:40	47.13243	16.84459	16.8066	1	0	0	0	0
2024-06-27 22:34:50	47.13243	16.84116	16.8066	1	0	0	0	0
2024-06-27 22:35:00	47.13339	16.8463	16.8066	1	0	0	0	0
2024-06-27 22:35:10	47.13339	16.8463	16.8066	1	0	0	0	0
2024-06-27 22:35:20	47.13531	16.86002	16.8066	1	0	0	0	0
2024-06-27 22:35:30	47.13531	16.8423	16.8066	1	0	0	0	0
2024-06-27 22:35:40	47.13531	16.83429	16.8066	1	0	0	0	0
2024-06-27 22:35:50	47.22056	16.78612	16.80279	1	0	0	0	0
2024-06-27 22:36:00	47.20027	16.79813	16.79703	1	0	0	0	0
2024-06-27 22:36:10	47.07443	16.87031	16.78932	1	0	0	0	0
2024-06-27 22:36:20	47.07443	16.83714	16.78932	1	0	0	0	0
2024-06-27 22:36:30	47.07443	16.83714	16.78932	1	0	0	0	0
2024-06-27 22:36:40	47.10209	16.81368	16.78932	1	0	0	0	0
2024-06-27 22:36:50	47.12294	16.81711	16.78932	1	0	0	0	0
2024-06-27 22:37:00	47.13366	16.80621	16.78932	1	0	0	0	0
2024-06-27 22:37:10	47.18953	16.76721	16.78932	1	0	0	0	0
2024-06-27 22:37:20	47.18953	16.77639	16.78932	1	0	0	0	0
2024-06-27 22:37:30	47.16483	16.79017	16.78932	1	0	0	0	0
2024-06-27 22:37:40	47.16483	16.79017	16.78932	1	0	0	0	0
2024-06-27 22:37:50	47.11542	16.80852	16.78932	1	0	0	0	0
2024-06-27 22:38:00	47.11542	16.81139	16.78423	1	0	0	0	0
2024-06-27 22:38:10	47.11542	16.8068	16.78423	1	0	0	0	0
2024-06-27 22:38:20	47.11542	16.7873	16.78423	1	0	0	0	0
2024-06-27 22:38:30	47.11542	16.78959	16.7822	1	0	0	0	0
2024-06-27 22:38:40	47.11542	16.81368	16.77813	1	0	0	0	0
2024-06-27 22:38:50	47.11542	16.81483	16.77813	1	0	0	0	0
2024-06-27 22:39:00	47.11542	16.81139	16.7761	1	0	0	0	0
2024-06-27 22:39:10	47.11542	16.81139	16.7761	1	0	0	0	0
2024-06-27 22:39:20	47.11542	16.80336	16.77204	1	0	0	0	0
2024-06-27 22:39:30	47.11542	16.77696	16.77204	1	0	0	0	0
2024-06-27 22:39:40	47.11542	16.8068	16.77204	1	0	0	0	0
2024-06-27 22:39:50	47.14546	16.78959	16.77204	1	0	0	0	0
2024-06-27 22:40:00	47.16048	16.76547	16.77204	1	0	0	0	0
2024-06-27 22:40:10	47.16048	16.73443	16.77204	1	0	0	0	0
2024-06-27 22:40:20	47.16048	16.73443	16.77204	1	0	0	0	0
2024-06-27 22:40:30	47.16048	16.75973	16.77204	1	0	0	0	0
2024-06-27 22:40:40	47.08344	16.80508	16.78053	1	0	0	0	0
2024-06-27 22:40:50	47.18139	16.74646	16.78053	1	0	0	0	0
2024-06-27 22:41:00	47.20034	16.73613	16.78053	1	0	0	0	0
2024-06-27 22:41:10	47.14029	16.7741	16.78053	1	0	0	0	0
2024-06-27 22:41:20	47.14029	16.75801	16.78053	1	0	0	0	0
2024-06-27 22:41:30	47.14029	16.75801	16.78053	1	0	0	0	0
2024-06-27 22:41:40	47.14029	16.76661	16.78053	1	0	0	0	0
2024-06-27 22:41:50	47.14029	16.78845	16.78053	1	0	0	0	0
2024-06-27 22:42:00	47.11977	16.79361	16.7831	1	0	0	0	0
2024-06-27 22:42:10	47.07874	16.8154	16.78823	1	0	0	0	0
2024-06-27 22:42:20	47.14077	16.77867	16.78823	1	0	0	0	0
2024-06-27 22:42:30	47.17178	16.76491	16.78823	1	0	0	0	0
2024-06-27 22:42:40	47.17178	16.7741	16.78823	1	0	0	0	0
2024-06-27 22:42:50	47.17178	16.7741	16.78823	1	0	0	0	0
2024-06-27 22:43:00	47.12949	16.80049	16.78823	1	0	0	0	0
2024-06-27 22:43:10	47.10834	16.78271	16.78823	1	0	0	0	0
2024-06-27 22:43:20	47.16516	16.76778	16.78451	1	0	0	0	0
2024-06-27 22:43:30	47.19357	16.7695	16.78266	1	0	0	0	0
2024-06-27 22:43:40	47.19357	16.78788	16.78266	1	0	0	0	0
2024-06-27 22:43:50	47.19357	16.78788	16.78266	1	0	0	0	0
2024-06-27 22:44:00	47.11922	16.80164	16.78266	1	0	0	0	0
2024-06-27 22:44:10	47.13242	16.79304	16.78266	1	0	0	0	0
2024-06-27 22:44:20	47.18326	16.76202	16.78266	1	0	0	0	0
2024-06-27 22:44:30	47.18239	16.75858	16.78266	1	0	0	0	0
2024-06-27 22:44:40	47.12981	16.78271	16.78266	1	0	0	0	0
2024-06-27 22:44:50	47.12981	16.77927	16.77922	1	0	0	0	0
2024-06-27 22:45:00	47.12981	16.78214	16.7775	1	0	0	0	0
2024-06-27 22:45:10	47.12981	16.78214	16.7775	1	0	0	0	0
2024-06-27 22:45:20	47.12981	16.79132	16.7775	1	0	0	0	0
2024-06-27 22:45:30	47.12981	16.78902	16.78347	1	0	0	0	0
2024-06-27 22:45:40	47.12981	16.79132	16.78347	1	0	0	0	0
2024-06-27 22:45:50	47.12981	16.80393	16.78347	1	0	0	0	0
2024-06-27 22:46:00	47.12981	16.7936	16.78635	1	0	0	0	0
2024-06-27 22:46:10	47.12981	16.76031	16.79211	1	0	0	0	0
2024-06-27 22:46:20	47.12981	16.76031	16.79211	1	0	0	0	0
2024-06-27 22:46:30	47.12981	16.7741	16.79211	1	0	0	0	0
2024-06-27 22:46:40	47.12981	16.76721	16.79211	1	0	0	0	0
2024-06-27 22:46:50	47.12981	16.76721	16.79211	1	0	0	0	0
2024-06-27 22:47:00	47.12981	16.7695	16.79211	1	0	0	0	0
2024-06-27 22:47:10	47.12981	16.7741	16.79211	1	0	0	0	0
2024-06-27 22:47:20	47.12981	16.7741	16.79211	1	0	0	0	0
2024-06-27 22:47:30	47.14958	16.77123	16.79211	1	0	0	0	0
2024-06-27 22:47:40	47.14958	16.77123	16.79211	1	0	0	0	0
2024-06-27 22:47:50	47.1891	16.76548	16.79211	1	0	0	0	0
2024-06-27 22:48:00	47.13228	16.79876	16.79211	1	0	0	0	0
2024-06-27 22:48:10	47.13228	16.76548	16.79211	1	0	0	0	0
2024-06-27 22:48:20	47.13228	16.77926	16.79211	1	0	0	0	0
2024-06-27 22:48:30	47.13228	16.78673	16.79211	1	0	0	0	0
2024-06-27 22:48:40	47.13228	16.78673	16.79211	1	0	0	0	0
2024-06-27 22:48:50	47.13228	16.78788	16.79211	1	0	0	0	0
2024-06-27 22:49:00	47.12928	16.81139	16.79211	1	0	0	0	0
2024-06-27 22:49:10	47.12327	16.81712	16.79211	1	0	0	0	0
2024-06-27 22:49:20	47.12327	16.80221	16.79749	1	0	0	0	0
2024-06-27 22:49:30	47.12327	16.7982	16.80018	1	0	0	0	0
2024-06-27 22:49:40	47.12327	16.80508	16.80018	1	0	0	0	0
2024-06-27 22:49:50	47.13115	16.80852	16.80018	1	0	0	0	0
2024-06-27 22:50:00	47.13115	16.80852	16.80018	1	0	0	0	0
2024-06-27 22:50:10	47.1351	16.8068	16.80218	1	0	0	0	0
2024-06-27 22:50:20	47.1351	16.79648	16.80618	1	0	0	0	0
2024-06-27 22:50:30	47.1351	16.7982	16.80798	1	0	0	0	0
2024-06-27 22:50:40	47.1351	16.80508	16.81159	1	0	0	0	0
2024-06-27 22:50:50	47.1351	16.81196	16.81159	1	0	0	0	0
2024-06-27 22:51:00	47.15393	16.80565	16.81159	1	0	0	0	0
2024-06-27 22:51:10	47.1916	16.78616	16.81159	1	0	0	0	0
2024-06-27 22:51:20	47.1916	16.78616	16.81159	1	0	0	0	0
2024-06-27 22:51:30	47.14898	16.77352	16.81584	1	0	0	0	0
2024-06-27 22:51:40	47.14023	16.82399	16.81796	1	0	0	0	0
2024-06-27 22:51:50	47.14023	16.82857	16.81796	1	0	0	0	0
2024-06-27 22:52:00	47.14023	16.8257	16.82204	1	0	0	0	0
2024-06-27 22:52:10	47.14023	16.8154	16.8302	1	0	0	0	0
2024-06-27 22:52:20	47.18704	16.80393	16.8302	1	0	0	0	0
2024-06-27 22:52:30	47.18704	16.80393	16.8302	1	0	0	0	0
2024-06-27 22:52:40	47.21044	16.79361	16.83218	1	0	0	0	0
2024-06-27 22:52:50	47.21044	16.78902	16.83613	1	0	0	0	0
2024-06-27 22:53:00	47.23368	16.78673	16.83783	1	0	0	0	0
2024-06-27 22:53:10	47.28015	16.77754	16.84122	1	0	0	0	0
2024-06-27 22:53:20	47.23242	16.81309	16.8476	1	0	0	0	0
2024-06-27 22:53:30	47.20855	16.82742	16.85078	1	0	0	0	0
2024-06-27 22:53:40	47.20855	16.82055	16.85078	1	0	0	0	0
2024-06-27 22:53:50	47.24193	16.81712	16.85607	1	0	0	0	0
2024-06-27 22:54:00	47.24193	16.81712	16.85607	1	0	0	0	0
