PROCESSDATA	2111FIC40102E Data	yyyy-MM-dd HH:mm:ss
8	10	2025-02-24 21:55:00	751
tagname	2111FIC40102E.MV	2111FIC40102E.PV	2111FIC40102E.SV	2111FIC40102E.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	常底油进F401五路支管_OP	常底油进F401五路支管_PV	常底油进F401五路支管_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=21.93758230263158	fsMin=0	fsGridNum=10	fdMax=21.93758230263158tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2025-02-24 22:47:00	42.7559836	101.9528806	101.69908224000001	1	0	0	0	0
2025-02-24 22:47:10	42.3061218	101.67922528000001	100.02597	1	0	0	0	0
2025-02-24 22:47:20	42.263062427777776	101.14539394444444	99.93585666666667	1	0	0	0	0
2025-02-24 22:47:30	42.160055474	101.12694062	99.97762	1	0	0	0	0
2025-02-24 22:47:40	42.083532134	99.596929906	98.85628	1	0	0	0	0
2025-02-24 22:47:50	42.083532134	99.596929906	98.85628	1	1	1	1	1
2025-02-24 22:48:00	42.34175721	99.60590894	100.440163	1	0	0	0	0
2025-02-24 22:48:10	42.47949078	100.66054352	101.7052267	1	0	0	0	0
2025-02-24 22:48:20	42.39341828333333	100.93963792777778	101.24163688888889	1	0	0	0	0
2025-02-24 22:48:30	42.36941	100.217178	100.374741	1	0	0	0	0
2025-02-24 22:48:40	42.178423882000004	100.77867956	100.205559	1	0	0	0	0
2025-02-24 22:48:50	42.230645938	100.78240548000001	100.65456272	1	0	0	0	0
2025-02-24 22:49:00	42.354915124	100.50892702	100.78073558	1	0	0	0	0
2025-02-24 22:49:10	42.290415784	100.75711032	100.665276	1	0	0	0	0
2025-02-24 22:49:20	42.37948379444445	100.35038927777778	100.36801572222222	1	0	0	0	0
2025-02-24 22:49:30	42.437215772549024	100.59197623529411	100.851219	1	0	0	0	0
2025-02-24 22:49:40	42.407105178	100.78995766	100.78757666	1	0	0	0	0
2025-02-24 22:49:50	42.406583416	100.68070858	100.706184	1	0	0	0	0
2025-02-24 22:50:00	42.406583416	100.68070858	100.706184	1	1	1	1	1
2025-02-24 22:50:10	42.857946514	101.48622166	102.64556651999999	1	0	0	0	0
2025-02-24 22:50:20	43.08677573888889	102.01535361111111	103.43258116666667	1	0	0	0	0
2025-02-24 22:50:30	42.9284935	102.433777	102.595177	1	0	0	0	0
2025-02-24 22:50:40	42.60876496	102.43835774	101.341148	1	0	0	0	0
2025-02-24 22:50:50	42.5009078	101.9670404	100.71143592	1	0	0	0	0
2025-02-24 22:51:00	42.665567484	100.10518791999999	100.00537523999999	1	0	0	0	0
2025-02-24 22:51:10	42.51338546	101.44146616	101.008751	1	0	0	0	0
2025-02-24 22:51:20	43.21535333333333	99.98279527777777	102.35756855555555	1	0	0	0	0
2025-02-24 22:51:30	42.75913	102.489845	102.624512	1	0	0	0	0
2025-02-24 22:51:40	42.968976100000006	103.09189445999999	103.32940564	1	0	0	0	0
2025-02-24 22:51:50	42.597371800000005	101.91919324	100.828217	1	0	0	0	0
2025-02-24 22:52:00	42.644796506000006	101.86121924	101.25881704	1	0	0	0	0
2025-02-24 22:52:10	42.644796506000006	101.86121924	101.25881704	1	1	1	1	1
2025-02-24 22:52:20	42.4973344	101.55417172222222	100.69180983333334	1	0	0	0	0
2025-02-24 22:52:30	42.627636	100.227684	100.324173	1	0	0	0	0
2025-02-24 22:52:40	42.364560579999996	100.95201932	100.416039	1	0	0	0	0
2025-02-24 22:52:50	42.4376834	101.08661593999999	100.90634382	1	0	0	0	0
2025-02-24 22:53:00	42.438645972	101.12371524	101.00439876	1	0	0	0	0
2025-02-24 22:53:10	42.438645972	101.12371524	101.00439876	1	1	1	1	1
2025-02-24 22:53:20	42.980163133333335	101.56370105555555	103.50032316666666	1	0	0	0	0
2025-02-24 22:53:30	43.440030106	103.18731432	104.86615564	1	0	0	0	0
2025-02-24 22:53:40	43.425401275999995	102.65683996	103.456375	1	0	0	0	0
2025-02-24 22:53:50	43.0656177	103.45045566	102.667496	1	0	0	0	0
2025-02-24 22:54:00	42.983816972	102.01577312	101.29215676	1	0	0	0	0
2025-02-24 22:54:10	42.94147888888889	101.51394722222221	101.27356844444445	1	0	0	0	0
2025-02-24 22:54:20	42.9287287	102.68164956	102.43261262	1	0	0	0	0
2025-02-24 22:54:30	43.131002366	100.8895035	101.658783	1	0	0	0	0
2025-02-24 22:54:40	42.888112762	100.98915082	101.02080484000001	1	0	0	0	0
2025-02-24 22:54:50	42.766513290000006	100.11806596000001	100.12472894	1	0	0	0	0
2025-02-24 22:55:00	42.766513290000006	100.11806596000001	100.12472894	1	1	1	1	1
2025-02-24 22:55:10	42.38328111111111	101.73784916666668	100.89682649999999	1	0	0	0	0
2025-02-24 22:55:20	42.28052	101.878525	100.816	1	0	0	0	0
2025-02-24 22:55:30	42.316424606000005	101.79829286	101.03279534	1	0	0	0	0
2025-02-24 22:55:40	42.586478664000005	100.25620398000001	100.802391	1	0	0	0	0
2025-02-24 22:55:50	42.417551528	101.14102706	101.111954	1	0	0	0	0
2025-02-24 22:56:00	42.534155086000005	100.36443614000001	100.92817248	1	0	0	0	0
2025-02-24 22:56:10	42.418394705555556	100.36443614000001	100.92817248	1	0	1	1	1
2025-02-24 22:56:20	42.418394705555556	101.35206527777777	101.27412083333334	1	1	0	0	0
2025-02-24 22:56:30	42.209780932	101.82338014	100.88919056	1	0	0	0	0
2025-02-24 22:56:40	42.4733158	100.78183848	100.972847	1	0	0	0	0
2025-02-24 22:56:50	42.486289792	100.09667456	100.56079652	1	0	0	0	0
2025-02-24 22:57:00	42.150450536	101.18730316	100.54715912	1	0	0	0	0
2025-02-24 22:57:10	42.11777618	100.8932814	100.277672	1	0	0	0	0
2025-02-24 22:57:20	42.20956008888889	100.68548372222223	100.55632894444445	1	0	0	0	0
2025-02-24 22:57:30	42.2655678	100.680008	100.907837	1	0	0	0	0
2025-02-24 22:57:40	42.289765338	100.8474296	101.04590266	1	0	0	0	0
2025-02-24 22:57:50	42.725935754	100.87382906	102.573868	1	0	0	0	0
2025-02-24 22:58:00	42.912633979999995	101.7055537	103.445137	1	0	0	0	0
2025-02-24 22:58:10	42.946898194444444	102.72985688888889	103.11881177777778	1	0	0	0	0
2025-02-24 22:58:20	42.946898194444444	102.72985688888889	103.11881177777778	1	1	1	1	1
2025-02-24 22:58:30	42.946898194444444	102.72985688888889	103.11881177777778	1	0	0	0	0
2025-02-24 22:58:40	43.4149776	101.10833000000001	103.049622	1	0	0	0	0
2025-02-24 22:58:50	43.195235116	102.64697382	103.35460429999999	1	0	0	0	0
2025-02-24 22:59:00	43.35245612	101.33358816	102.6221447	1	0	0	0	0
2025-02-24 22:59:10	42.73514606	102.23627760000001	101.2118	1	0	0	0	0
2025-02-24 22:59:20	42.77901036111111	101.79626883333334	101.33552277777777	1	0	0	0	0
2025-02-24 22:59:30	42.884093764	102.3379625	102.384232	1	0	0	0	0
2025-02-24 22:59:40	43.105367838	101.39697358	102.27126418	1	0	0	0	0
2025-02-24 22:59:50	42.398389867999995	102.02810804	100.3342	1	0	0	0	0
2025-02-24 23:00:00	42.398389867999995	102.02810804	100.3342	1	1	1	1	1
2025-02-24 23:00:10	42.371166856	101.55368914	100.82506106000001	1	0	0	0	0
2025-02-24 23:00:20	42.34550727777778	101.2732453888889	100.72689355555556	1	0	0	0	0
2025-02-24 23:00:30	42.30413	101.381126	101.016541	1	0	0	0	0
2025-02-24 23:00:40	42.283152451999996	101.37584398	101.109459	1	0	0	0	0
2025-02-24 23:00:50	42.274028535999996	101.78313946	101.36131528	1	0	0	0	0
2025-02-24 23:01:00	42.378595432000004	101.48478818000001	101.35777895999999	1	0	0	0	0
2025-02-24 23:01:10	43.02891138	101.38721808	103.265953	1	0	0	0	0
2025-02-24 23:01:20	42.72431910555556	102.71149322222222	102.86396283333333	1	0	0	0	0
2025-02-24 23:01:30	42.98616	102.335152	103.210556	1	0	0	0	0
2025-02-24 23:01:40	42.800728586000005	101.90486308000001	101.9512472	1	0	0	0	0
2025-02-24 23:01:50	42.7582194	102.33067630000001	102.217361	1	0	0	0	0
2025-02-24 23:02:00	42.869025928000006	102.06822355999999	102.48	1	0	0	0	0
2025-02-24 23:02:10	42.746462922	102.02967304	101.96059108	1	0	0	0	0
2025-02-24 23:02:20	42.892383338888884	102.45438366666666	102.71502894444446	1	0	0	0	0
2025-02-24 23:02:30	42.82467	103.283043	103.034233	1	0	0	0	0
2025-02-24 23:02:40	42.734618792	102.5351424	101.797836	1	0	0	0	0
2025-02-24 23:02:50	42.495428438000005	101.78596842	100.72795752	1	0	0	0	0
2025-02-24 23:03:00	42.888736056	102.33079274	102.865036	1	0	0	0	0
2025-02-24 23:03:10	43.28219407777778	102.07397694444444	103.68027655555555	1	0	0	0	0
2025-02-24 23:03:20	43.147756306	102.78234802	103.3257	1	0	0	0	0
2025-02-24 23:03:30	42.981087976	102.43336114	102.4195009	1	0	0	0	0
2025-02-24 23:03:40	42.869098856	100.3352515	100.224968	1	0	0	0	0
2025-02-24 23:03:50	42.507479228	101.42328336	100.389709	1	0	0	0	0
2025-02-24 23:04:00	42.545448089999994	100.84363128	100.46544066	1	0	0	0	0
2025-02-24 23:04:10	42.51554207777778	100.58718583333334	100.54086244444444	1	0	0	0	0
2025-02-24 23:04:20	42.5951157	100.037872	100.674713	1	0	0	0	0
2025-02-24 23:04:30	42.161194664	100.9877961	100.061607	1	0	0	0	0
2025-02-24 23:04:40	41.960721382	100.87219132	99.5674884	1	0	0	0	0
2025-02-24 23:04:50	42.029361674	100.67891426	99.9591937	1	0	0	0	0
2025-02-24 23:05:00	42.029361674	100.67891426	99.9591937	1	1	1	1	1
2025-02-24 23:05:10	42.581512777777775	101.43913388888889	102.1862418888889	1	0	0	0	0
2025-02-24 23:05:20	42.5554276	101.362579	101.682632	1	0	0	0	0
2025-02-24 23:05:30	42.548595472	101.86622304000001	102.03360628	1	0	0	0	0
2025-02-24 23:05:40	42.694910776	101.82622636	102.093971	1	0	0	0	0
2025-02-24 23:05:50	42.467759	102.00208506000001	101.351883	1	0	0	0	0
2025-02-24 23:06:00	42.4217706	102.14782288	101.3305057	1	0	0	0	0
2025-02-24 23:06:10	42.4217706	102.14782288	101.3305057	1	1	1	1	1
2025-02-24 23:06:20	42.424215788888894	102.42399300000001	101.61992783333332	1	0	0	0	0
2025-02-24 23:06:30	42.6782837	102.375656	102.467247	1	0	0	0	0
2025-02-24 23:06:40	42.9715742	100.357685	101.686493	1	0	0	0	0
2025-02-24 23:06:50	42.31635847	102.0176041	100.70357281999999	1	0	0	0	0
2025-02-24 23:07:00	42.1540144	101.94687014	100.43332111999999	1	0	0	0	0
2025-02-24 23:07:10	42.287279586000004	100.9534118	100.459785	1	0	0	0	0
2025-02-24 23:07:20	42.290106116666664	101.06453083333334	100.72983733333334	1	0	0	0	0
2025-02-24 23:07:30	42.29777	100.273392	100.352188	1	0	0	0	0
2025-02-24 23:07:40	42.07096255	101.25362192	100.52942422	1	0	0	0	0
2025-02-24 23:07:50	42.54153376	100.37355352	101.65	1	0	0	0	0
2025-02-24 23:08:00	42.520209318	100.77244648	101.515007	1	0	0	0	0
2025-02-24 23:08:10	42.429983199999995	101.48175391999999	101.59714038	1	0	0	0	0
2025-02-24 23:08:20	42.600415488888885	100.38998522222222	101.19097355555556	1	0	0	0	0
2025-02-24 23:08:30	42.30961	100.7541	100.4663	1	0	0	0	0
2025-02-24 23:08:40	42.440852996	100.48351378000001	101.025383	1	0	0	0	0
2025-02-24 23:08:50	42.286616382	101.35036558	101.220466	1	0	0	0	0
2025-02-24 23:09:00	42.329905804	101.38354403999999	101.21869486	1	0	0	0	0
2025-02-24 23:09:10	42.636790934	100.61717046	101.607246	1	0	0	0	0
2025-02-24 23:09:20	42.359272411111114	101.81882538888888	101.473494	1	0	0	0	0
2025-02-24 23:09:30	42.4384766	101.528946	101.5282	1	0	0	0	0
2025-02-24 23:09:40	42.469640926	101.40579686000001	101.54508582	1	0	0	0	0
2025-02-24 23:09:50	42.91749235	101.72385934	103.344368	1	0	0	0	0
2025-02-24 23:10:00	42.91749235	101.72385934	103.344368	1	1	1	1	1
2025-02-24 23:10:10	43.183675136	103.18622968	104.39634126	1	0	0	0	0
2025-02-24 23:10:20	43.264624909374994	103.07758926562501	104.043042328125	1	0	0	0	0
2025-02-24 23:10:30	43.239244720408166	103.32702210204081	103.6088	1	0	0	0	0
2025-02-24 23:10:40	43.120560474	103.50017056	103.331749	1	0	0	0	0
2025-02-24 23:10:50	43.536449522	102.4617053	103.81034586000001	1	0	0	0	0
2025-02-24 23:11:00	43.317000768	103.94784448	104.12468390000001	1	0	0	0	0
2025-02-24 23:11:10	43.293876032	103.67755314	103.68187	1	0	0	0	0
2025-02-24 23:11:20	43.170687550000004	103.61746605555555	103.12491166666666	1	0	0	0	0
2025-02-24 23:11:30	43.3138046	101.322731	101.732895	1	0	0	0	0
2025-02-24 23:11:40	42.939578546	101.41995680000001	100.92912559999999	1	0	0	0	0
2025-02-24 23:11:50	42.257968326	101.27115531999999	98.86332	1	0	0	0	0
2025-02-24 23:12:00	42.0876628	100.85808478	98.89501	1	0	0	0	0
2025-02-24 23:12:10	42.0876628	100.85808478	98.89501	1	1	1	1	1
2025-02-24 23:12:20	41.71216592777778	100.27852333333334	98.62514978333333	1	0	0	0	0
2025-02-24 23:12:30	42.03755	99.69768	99.87425	1	0	0	0	0
2025-02-24 23:12:40	42.075847142	100.20195778	100.497932	1	0	0	0	0
2025-02-24 23:12:50	42.304032914	100.90877182	101.71731116	1	0	0	0	0
2025-02-24 23:13:00	42.56872988	101.48942788000001	102.73745084	1	0	0	0	0
2025-02-24 23:13:10	42.819552306000006	102.25380978	103.587372	1	0	0	0	0
2025-02-24 23:13:20	42.950238	102.28429083333334	103.42227961111111	1	0	0	0	0
2025-02-24 23:13:30	42.9000549	102.228668	102.60051	1	0	0	0	0
2025-02-24 23:13:40	42.797830664	102.44846712	102.28103542000001	1	0	0	0	0
2025-02-24 23:13:50	42.739694990000004	102.11732114	101.560555	1	0	0	0	0
2025-02-24 23:14:00	42.760923242	102.14026554	101.86956224	1	0	0	0	0
2025-02-24 23:14:10	42.93464980555555	101.2643361111111	101.85613933333333	1	0	0	0	0
2025-02-24 23:14:20	43.1837769	100.831528	102.456184	1	0	0	0	0
2025-02-24 23:14:30	43.0306528	100.831528	102.012848	1	0	1	0	1
2025-02-24 23:14:40	42.94485956	100.88580892	101.6677805	1	0	0	0	0
2025-02-24 23:14:50	42.652598846000004	100.88580892	100.51726651999999	1	0	1	0	1
2025-02-24 23:15:00	42.652598846000004	100.88580892	100.51726651999999	1	1	1	1	1
2025-02-24 23:15:10	42.213464566666666	100.05233077777778	99.60479611111111	1	0	0	0	0
2025-02-24 23:15:20	42.213464566666666	100.05233077777778	99.60479611111111	1	1	1	1	1
2025-02-24 23:15:30	42.081455356	100.23133098000001	99.86776757	1	0	0	0	0
2025-02-24 23:15:40	42.081455356	100.23133098000001	99.86776757	1	1	1	1	1
2025-02-24 23:15:50	41.987599954	99.6107237	99.51318	1	0	0	0	0
2025-02-24 23:16:00	41.666652882	100.38903060000001	99.29015299999999	1	0	0	0	0
2025-02-24 23:16:10	41.666652882	100.38903060000001	99.29015299999999	1	1	1	1	1
2025-02-24 23:16:20	41.8081551	99.6477051	99.44514	1	0	0	0	0
2025-02-24 23:16:30	41.679975968	99.79323260000001	99.28142	1	0	0	0	0
2025-02-24 23:16:40	41.679975968	99.79323260000001	99.28142	1	1	1	1	1
2025-02-24 23:16:50	41.8798634	99.09778299999999	99.45157796999999	1	0	0	0	0
2025-02-24 23:17:00	41.743523612	99.61190739999999	99.45450455999999	1	0	0	0	0
2025-02-24 23:17:10	41.888410372	100.10212838	100.375145	1	0	0	0	0
2025-02-24 23:17:20	41.77273133333333	100.31568783333333	99.8869832	1	0	0	0	0
2025-02-24 23:17:30	41.97645	99.56683	100.084343	1	0	0	0	0
2025-02-24 23:17:40	41.902069238	100.07428116	100.10660958000001	1	0	0	0	0
2025-02-24 23:17:50	41.984038402	100.0687794	100.352791	1	0	0	0	0
2025-02-24 23:18:00	42.056765066	100.49857124	100.771187	1	0	0	0	0
2025-02-24 23:18:10	42.033106614	100.42639059999999	100.54995854	1	0	0	0	0
2025-02-24 23:18:20	41.92676398333333	100.75891572222223	100.23461744444445	1	0	0	0	0
2025-02-24 23:18:30	42.073755774	100.31888794000001	100.4076864	1	0	0	0	0
2025-02-24 23:18:40	42.279476448	100.12654172	100.796585	1	0	0	0	0
2025-02-24 23:18:50	42.4092966	100.81419086	101.63890098	1	0	0	0	0
2025-02-24 23:19:00	42.52092887	100.82562456	101.65995028	1	0	0	0	0
2025-02-24 23:19:10	42.7078382	101.8902009	102.965981	1	0	0	0	0
2025-02-24 23:19:20	43.041078278125	101.861944421875	103.566577328125	1	0	0	0	0
2025-02-24 23:19:30	43.23057035510204	102.0800680612245	103.743484	1	0	0	0	0
2025-02-24 23:19:40	43.281180686	102.27332454	103.40953774	1	0	0	0	0
2025-02-24 23:19:50	43.099900590000004	102.60295548	102.799767	1	0	0	0	0
2025-02-24 23:20:00	43.099900590000004	102.60295548	102.799767	1	1	1	1	1
2025-02-24 23:20:10	42.423884138000005	103.1438525	100.96087858	1	0	0	0	0
2025-02-24 23:20:20	42.6384877	102.38463194444445	101.39927016666667	1	0	0	0	0
2025-02-24 23:20:30	42.2299423	102.352806	100.235077	1	0	0	0	0
2025-02-24 23:20:40	42.5577016	101.87300018	101.508415	1	0	0	0	0
2025-02-24 23:20:50	42.880227676	101.95920404	102.8141259	1	0	0	0	0
2025-02-24 23:21:00	43.01909421	102.25128271999999	103.0150526	1	0	0	0	0
2025-02-24 23:21:10	42.999250452000005	102.57076214	102.896729	1	0	0	0	0
2025-02-24 23:21:20	42.886719444444445	102.07775444444444	101.82357966666666	1	0	0	0	0
2025-02-24 23:21:30	43.1241379	101.315262	102.088196	1	0	0	0	0
2025-02-24 23:21:40	42.878544796	101.315262	102.088196	1	0	1	1	1
2025-02-24 23:21:50	42.878544796	102.66864538	102.507111	1	1	0	0	0
2025-02-24 23:22:00	42.6474164	102.97634134	101.723488	1	0	0	0	0
2025-02-24 23:22:10	42.62239393	102.23972957999999	101.1945273	1	0	0	0	0
2025-02-24 23:22:20	42.627149777777774	102.43365794444445	101.5968225	1	0	0	0	0
2025-02-24 23:22:30	42.853653	102.821976	102.880608	1	0	0	0	0
2025-02-24 23:22:40	43.067767922	101.76550244	102.351265	1	0	0	0	0
2025-02-24 23:22:50	43.327165788	100.70113786	102.41693854	1	0	0	0	0
2025-02-24 23:23:00	43.20705998	101.05866326	102.19793838	1	0	0	0	0
2025-02-24 23:23:10	42.697285197999996	101.81702575999999	100.937157	1	0	0	0	0
2025-02-24 23:23:20	42.41969958333333	101.62995027777778	99.99722138888889	1	0	0	0	0
2025-02-24 23:23:30	42.063659390000005	101.25089606	98.99059	1	0	0	0	0
2025-02-24 23:23:40	42.040058	100.57611842	98.9609526	1	0	0	0	0
2025-02-24 23:23:50	42.202119506	99.601831244	99.32643	1	0	0	0	0
2025-02-24 23:24:00	42.1980514	100.53347508	100.545662	1	0	0	0	0
2025-02-24 23:24:10	42.512360604	100.6552001	101.5965358	1	0	0	0	0
2025-02-24 23:24:20	42.52504479444444	101.39907077777778	101.95248455555556	1	0	0	0	0
2025-02-24 23:24:30	42.359314	101.426773	100.929962	1	0	0	0	0
2025-02-24 23:24:40	42.43871842	100.34560608	100.388229	1	0	0	0	0
2025-02-24 23:24:50	42.004515080000004	101.04176772000001	99.557455282	1	0	0	0	0
2025-02-24 23:25:00	42.004515080000004	101.04176772000001	99.557455282	1	1	1	1	1
2025-02-24 23:25:10	42.419925338	100.64098381999999	100.931351	1	0	0	0	0
2025-02-24 23:25:20	42.546054322222226	100.61888872222222	101.28529	1	0	0	0	0
2025-02-24 23:25:30	42.32372	101.272339	100.962273	1	0	0	0	0
2025-02-24 23:25:40	42.277405944	100.92906646	100.43035624	1	0	0	0	0
2025-02-24 23:25:50	42.267428154	101.0152494	100.669518	1	0	0	0	0
2025-02-24 23:26:00	42.34741252	99.65085450000001	99.95893	1	0	0	0	0
2025-02-24 23:26:10	41.984265232	100.37461970000001	99.51666498	1	0	0	0	0
2025-02-24 23:26:20	42.40054778333334	100.05516472222222	100.77958938888888	1	0	0	0	0
2025-02-24 23:26:30	42.5387268	101.682846	102.321152	1	0	0	0	0
2025-02-24 23:26:40	42.621371198000006	101.39724308	101.959656	1	0	0	0	0
2025-02-24 23:26:50	42.313632584	101.58504792000001	100.83339720000001	1	0	0	0	0
2025-02-24 23:27:00	42.117578546	100.19770432	99.0980096	1	0	0	0	0
2025-02-24 23:27:10	42.09631539	99.15177469999999	98.67287	1	0	0	0	0
2025-02-24 23:27:20	41.88149333333334	99.94879605555555	99.20138666666666	1	0	0	0	0
2025-02-24 23:27:30	42.0498238	99.51046	99.5415	1	0	0	0	0
2025-02-24 23:27:40	42.098290956	99.9749828	100.132220624	1	0	0	0	0
2025-02-24 23:27:50	42.096218962	100.17636639999999	100.315292	1	0	0	0	0
2025-02-24 23:28:00	41.93427291	100.33393670000001	99.76402	1	0	0	0	0
2025-02-24 23:28:10	41.9469726	100.06494187999999	99.701716	1	0	0	0	0
2025-02-24 23:28:20	41.985393888888886	99.6217238888889	99.58878333333334	1	0	0	0	0
2025-02-24 23:28:30	42.0291519	99.9052353	100.020088	1	0	0	0	0
2025-02-24 23:28:40	42.052046632	99.90066234	100.042656	1	0	0	0	0
2025-02-24 23:28:50	42.097305112	99.88253794	100.17765686	1	0	0	0	0
2025-02-24 23:29:00	42.191356502	99.90610272	100.3781189	1	0	0	0	0
2025-02-24 23:29:10	42.3055998	100.07548494	100.824104	1	0	0	0	0
2025-02-24 23:29:20	42.217422222222226	99.98825272222221	100.17946127777778	1	0	0	0	0
2025-02-24 23:29:30	42.2739372	99.97284	100.311539	1	0	0	0	0
2025-02-24 23:29:40	42.40326315	100.3776482	100.92023644	1	0	0	0	0
2025-02-24 23:29:50	42.181173434	101.01965342	100.765572	1	0	0	0	0
2025-02-24 23:30:00	42.181173434	101.01965342	100.765572	1	1	1	1	1
2025-02-24 23:30:10	42.177332326	100.83320202	100.48508428000001	1	0	0	0	0
2025-02-24 23:30:20	42.1471047	100.688734	100.45243555555557	1	0	0	0	0
2025-02-24 23:30:30	42.0784836	100.791336	100.366631	1	0	0	0	0
2025-02-24 23:30:40	42.386977470000005	100.16657104	101.00843	1	0	0	0	0
2025-02-24 23:30:50	42.606504204	102.10781022	103.11187988	1	0	0	0	0
2025-02-24 23:31:00	43.064011730000004	102.04701408	103.98325008	1	0	0	0	0
2025-02-24 23:31:10	43.064011730000004	102.04701408	103.98325008	1	1	1	1	1
2025-02-24 23:31:20	43.026973654	102.29083616	103.264626	1	0	0	0	0
2025-02-24 23:31:30	42.99309	102.362061	102.458252	1	0	0	0	0
2025-02-24 23:31:40	42.850658434	102.41131467999999	102.04461524	1	0	0	0	0
2025-02-24 23:31:50	42.750463224	102.50936436	101.839409	1	0	0	0	0
2025-02-24 23:32:00	42.935395758	100.19598786	100.642258	1	0	0	0	0
2025-02-24 23:32:10	42.696459493999996	100.12837394	100.1582422	1	0	0	0	0
2025-02-24 23:32:20	42.26278341111111	100.98461422222222	99.75530655555555	1	0	0	0	0
2025-02-24 23:32:30	42.1102333	101.53212	100.025444	1	0	0	0	0
2025-02-24 23:32:40	42.213614756	100.38792706000001	99.64926	1	0	0	0	0
2025-02-24 23:32:50	42.206820373999996	99.87113742	99.6617118	1	0	0	0	0
2025-02-24 23:33:00	41.977133168	100.63592002	99.84420312	1	0	0	0	0
2025-02-24 23:33:10	42.544409804	100.65261532000001	101.989563	1	0	0	0	0
2025-02-24 23:33:20	42.82832523333333	101.2836305	103.03689716666668	1	0	0	0	0
2025-02-24 23:33:30	42.75934	101.859459	102.691528	1	0	0	0	0
2025-02-24 23:33:40	42.781658084	101.84175924	102.4052	1	0	0	0	0
2025-02-24 23:33:50	42.8867096	101.83975387999999	102.413834	1	0	0	0	0
2025-02-24 23:34:00	42.948878356	101.89197641999999	102.404266	1	0	0	0	0
2025-02-24 23:34:10	42.872681816	102.14183424	102.15838058	1	0	0	0	0
2025-02-24 23:34:20	42.61319	102.14873733333333	101.32500955555557	1	0	0	0	0
2025-02-24 23:34:30	42.1102448	101.713943	99.40508	1	0	0	0	0
2025-02-24 23:34:40	42.242195599999995	100.54520068	99.49905	1	0	0	0	0
2025-02-24 23:34:50	42.083789898000006	100.67307417999999	99.505305524	1	0	0	0	0
2025-02-24 23:35:00	42.083789898000006	100.67307417999999	99.505305524	1	1	1	1	1
2025-02-24 23:35:10	41.939296399999996	100.33886886	99.18977	1	0	0	0	0
2025-02-24 23:35:20	42.00005021111111	99.27183277777777	98.89786733333332	1	0	0	0	0
2025-02-24 23:35:30	41.8496933	99.82966	99.11022	1	0	0	0	0
2025-02-24 23:35:40	41.91202062	99.611672082	99.400079252	1	0	0	0	0
2025-02-24 23:35:50	42.028114264	99.80220299999999	100.117149	1	0	0	0	0
2025-02-24 23:36:00	42.00836247	100.08845608	100.09938	1	0	0	0	0
2025-02-24 23:36:10	41.964637716	100.31204840000001	100.14120486	1	0	0	0	0
2025-02-24 23:36:20	42.072266299999995	99.75492322222223	99.95880022777779	1	0	0	0	0
2025-02-24 23:36:30	42.1015663	100.0174	100.295784	1	0	0	0	0
2025-02-24 23:36:40	42.183253726	100.14152756	100.560089	1	0	0	0	0
2025-02-24 23:36:50	42.443899428	100.07448184	101.13115614	1	0	0	0	0
2025-02-24 23:37:00	42.4623524	100.6521522	101.39777524	1	0	0	0	0
2025-02-24 23:37:10	42.4623524	100.6521522	101.39777524	1	1	1	1	1
2025-02-24 23:37:20	42.41620712222222	100.9791465	101.1311195	1	0	0	0	0
2025-02-24 23:37:30	42.69754	101.111008	101.972237	1	0	0	0	0
2025-02-24 23:37:40	42.69754	101.111008	101.972237	1	1	1	1	1
2025-02-24 23:37:50	42.624255308	99.95626863999999	100.209373	1	0	0	0	0
2025-02-24 23:38:00	42.257122982	101.19883320000001	100.229111	1	0	0	0	0
2025-02-24 23:38:10	42.504231999999995	101.22434486	101.22770788	1	0	0	0	0
2025-02-24 23:38:20	42.504231999999995	101.22434486	101.22770788	1	1	1	1	1
2025-02-24 23:38:30	43.06734	102.258507	103.30423	1	0	0	0	0
2025-02-24 23:38:40	43.195215066	102.64638976	103.540916	1	0	0	0	0
2025-02-24 23:38:50	43.299131624	102.25650114	103.021945	1	0	0	0	0
2025-02-24 23:39:00	43.073410488	102.57327818	102.31889018	1	0	0	0	0
2025-02-24 23:39:10	42.75703782	101.54490884	100.261932	1	0	0	0	0
2025-02-24 23:39:20	42.52505943888889	101.56280166666666	100.05554294444444	1	0	0	0	0
2025-02-24 23:39:30	42.35809	101.677155	100.0959	1	0	0	0	0
2025-02-24 23:39:40	42.421026374	101.89444378	100.75184166	1	0	0	0	0
2025-02-24 23:39:50	42.781870608	101.90137284000001	102.226379	1	0	0	0	0
2025-02-24 23:40:00	42.781870608	101.90137284000001	102.226379	1	1	1	1	1
2025-02-24 23:40:10	42.787586902	102.3789805	102.18659126	1	0	0	0	0
2025-02-24 23:40:20	42.623444444444445	101.46929949999999	100.81602794444446	1	0	0	0	0
2025-02-24 23:40:30	42.5913239	101.091545	100.816177	1	0	0	0	0
2025-02-24 23:40:40	42.5158334	101.53867516	101.12693	1	0	0	0	0
2025-02-24 23:40:50	42.591784584	101.30078944	101.24984610000001	1	0	0	0	0
2025-02-24 23:41:00	42.68665816	101.17019132	101.41407880000001	1	0	0	0	0
2025-02-24 23:41:10	42.516350654	101.68811588	101.146294	1	0	0	0	0
