PROCESSDATA	2111LIC31102B Data	yyyy-MM-dd HH:mm:ss
8	10	2025-02-23 21:55:00	751
tagname	2111LIC31102B.MV	2111LIC31102B.PV	2111LIC31102B.SV	2111LIC31102B.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	C301中段_OP	C301中段_PV	C301中段_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=50	fsMin=0	fsGridNum=10	fdMax=50tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2025-02-23 21:55:00	59.569726614000004	48.5211044	47.98181	1	1	1	1	1
2025-02-23 21:55:10	59.967020812	48.2949422	47.98181	1	0	0	0	0
2025-02-23 21:55:20	60.454836912000005	48.067227200000005	47.98181	1	0	0	0	0
2025-02-23 21:55:30	60.850756788	47.8283112	47.98181	1	0	0	0	0
2025-02-23 21:55:40	61.238685688	47.5884212	47.98181	1	0	0	0	0
2025-02-23 21:55:50	61.612271282	47.462659454	47.98181	1	0	0	0	0
2025-02-23 21:56:00	61.984609632	47.346821904	47.98181	1	0	0	0	0
2025-02-23 21:56:10	61.859681818	47.455534504	47.98181	1	0	0	0	0
2025-02-23 21:56:20	61.691513468000004	47.583773204	47.98181	1	0	0	0	0
2025-02-23 21:56:30	61.2386128	47.789466842	47.98181	1	0	0	0	0
2025-02-23 21:56:40	60.7609528	48.001895692	47.98181	1	0	0	0	0
2025-02-23 21:56:50	60.3803068	48.214073979999995	47.98181	1	0	0	0	0
2025-02-23 21:57:00	60.0080968	48.426230479999994	47.98181	1	0	0	0	0
2025-02-23 21:57:10	59.7536864201005	48.50257628643216	47.98181	1	0	0	0	0
2025-02-23 21:57:20	59.7536864201005	48.50257628643216	47.98181	1	1	1	1	1
2025-02-23 21:57:30	59.509519485427134	48.567112467336685	47.98181	1	0	0	0	0
2025-02-23 21:57:40	59.70984986268657	48.40844364029851	47.98181	1	0	0	0	0
2025-02-23 21:57:50	59.943637026865666	48.23297443631841	47.98181	1	0	0	0	0
2025-02-23 21:58:00	60.512977526	47.991293526	47.98181	1	0	0	0	0
2025-02-23 21:58:10	61.111496576	47.743855076	47.98181	1	0	0	0	0
2025-02-23 21:58:20	61.847824724000006	47.35886352	47.98181	1	0	0	0	0
2025-02-23 21:58:30	61.810336516	47.41957023	47.98181	1	0	0	0	0
2025-02-23 21:58:40	61.738408815999996	47.502095479999994	47.98181	1	0	0	0	0
2025-02-23 21:58:50	61.43423960904522	47.6990739321608	47.98181	1	0	0	0	0
2025-02-23 21:59:00	61.10987548844221	47.906004836683415	47.98181	1	0	0	0	0
2025-02-23 21:59:10	60.607239104477614	48.11522089552239	47.98181	1	0	0	0	0
2025-02-23 21:59:20	60.09118437810945	48.32460895522388	47.98181	1	0	0	0	0
2025-02-23 21:59:30	59.885084116	48.419124886	47.98181	1	0	0	0	0
2025-02-23 21:59:40	59.705936416	48.503651936	47.98181	1	0	0	0	0
2025-02-23 21:59:50	59.895748229999995	48.38278687	47.98181	1	0	0	0	0
2025-02-23 22:00:00	59.895748229999995	48.38278687	47.98181	1	1	1	1	1
2025-02-23 22:00:10	60.480500348	48.017910656	47.98181	1	0	0	0	0
2025-02-23 22:00:20	60.855614748	47.784157456	47.98181	1	0	0	0	0
2025-02-23 22:00:30	61.321939926	47.605647588	47.98181	1	0	0	0	0
2025-02-23 22:00:40	61.796196476	47.431941488	47.98181	1	0	0	0	0
2025-02-23 22:00:50	61.785157579999996	47.470798398	47.98181	1	0	0	0	0
2025-02-23 22:01:00	61.73191908	47.528139048	47.98181	1	0	0	0	0
2025-02-23 22:01:10	61.73191908	47.528139048	47.98181	1	1	1	1	1
2025-02-23 22:01:20	61.37478342	47.703833006	47.98181	1	0	0	0	0
2025-02-23 22:01:30	60.99122192	47.889818556	47.98181	1	0	0	0	0
2025-02-23 22:01:40	60.732326814	48.05307822	47.98181	1	0	0	0	0
2025-02-23 22:01:50	60.484272264	48.21436172	47.98181	1	0	0	0	0
2025-02-23 22:02:00	60.11860780552764	48.35277070753769	47.98181	1	0	0	0	0
2025-02-23 22:02:10	59.74271639849246	48.48919060703518	47.98181	1	0	0	0	0
2025-02-23 22:02:20	59.73731757164179	48.455294841791044	47.98181	1	0	0	0	0
2025-02-23 22:02:30	59.75980528308458	48.40857961791045	47.98181	1	0	0	0	0
2025-02-23 22:02:40	60.095909024	48.245868102	47.98181	1	0	0	0	0
2025-02-23 22:02:50	60.459283723999995	48.073069952000004	47.98181	1	0	0	0	0
2025-02-23 22:03:00	60.79209530603015	47.881988405527636	47.98181	1	0	0	0	0
2025-02-23 22:03:10	61.50501552238806	47.536038507462685	47.98181	1	0	0	0	0
2025-02-23 22:03:20	61.891741890547266	47.38572507462686	47.98181	1	0	0	0	0
2025-02-23 22:03:30	61.8078686	47.481692865999996	47.98181	1	0	0	0	0
2025-02-23 22:03:40	61.8078686	47.481692865999996	47.98181	1	0	0	0	0
2025-02-23 22:03:50	61.6830736	47.599076415999996	47.98181	1	0	0	0	0
2025-02-23 22:04:00	60.843935312000006	47.959286236000004	47.98181	1	0	0	0	0
2025-02-23 22:04:10	60.543967338	48.13800364	47.98181	1	0	0	0	0
2025-02-23 22:04:20	60.255467488	48.316373139999996	47.98181	1	0	0	0	0
2025-02-23 22:04:30	59.953654318	48.422117058	47.98181	1	0	0	0	0
2025-02-23 22:04:40	59.650683468	48.521545708	47.98181	1	0	0	0	0
2025-02-23 22:04:50	59.739218986	48.433798425999996	47.98181	1	0	0	0	0
2025-02-23 22:05:00	59.739218986	48.433798425999996	47.98181	1	1	1	1	1
2025-02-23 22:05:10	60.335777744	48.110151824	47.98181	1	0	0	0	0
2025-02-23 22:05:20	60.840313443999996	47.880476524	47.98181	1	0	0	0	0
2025-02-23 22:05:30	61.225881598	47.64634295	47.98181	1	0	0	0	0
2025-02-23 22:05:40	61.601104748	47.4118217	47.98181	1	0	0	0	0
2025-02-23 22:05:50	61.903375485999995	47.3287566	47.98181	1	0	0	0	0
2025-02-23 22:06:00	62.199302536	47.2588616	47.98181	1	0	0	0	0
2025-02-23 22:06:10	62.030061808	47.39574741	47.98181	1	0	0	0	0
2025-02-23 22:06:20	61.820371707999996	47.55061416	47.98181	1	0	0	0	0
2025-02-23 22:06:30	61.37759671	47.746281253999996	47.98181	1	0	0	0	0
2025-02-23 22:06:40	60.91455346	47.945496203999994	47.98181	1	0	0	0	0
2025-02-23 22:06:50	60.5884966	48.128911257999995	47.98181	1	0	0	0	0
2025-02-23 22:07:00	60.2743516	48.310952408	47.98181	1	0	0	0	0
2025-02-23 22:07:10	59.99299241	48.409616119999995	47.98181	1	0	0	0	0
2025-02-23 22:07:20	59.99299241	48.409616119999995	47.98181	1	1	1	1	1
2025-02-23 22:07:30	59.71448416	48.50102962	47.98181	1	0	0	0	0
2025-02-23 22:07:40	59.83476969	48.385335756	47.98181	1	0	0	0	0
2025-02-23 22:07:50	59.98973294	48.251632556000004	47.98181	1	0	0	0	0
2025-02-23 22:08:00	60.5067684	48.024707642	47.98181	1	0	0	0	0
2025-02-23 22:08:10	61.47714579	47.559235359999995	47.98181	1	0	0	0	0
2025-02-23 22:08:20	61.88798904	47.32919336	47.98181	1	0	0	0	0
2025-02-23 22:08:30	62.05008936	47.304411916	47.98181	1	0	0	0	0
2025-02-23 22:08:40	62.19055986	47.297479216	47.98181	1	0	0	0	0
2025-02-23 22:08:50	61.984551092	47.446827283999994	47.98181	1	0	0	0	0
2025-02-23 22:09:00	61.748413692	47.609764983999995	47.98181	1	0	0	0	0
2025-02-23 22:09:10	61.304890858	47.801011267999996	47.98181	1	0	0	0	0
2025-02-23 22:09:20	60.843334508	47.994719167999996	47.98181	1	0	0	0	0
2025-02-23 22:09:30	60.4993186	48.185519131999996	47.98181	1	0	0	0	0
2025-02-23 22:09:40	60.1655236	48.376066232	47.98181	1	0	0	0	0
2025-02-23 22:09:50	60.015480200000006	48.413368104	47.98181	1	0	0	0	0
2025-02-23 22:10:00	60.015480200000006	48.413368104	47.98181	1	1	1	1	1
2025-02-23 22:10:10	60.12139	48.262631692	47.98181	1	0	0	0	0
2025-02-23 22:10:20	60.39389	48.070641791999996	47.98181	1	0	0	0	0
2025-02-23 22:10:30	60.970709164	47.817287891999996	47.98181	1	0	0	0	0
2025-02-23 22:10:40	61.573990863999995	47.558597991999996	47.98181	1	0	0	0	0
2025-02-23 22:10:50	61.931200071999996	47.380047912	47.98181	1	0	0	0	0
2025-02-23 22:11:00	62.267011671999995	47.208466512	47.98181	1	0	0	0	0
2025-02-23 22:11:10	62.223056564	47.2701386	47.98181	1	0	0	0	0
2025-02-23 22:11:20	62.146078263999996	47.352093599999996	47.98181	1	0	0	0	0
2025-02-23 22:11:30	62.146078263999996	47.352093599999996	47.98181	1	1	1	1	1
2025-02-23 22:11:40	61.462011583999995	47.8022756	47.98181	1	0	0	0	0
2025-02-23 22:11:50	61.462011583999995	47.8022756	47.98181	1	1	1	1	1
