PROCESSDATA	2111LIC31102B Data	yyyy-MM-dd HH:mm:ss
8	10	2024-08-25 21:55:00	751
tagname	2111LIC31102B.MV	2111LIC31102B.PV	2111LIC31102B.SV	2111LIC31102B.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	C301中段_OP	C301中段_PV	C301中段_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=2.1712947780000036	fsMin=0	fsGridNum=10	fdMax=2.1712947780000036tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-08-25 21:55:00	60.220901175	48.5987360955	47.98181	1	0	0	0	0
2024-08-25 21:55:10	60.329043675	48.485832145500005	47.98181	1	0	0	0	0
2024-08-25 21:55:20	60.7792306275	48.2611258445	47.98181	1	0	0	0	0
2024-08-25 21:55:30	61.369125877500004	47.9907537945	47.98181	1	0	0	0	0
2024-08-25 21:55:40	61.8540869238806	47.721064164179104	47.98181	1	0	0	0	0
2024-08-25 21:55:50	62.29618752089553	47.45165326865671	47.98181	1	0	0	0	0
2024-08-25 21:56:00	62.4288177	47.37083	47.98181	1	0	0	0	0
2024-08-25 21:56:10	62.67142364901961	47.33103588235294	47.98181	1	0	0	0	0
2024-08-25 21:56:20	62.816540248	47.415548159	47.98181	1	0	0	0	0
2024-08-25 21:56:30	62.570509048000005	47.608461059	47.98181	1	0	0	0	0
2024-08-25 21:56:40	62.1220621375	47.8240355615	47.98181	1	0	0	0	0
2024-08-25 21:56:50	61.590938387499996	48.0488662115	47.98181	1	0	0	0	0
2024-08-25 21:57:00	61.156286136	48.2674671795	47.98181	1	0	0	0	0
2024-08-25 21:57:10	60.761037736	48.4835236295	47.98181	1	0	0	0	0
2024-08-25 21:57:20	60.462699863	48.5930826	47.98181	1	0	0	0	0
2024-08-25 21:57:30	60.203945163	48.6591426	47.98181	1	0	0	0	0
2024-08-25 21:57:40	60.2818353655	48.5356468	47.98181	1	0	0	0	0
2024-08-25 21:57:50	60.497228415500004	48.3347268	47.98181	1	0	0	0	0
2024-08-25 21:58:00	61.01628985	48.0991304	47.98181	1	0	0	0	0
2024-08-25 21:58:10	61.65938485	47.849370400000005	47.98181	1	0	0	0	0
2024-08-25 21:58:20	62.150023396	47.594591694	47.98181	1	0	0	0	0
2024-08-25 21:58:30	62.578390996	47.337763093999996	47.98181	1	0	0	0	0
2024-08-25 21:58:40	62.784245803000005	47.286927432999995	47.98181	1	0	0	0	0
2024-08-25 21:58:50	62.899215103	47.320229733	47.98181	1	0	0	0	0
2024-08-25 21:59:00	62.6884923155	47.495336073	47.98181	1	0	0	0	0
2024-08-25 21:59:10	62.344740365499995	47.728362373	47.98181	1	0	0	0	0
2024-08-25 21:59:20	61.8401917335	47.9695137	47.98181	1	0	0	0	0
2024-08-25 21:59:30	61.269965583499996	48.2139837	47.98181	1	0	0	0	0
2024-08-25 21:59:40	60.85408715	48.41246345	47.98181	1	0	0	0	0
2024-08-25 21:59:50	60.50125215	48.59215845	47.98181	1	0	0	0	0
2024-08-25 22:00:00	60.33503923	48.63077858	47.98181	1	0	0	0	0
2024-08-25 22:00:10	60.24505223	48.61177658	47.98181	1	0	0	0	0
2024-08-25 22:00:20	60.46277142	48.4377512275	47.98181	1	0	0	0	0
2024-08-25 22:00:30	60.80617342	48.2004064775	47.98181	1	0	0	0	0
2024-08-25 22:00:40	61.3927277	47.9273107425	47.98181	1	0	0	0	0
2024-08-25 22:00:50	62.0785977	47.6396124925	47.98181	1	0	0	0	0
2024-08-25 22:01:00	62.521565269	47.4459287505	47.98181	1	0	0	0	0
2024-08-25 22:01:10	62.865319169	47.2906453005	47.98181	1	0	0	0	0
2024-08-25 22:01:20	62.850163383	47.335446489	47.98181	1	0	0	0	0
2024-08-25 22:01:30	62.688410683	47.461972389	47.98181	1	0	0	0	0
2024-08-25 22:01:40	62.400960648	47.6542143625	47.98181	1	0	0	0	0
2024-08-25 22:01:50	62.062169448	47.8732981125	47.98181	1	0	0	0	0
2024-08-25 22:02:00	61.58200745	48.091515698	47.98181	1	0	0	0	0
2024-08-25 22:02:10	61.04410245	48.309379498	47.98181	1	0	0	0	0
2024-08-25 22:02:20	60.684189622	48.47779265	47.98181	1	0	0	0	0
2024-08-25 22:02:30	60.396977822000004	48.62600765	47.98181	1	0	0	0	0
2024-08-25 22:02:40	60.32548163	48.620292733	47.98181	1	0	0	0	0
2024-08-25 22:02:50	60.34209463	48.551705033	47.98181	1	0	0	0	0
2024-08-25 22:03:00	60.59712847	48.359424044	47.98181	1	0	0	0	0
2024-08-25 22:03:10	60.94954547	48.116620444	47.98181	1	0	0	0	0
2024-08-25 22:03:20	61.521560997	47.854479923	47.98181	1	0	0	0	0
2024-08-25 22:03:30	62.183271697	47.584441223	47.98181	1	0	0	0	0
2024-08-25 22:03:40	62.6105416395	47.40539662	47.98181	1	0	0	0	0
2024-08-25 22:03:50	62.942054089500004	47.26351862	47.98181	1	0	0	0	0
2024-08-25 22:04:00	62.900252125	47.317580882	47.98181	1	0	0	0	0
2024-08-25 22:04:10	62.705969625	47.451675082	47.98181	1	0	0	0	0
2024-08-25 22:04:20	62.3959340145	47.653778123	47.98181	1	0	0	0	0
2024-08-25 22:04:30	62.0386189645	47.883659423	47.98181	1	0	0	0	0
2024-08-25 22:04:40	61.513805152	48.121041731	47.98181	1	0	0	0	0
2024-08-25 22:04:50	60.920576352	48.361487831	47.98181	1	0	0	0	0
2024-08-25 22:05:00	60.5747604	48.512873803	47.98181	1	0	0	0	0
2024-08-25 22:05:10	60.330000399999996	48.627883103	47.98181	1	0	0	0	0
2024-08-25 22:05:20	60.349135685	48.579802634	47.98181	1	0	0	0	0
2024-08-25 22:05:30	60.476059185	48.465108034000004	47.98181	1	0	0	0	0
2024-08-25 22:05:40	60.788681765	48.249306807	47.98181	1	0	0	0	0
2024-08-25 22:05:50	61.177153265	47.992208507	47.98181	1	0	0	0	0
2024-08-25 22:06:00	61.782628100000004	47.7240585955	47.98181	1	0	0	0	0
2024-08-25 22:06:10	62.4767381	47.451394645499995	47.98181	1	0	0	0	0
2024-08-25 22:06:20	62.795502268999996	47.3392602045	47.98181	1	0	0	0	0
2024-08-25 22:06:30	62.960956169	47.2926941545	47.98181	1	0	0	0	0
2024-08-25 22:06:40	62.746101799499996	47.4251092	47.98181	1	0	0	0	0
2024-08-25 22:06:50	62.3759102495	47.6306292	47.98181	1	0	0	0	0
2024-08-25 22:07:00	62.001671131500004	47.85787449	47.98181	1	0	0	0	0
2024-08-25 22:07:10	61.6257787815	48.093993489999995	47.98181	1	0	0	0	0
2024-08-25 22:07:20	61.165844619000005	48.2938026995	47.98181	1	0	0	0	0
2024-08-25 22:07:30	60.671583519	48.4787811495	47.98181	1	0	0	0	0
2024-08-25 22:07:40	60.432877831	48.5576079255	47.98181	1	0	0	0	0
2024-08-25 22:07:50	60.298553931	48.593076975500004	47.98181	1	0	0	0	0
2024-08-25 22:08:00	60.470403473	48.484965139500005	47.98181	1	0	0	0	0
