PROCESSDATA	2411FIC20102 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-10-02 21:55:00	751
tagname	2411FIC20102.MV	2411FIC20102.PV	2411FIC20102.SV	2411FIC20102.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	回炼油返塔_OP	回炼油返塔_PV	回炼油返塔_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=1.6055199350000002	fsMin=0	fsGridNum=10	fdMax=1.6055199350000002tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-10-02 21:55:00	25.124979072000002	99.112065104	99.0000458	1	0	0	0	0
2024-10-02 21:55:10	25.12582442857143	99.13950323428571	99.0000458	1	0	0	0	0
2024-10-02 21:55:20	25.10685348115942	99.26896665507246	99.0000458	1	0	0	0	0
2024-10-02 21:55:30	25.078713242622953	99.20976524590164	99.0000458	1	0	0	0	0
2024-10-02 21:55:40	25.082170705	99.044770235	99.0000458	1	0	0	0	0
2024-10-02 21:55:50	25.0795913971831	99.17621922816902	99.0000458	1	0	0	0	0
2024-10-02 21:56:00	25.07996585714286	98.92166571428572	99.0000458	1	0	0	0	0
2024-10-02 21:56:10	25.066188772727273	99.19744463636364	99.0000458	1	0	0	0	0
2024-10-02 21:56:20	25.07189868028169	99.11483563380283	99.0000458	1	0	0	0	0
2024-10-02 21:56:30	25.03439696231884	99.33662246376811	99.0000458	1	0	0	0	0
2024-10-02 21:56:40	25.054681794285713	99.15371914285714	99.0000458	1	0	0	0	0
2024-10-02 21:56:50	25.000314298550723	99.45638608695653	99.0000458	1	0	0	0	0
2024-10-02 21:57:00	25.035780304081634	99.11280979591837	99.0000458	1	0	0	0	0
2024-10-02 21:57:10	24.99852598	99.234174	99.0000458	1	0	0	0	0
2024-10-02 21:57:20	25.01565718309859	99.23217901408451	99.0000458	1	0	0	0	0
2024-10-02 21:57:30	25.034195142857143	99.07953914285714	99.0000458	1	0	0	0	0
2024-10-02 21:57:40	24.976732795652175	99.18473129565218	99.0000458	1	0	0	0	0
2024-10-02 21:57:50	25.017714396296295	99.09369259259259	99.0000458	1	0	0	0	0
2024-10-02 21:58:00	25.003242757142857	99.17727214285715	99.0000458	1	0	0	0	0
2024-10-02 21:58:10	24.974803145	99.34887008	99.0000458	1	0	0	0	0
2024-10-02 21:58:20	24.982802183050847	99.32379986949152	99.0000458	1	0	0	0	0
2024-10-02 21:58:30	24.97226068641975	99.26293580246914	99.0000458	1	0	0	0	0
2024-10-02 21:58:40	25.001460405797104	99.20258671594203	99.0000458	1	0	0	0	0
2024-10-02 21:58:50	24.95915080879121	99.1509689956044	99.0000458	1	0	0	0	0
2024-10-02 21:59:00	24.936283268292684	99.3987743902439	99.0000458	1	0	0	0	0
2024-10-02 21:59:10	24.974432195061727	99.0508713580247	99.0000458	1	0	0	0	0
2024-10-02 21:59:20	24.98355157142857	99.02782285714285	99.0000458	1	0	0	0	0
2024-10-02 21:59:30	24.95929943544304	99.13662126582278	99.0000458	1	0	0	0	0
2024-10-02 21:59:40	24.94469873	99.25218000000001	99.0000458	1	0	0	0	0
2024-10-02 21:59:50	24.922109328571427	99.33392406571429	99.0000458	1	0	0	0	0
2024-10-02 22:00:00	24.975560254	98.962237988	99.0000458	1	0	0	0	0
2024-10-02 22:00:10	24.91539460289855	99.31409608695651	99.0000458	1	0	0	0	0
2024-10-02 22:00:20	24.922891544	99.3036418	99.0000458	1	0	0	0	0
2024-10-02 22:00:30	24.934714904225352	99.10383732394367	99.0000458	1	0	0	0	0
2024-10-02 22:00:40	24.92483062	99.1448632	99.0000458	1	0	0	0	0
2024-10-02 22:00:50	24.953818185714287	98.94864285714286	99.0000458	1	0	0	0	0
2024-10-02 22:01:00	24.948380250980392	99.04428607843137	99.0000458	1	0	0	0	0
2024-10-02 22:01:10	24.91150163142857	99.1658072857143	99.0000458	1	0	0	0	0
2024-10-02 22:01:20	24.920841414754097	99.04569544262296	99.0000458	1	0	0	0	0
2024-10-02 22:01:30	24.900486566666668	99.17190433333333	99.0000458	1	0	0	0	0
2024-10-02 22:01:40	24.907714057142858	99.07819571428571	99.0000458	1	0	0	0	0
2024-10-02 22:01:50	24.921569560000002	98.985338	99.0000458	1	0	0	0	0
2024-10-02 22:02:00	24.9084454	99.20863419999999	99.0000458	1	0	0	0	0
2024-10-02 22:02:10	24.858802985507246	99.34227661014492	99.0000458	1	0	0	0	0
2024-10-02 22:02:20	24.87192754285714	99.14310215714286	99.0000458	1	0	0	0	0
2024-10-02 22:02:30	24.89147952	99.125782	99.0000458	1	0	0	0	0
2024-10-02 22:02:40	24.824722833333333	99.43775053666667	99.0000458	1	0	0	0	0
2024-10-02 22:02:50	24.8575808125	99.185254375	99.0000458	1	0	0	0	0
2024-10-02 22:03:00	24.860235964788732	99.11041450704225	99.0000458	1	0	0	0	0
2024-10-02 22:03:10	24.819271016455698	99.32823101265822	99.0000458	1	0	0	0	0
2024-10-02 22:03:20	24.817944058333335	99.198145845	99.0000458	1	0	0	0	0
2024-10-02 22:03:30	24.813510208	99.265155648	99.0000458	1	0	0	0	0
2024-10-02 22:03:40	24.910060344999998	98.6126865	99.0000458	1	0	0	0	0
2024-10-02 22:03:50	24.81976736388889	99.17235888888888	99.0000458	1	0	0	0	0
2024-10-02 22:04:00	24.731784311764706	99.39844661764707	99.0000458	1	0	0	0	0
2024-10-02 22:04:10	24.83115722962963	99.0997737037037	99.0000458	1	0	0	0	0
2024-10-02 22:04:20	24.78564367894737	99.21155929824562	99.0000458	1	0	0	0	0
2024-10-02 22:04:30	24.771095348333336	99.25631177833334	99.0000458	1	0	0	0	0
2024-10-02 22:04:40	24.80408270677966	99.10031406779662	99.0000458	1	0	0	0	0
2024-10-02 22:04:50	24.807357142222223	98.97800000000001	99.0000458	1	0	0	0	0
2024-10-02 22:05:00	24.78743226231884	99.14413255072463	99.0000458	1	0	0	0	0
2024-10-02 22:05:10	24.81686288857143	99.01782285714286	99.0000458	1	0	0	0	0
2024-10-02 22:05:20	24.798933982258067	99.02420387096775	99.0000458	1	0	0	0	0
2024-10-02 22:05:30	24.74813006779661	99.28601508474576	99.0000458	1	0	0	0	0
2024-10-02 22:05:40	24.759533832000002	99.0080596	99.0000458	1	0	0	0	0
2024-10-02 22:05:50	24.7198480943662	99.39937845070422	99.0000458	1	0	0	0	0
2024-10-02 22:06:00	24.780884569999998	98.975812	99.0000458	1	0	0	0	0
2024-10-02 22:06:10	24.751482520987654	99.16451008518519	99.0000458	1	0	0	0	0
