PROCESSDATA	2411FIC10104 Data	yyyy-MM-dd HH:mm:ss
8	10	2025-02-23 21:55:00	751
tagname	2411FIC10104.MV	2411FIC10104.PV	2411FIC10104.SV	2411FIC10104.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	提升管回油浆回炼喷嘴入口_OP	提升管回油浆回炼喷嘴入口_PV	提升管回油浆回炼喷嘴入口_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=35.67848616129032	fsMin=0	fsGridNum=10	fdMax=35.67848616129032tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2025-02-23 21:55:00	5.043046754716981	0.33915134056603774	2.5	1	1	1	1	1
2025-02-23 21:55:10	5.22144688	0.268996388	2.5	1	0	0	0	0
2025-02-23 21:55:20	5.3003498228	0.33468663332	2.5	1	0	0	0	0
2025-02-23 21:55:30	5.399588860800001	0.20251315802	2.5	1	0	0	0	0
2025-02-23 21:55:40	5.4857189506	0.21544806328	2.5	1	0	0	0	0
2025-02-23 21:55:50	5.593080653846154	0.23896875811538462	2.5	1	0	0	0	0
2025-02-23 21:56:00	5.695827592075472	0.15783506666037736	2.5	1	0	0	0	0
2025-02-23 21:56:10	5.7807436652	0.11761418258	2.5	1	0	0	0	0
2025-02-23 21:56:20	5.8658189	0.14784095200000003	2.5	1	0	0	0	0
2025-02-23 21:56:30	6.0556875404	0.115011460354	2.5	1	0	0	0	0
2025-02-23 21:56:40	6.168890025	0.12305261455769231	2.5	1	0	0	0	0
2025-02-23 21:56:50	6.250105653846154	0.15670003675	2.5	1	0	0	0	0
2025-02-23 21:57:00	6.3096299854	0.2223569782	2.5	1	0	0	0	0
2025-02-23 21:57:10	6.4315145362	0.11460053284	2.5	1	0	0	0	0
2025-02-23 21:57:20	6.4315145362	0.11460053284	2.5	1	1	1	1	1
2025-02-23 21:57:30	6.50869372	0.15136992900000001	2.5	1	0	0	0	0
2025-02-23 21:57:40	6.6057333386	0.18304343007999999	2.5	1	0	0	0	0
2025-02-23 21:57:50	6.697851361904762	0.22046816076190479	2.5	1	0	0	0	0
2025-02-23 21:58:00	6.7929246585365854	0.1814287628292683	2.5	1	0	0	0	0
2025-02-23 21:58:10	6.868339081799999	0.1767814305	2.5	1	0	0	0	0
2025-02-23 21:58:20	7.0443617951999995	0.21009676158	2.5	1	0	0	0	0
2025-02-23 21:58:30	7.1522892258	0.15525100194000002	2.5	1	0	0	0	0
2025-02-23 21:58:40	7.255280901153846	0.18654246625	2.5	1	0	0	0	0
