PROCESSDATA	2411FIC20102 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-10-09 15:15:00	751
tagname	2411FIC20102.MV	2411FIC20102.PV	2411FIC20102.SV	2411FIC20102.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	回炼油返塔_OP	回炼油返塔_PV	回炼油返塔_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=1.3291384529484418	fsMin=0	fsGridNum=10	fdMax=1.3291384529484418tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-10-09 15:15:00	25.535680904	102.48184776000001	102.499916	1	0	0	0	0
2024-10-09 15:15:10	25.511779240425533	102.55049282978723	102.499916	1	0	0	0	0
2024-10-09 15:15:20	25.530973672000002	102.429273	102.499916	1	0	0	0	0
2024-10-09 15:15:30	25.520567916	102.77102932	102.499916	1	0	0	0	0
2024-10-09 15:15:40	25.520567916	102.77102932	102.499916	1	0	0	0	0
2024-10-09 15:15:50	25.510657972	102.51270916	102.499916	1	0	0	0	0
2024-10-09 15:16:00	25.523907131999998	102.56456016	102.499916	1	0	0	0	0
2024-10-09 15:16:10	25.49813483846154	102.6646416923077	102.499916	1	0	0	0	0
2024-10-09 15:16:20	25.508778092	102.45026724	102.499916	1	0	0	0	0
2024-10-09 15:16:30	25.548352008	102.4829378	102.499916	1	0	0	0	0
2024-10-09 15:16:40	25.526604392	102.40961296	102.499916	1	0	0	0	0
2024-10-09 15:16:50	25.526604392	102.40961296	102.499916	1	0	0	0	0
2024-10-09 15:17:00	25.543048552000002	102.40632224	102.499916	1	0	0	0	0
2024-10-09 15:17:10	25.543048552000002	102.40632224	102.499916	1	0	0	0	0
2024-10-09 15:17:20	25.54807754	102.34180975999999	102.499916	1	0	0	0	0
2024-10-09 15:17:30	25.520870803999998	102.4491178	102.499916	1	0	0	0	0
2024-10-09 15:17:40	25.513903344	102.70346468	102.499916	1	0	0	0	0
2024-10-09 15:17:50	25.502806988	102.49004148	102.499916	1	0	0	0	0
2024-10-09 15:18:00	25.469912712	102.82459376	102.499916	1	0	0	0	0
2024-10-09 15:18:10	25.519680171153848	102.31347619230769	102.499916	1	0	0	0	0
2024-10-09 15:18:20	25.542571224	102.41128444	102.499916	1	0	0	0	0
2024-10-09 15:18:30	25.48957824	102.90415944	102.499916	1	0	0	0	0
2024-10-09 15:18:40	25.51584386	102.68577124000001	102.499916	1	0	0	0	0
2024-10-09 15:18:50	25.541435488	102.20526699999999	102.499916	1	0	0	0	0
2024-10-09 15:19:00	25.494064336	102.59502216	102.499916	1	0	0	0	0
2024-10-09 15:19:10	25.504635240384616	102.56305663461539	102.499916	1	0	0	0	0
2024-10-09 15:19:20	25.486949488	102.56378783999999	102.499916	1	0	0	0	0
2024-10-09 15:19:30	25.485855716	102.56792191999999	102.499916	1	0	0	0	0
2024-10-09 15:19:40	25.520882592	102.37817152	102.499916	1	0	0	0	0
2024-10-09 15:19:50	25.505520424	102.38258936	102.499916	1	0	0	0	0
2024-10-09 15:20:00	25.522990976	102.38876528	102.499916	1	0	0	0	0
2024-10-09 15:20:10	25.533085961702128	102.31585017021277	102.499916	1	0	0	0	0
2024-10-09 15:20:20	25.531690556	102.40370328	102.499916	1	0	0	0	0
2024-10-09 15:20:30	25.503331600000003	102.60700264	102.499916	1	0	0	0	0
2024-10-09 15:20:40	25.540524127999998	102.39635163999999	102.499916	1	0	0	0	0
2024-10-09 15:20:50	25.467383855999998	102.93868567999999	102.499916	1	0	0	0	0
2024-10-09 15:21:00	25.427823615999998	102.94935396	102.499916	1	0	0	0	0
2024-10-09 15:21:10	25.50136125471698	102.4116859245283	102.499916	1	0	0	0	0
2024-10-09 15:21:20	25.518904252	102.51473544	102.499916	1	0	0	0	0
2024-10-09 15:21:30	25.527170196	102.17130155999999	102.499916	1	0	0	0	0
2024-10-09 15:21:40	25.516057644	102.58234892	102.499916	1	0	0	0	0
2024-10-09 15:21:50	25.507656655999998	102.33935212	102.499916	1	0	0	0	0
2024-10-09 15:22:00	25.516600428	102.4619	102.499916	1	0	0	0	0
2024-10-09 15:22:10	25.496423259615383	102.38857467307692	102.499916	1	0	0	0	0
2024-10-09 15:22:20	25.485110111999997	102.71368512000001	102.499916	1	0	0	0	0
2024-10-09 15:22:30	25.479371232	102.61820184	102.499916	1	0	0	0	0
2024-10-09 15:22:40	25.448357744	102.98461092000001	102.499916	1	0	0	0	0
2024-10-09 15:22:50	25.440871152	102.62540912	102.499916	1	0	0	0	0
2024-10-09 15:23:00	25.470115216	102.64808356	102.499916	1	0	0	0	0
2024-10-09 15:23:10	25.50455686153846	102.36626046153846	102.499916	1	0	0	0	0
2024-10-09 15:23:20	25.499197715999998	102.4615664	102.499916	1	0	0	0	0
2024-10-09 15:23:30	25.517539848	102.45600132	102.499916	1	0	0	0	0
2024-10-09 15:23:40	25.513233191999998	102.63712744	102.499916	1	0	0	0	0
2024-10-09 15:23:50	25.505508496	102.60886052000001	102.499916	1	0	0	0	0
2024-10-09 15:24:00	25.474793236	102.61056004000001	102.499916	1	0	0	0	0
2024-10-09 15:24:10	25.486316556603775	102.40026635849057	102.499916	1	0	0	0	0
2024-10-09 15:24:20	25.486619508	102.51243316	102.499916	1	0	0	0	0
2024-10-09 15:24:30	25.518187144	102.54499256	102.499916	1	0	0	0	0
2024-10-09 15:24:40	25.440652336000003	102.74812004	102.499916	1	0	0	0	0
2024-10-09 15:24:50	25.468670036	102.57490127999999	102.499916	1	0	0	0	0
2024-10-09 15:25:00	25.492507188	102.47632968	102.499916	1	0	0	0	0
2024-10-09 15:25:10	25.46195165714286	102.61787285714286	102.499916	1	0	0	0	0
2024-10-09 15:25:20	25.444990624	102.77892623999999	102.499916	1	0	0	0	0
2024-10-09 15:25:30	25.442784876	102.40431052	102.499916	1	0	0	0	0
2024-10-09 15:25:40	25.488488024	102.54559008	102.499916	1	0	0	0	0
2024-10-09 15:25:50	25.447029324	102.44367156	102.499916	1	0	0	0	0
2024-10-09 15:26:00	25.489226784	102.41684608	102.499916	1	0	0	0	0
2024-10-09 15:26:10	25.491328380769232	102.45862896153845	102.499916	1	0	0	0	0
2024-10-09 15:26:20	25.45043252	102.48944388000001	102.499916	1	0	0	0	0
2024-10-09 15:26:30	25.430964195999998	102.68390764	102.499916	1	0	0	0	0
2024-10-09 15:26:40	25.419754256	102.58234159999999	102.499916	1	0	0	0	0
2024-10-09 15:26:50	25.424867432	102.73955068000001	102.499916	1	0	0	0	0
2024-10-09 15:27:00	25.473874136	102.46606068	102.499916	1	0	0	0	0
2024-10-09 15:27:10	25.441165559615385	102.59917653846155	102.499916	1	0	0	0	0
2024-10-09 15:27:20	25.436307872	102.60835576	102.499916	1	0	0	0	0
2024-10-09 15:27:30	25.436095740000003	102.88687196000001	102.499916	1	0	0	0	0
2024-10-09 15:27:40	25.446525344	102.50644528	102.499916	1	0	0	0	0
2024-10-09 15:27:50	25.471730492000002	102.3109062	102.499916	1	0	0	0	0
2024-10-09 15:28:00	25.4250464	102.69978648	102.499916	1	0	0	0	0
2024-10-09 15:28:10	25.404952055769233	102.80667353846154	102.499916	1	0	0	0	0
2024-10-09 15:28:20	25.383959336	102.87807072	102.499916	1	0	0	0	0
2024-10-09 15:28:30	25.45234934	102.66800088	102.499916	1	0	0	0	0
2024-10-09 15:28:40	25.428735788	102.55683892	102.499916	1	0	0	0	0
2024-10-09 15:28:50	25.450378832	102.41298864	102.499916	1	0	0	0	0
2024-10-09 15:29:00	25.430114048	102.5178102	102.499916	1	0	0	0	0
2024-10-09 15:29:10	25.47159819423077	102.26988365384615	102.499916	1	0	0	0	0
2024-10-09 15:29:20	25.443512988000002	102.474455	102.499916	1	0	0	0	0
2024-10-09 15:29:30	25.447462728	102.38847059999999	102.499916	1	0	0	0	0
2024-10-09 15:29:40	25.544582412	102.03445636	102.499916	1	0	0	0	0
2024-10-09 15:29:50	25.457403044	102.52789032000001	102.499916	1	0	0	0	0
2024-10-09 15:30:00	25.424853896	102.69527396	102.499916	1	0	0	0	0
2024-10-09 15:30:10	25.442772467924527	102.64454371698113	101.91501911320755	1	0	0	0	0
2024-10-09 15:30:20	25.39267446	102.72141228000001	101.499931	1	0	0	0	0
2024-10-09 15:30:30	25.410926544	102.3614328	101.499931	1	0	0	0	0
2024-10-09 15:30:40	25.339188156000002	102.59451876	101.499931	1	0	0	0	0
2024-10-09 15:30:50	25.329454064	102.520768	101.499931	1	0	0	0	0
2024-10-09 15:31:00	25.274542527999998	102.57661328	101.499931	1	0	0	0	0
2024-10-09 15:31:10	25.257176519230768	102.52217325000001	101.499931	1	0	0	0	0
2024-10-09 15:31:20	25.21308152	102.82467444	101.499931	1	0	0	0	0
2024-10-09 15:31:30	25.148668	102.84964108	101.499931	1	0	0	0	0
2024-10-09 15:31:40	25.17293236	102.49951300000001	101.499931	1	0	0	0	0
2024-10-09 15:31:50	25.135784784	102.57489556	101.499931	1	0	0	0	0
2024-10-09 15:32:00	25.074322	102.6281236	101.499931	1	0	0	0	0
2024-10-09 15:32:10	25.04761906734694	102.56200538775511	101.499931	1	0	0	0	0
2024-10-09 15:32:20	25.050795863829787	102.70924168085106	101.499931	1	0	0	0	0
2024-10-09 15:32:30	25.007233384	102.46462368	101.499931	1	0	0	0	0
2024-10-09 15:32:40	24.994478464	102.57109412	101.499931	1	0	0	0	0
2024-10-09 15:32:50	24.9334646	102.84225808	101.499931	1	0	0	0	0
2024-10-09 15:33:00	24.885629348000002	102.59698496	101.499931	1	0	0	0	0
2024-10-09 15:33:10	24.851139688	102.57737904	101.499931	1	0	0	0	0
2024-10-09 15:33:20	24.858795392	102.58327728	101.499931	1	0	0	0	0
2024-10-09 15:33:30	24.813683732	102.65654092	101.499931	1	0	0	0	0
2024-10-09 15:33:40	24.805116423999998	102.41057996	101.499931	1	0	0	0	0
2024-10-09 15:33:50	24.749822392	102.56686563999999	101.499931	1	0	0	0	0
2024-10-09 15:34:00	24.6564261	102.85771476	101.499931	1	0	0	0	0
2024-10-09 15:34:10	24.68044065	102.47316749999999	101.499931	1	0	0	0	0
2024-10-09 15:34:20	24.619638048	102.70173476000001	101.499931	1	0	0	0	0
2024-10-09 15:34:30	24.5757056	102.56835456	101.499931	1	0	0	0	0
2024-10-09 15:34:40	24.573982752	102.59736632	101.499931	1	0	0	0	0
2024-10-09 15:34:50	24.533239508	102.46155904000001	101.499931	1	0	0	0	0
2024-10-09 15:35:00	24.536800756	102.3444968	101.499931	1	0	0	0	0
2024-10-09 15:35:10	24.480907045454547	102.51831436363636	101.499931	1	0	0	0	0
2024-10-09 15:35:20	24.465614416	102.55863352	101.499931	1	0	0	0	0
2024-10-09 15:35:30	24.423482928	102.46147228	101.499931	1	0	0	0	0
2024-10-09 15:35:40	24.395870640000002	102.72922432	101.499931	1	0	0	0	0
2024-10-09 15:35:50	24.342571896	102.6550898	101.499931	1	0	0	0	0
2024-10-09 15:36:00	24.343469852	102.37827192	101.499931	1	0	0	0	0
2024-10-09 15:36:10	24.28902372857143	102.54289171428572	101.499931	1	0	0	0	0
2024-10-09 15:36:20	24.22655078	102.67965656	101.499931	1	0	0	0	0
2024-10-09 15:36:30	24.243859536	102.3915118	101.499931	1	0	0	0	0
2024-10-09 15:36:40	24.206390283999998	102.61868656	101.499931	1	0	0	0	0
2024-10-09 15:36:50	24.14864416	102.77421304	101.499931	1	0	0	0	0
2024-10-09 15:37:00	24.132170184000003	102.51216636	101.499931	1	0	0	0	0
2024-10-09 15:37:10	24.083524040384617	102.70650376923076	101.499931	1	0	0	0	0
2024-10-09 15:37:20	24.026033088000002	102.79566820000001	101.499931	1	0	0	0	0
2024-10-09 15:37:30	24.114275680000002	102.2949358	101.499931	1	0	0	0	0
2024-10-09 15:37:40	23.99443032	102.50432768	101.499931	1	0	0	0	0
2024-10-09 15:37:50	23.983104592	102.43455884	101.499931	1	0	0	0	0
2024-10-09 15:38:00	23.903961031999998	102.76991212	101.499931	1	0	0	0	0
2024-10-09 15:38:10	23.86652723902439	102.7908967317073	101.499931	1	0	0	0	0
2024-10-09 15:38:20	23.862064804000003	102.95925408000001	101.499931	1	0	0	0	0
2024-10-09 15:38:30	23.861206868	102.52465584000001	101.499931	1	0	0	0	0
2024-10-09 15:38:40	23.795186184000002	102.60494656	101.499931	1	0	0	0	0
2024-10-09 15:38:50	23.761433735999997	102.51237952	101.499931	1	0	0	0	0
2024-10-09 15:39:00	23.718698764	102.70113472	101.499931	1	0	0	0	0
2024-10-09 15:39:10	23.729548085106384	102.56574074468085	101.499931	1	0	0	0	0
2024-10-09 15:39:20	23.687778544	102.39045692	101.499931	1	0	0	0	0
2024-10-09 15:39:30	23.64745092	102.36715316	101.499931	1	0	0	0	0
2024-10-09 15:39:40	23.688999664	101.9383496	101.499931	1	0	0	0	0
2024-10-09 15:39:50	23.691039496000002	102.0794666	101.499931	1	0	0	0	0
2024-10-09 15:40:00	23.645366192	102.18172971999999	101.499931	1	0	0	0	0
2024-10-09 15:40:10	23.633525363829786	102.23038695744681	101.499931	1	0	0	0	0
2024-10-09 15:40:20	23.597383104	102.19787304	101.499931	1	0	0	0	0
2024-10-09 15:40:30	23.582009236	102.00367784	101.499931	1	0	0	0	0
2024-10-09 15:40:40	23.617838312	102.12722392	101.499931	1	0	0	0	0
2024-10-09 15:40:50	23.588277679999997	101.99513504	101.499931	1	0	0	0	0
2024-10-09 15:41:00	23.576524115999998	101.96020156	101.499931	1	0	0	0	0
2024-10-09 15:41:10	23.539505359574466	102.19546291489361	101.499931	1	0	0	0	0
2024-10-09 15:41:20	23.5649356	101.92553824	101.499931	1	0	0	0	0
2024-10-09 15:41:30	23.548957276	101.94821608	101.499931	1	0	0	0	0
2024-10-09 15:41:40	23.558551316	101.76139236	101.499931	1	0	0	0	0
2024-10-09 15:41:50	23.58542484	101.54111408	101.499931	1	0	0	0	0
2024-10-09 15:42:00	23.568662304	101.552236	101.499931	1	0	0	0	0
2024-10-09 15:42:10	23.551987947169813	101.64066024528302	101.499931	1	0	0	0	0
2024-10-09 15:42:20	23.507910612	101.77057672	101.499931	1	0	0	0	0
2024-10-09 15:42:30	23.51421002	101.77519276000001	101.499931	1	0	0	0	0
2024-10-09 15:42:40	23.49979572	101.84985184	101.499931	1	0	0	0	0
2024-10-09 15:42:50	23.518944956000002	101.57378608	101.499931	1	0	0	0	0
2024-10-09 15:43:00	23.424270456	102.16860464	101.499931	1	0	0	0	0
2024-10-09 15:43:10	23.474675844680853	101.71888080851063	101.499931	1	0	0	0	0
2024-10-09 15:43:20	23.4734092	101.86861972	101.499931	1	0	0	0	0
2024-10-09 15:43:30	23.431672284	101.65422284	101.499931	1	0	0	0	0
2024-10-09 15:43:40	23.45989432	101.82617552	101.499931	1	0	0	0	0
2024-10-09 15:43:50	23.446442184	101.73051896	101.499931	1	0	0	0	0
2024-10-09 15:44:00	23.43184808	101.80311492	101.499931	1	0	0	0	0
2024-10-09 15:44:10	23.422292297872342	101.87080068085106	101.499931	1	0	0	0	0
2024-10-09 15:44:20	23.433652608	101.49307584	101.499931	1	0	0	0	0
2024-10-09 15:44:30	23.4201912	101.65766016	101.499931	1	0	0	0	0
2024-10-09 15:44:40	23.423304676	101.65324048	101.499931	1	0	0	0	0
2024-10-09 15:44:50	23.457262572	101.42536168	101.499931	1	0	0	0	0
2024-10-09 15:45:00	23.41725	101.68225752	101.499931	1	0	0	0	0
2024-10-09 15:45:10	23.440635744230768	101.416464	101.499931	1	0	0	0	0
2024-10-09 15:45:20	23.456658416	101.59951968	101.499931	1	0	0	0	0
2024-10-09 15:45:30	23.435947600000002	101.32781847999999	101.499931	1	0	0	0	0
2024-10-09 15:45:40	23.494539984	101.31447648	101.499931	1	0	0	0	0
2024-10-09 15:45:50	23.43654304	101.54805924	101.499931	1	0	0	0	0
2024-10-09 15:46:00	23.436157536	101.56083884	101.499931	1	0	0	0	0
2024-10-09 15:46:10	23.38508155744681	101.78552959574468	101.499931	1	0	0	0	0
2024-10-09 15:46:20	23.481210228000002	101.15029748	101.499931	1	0	0	0	0
2024-10-09 15:46:30	23.451871739999998	101.54724148	101.499931	1	0	0	0	0
2024-10-09 15:46:40	23.393805	101.68778295999999	101.499931	1	0	0	0	0
2024-10-09 15:46:50	23.438607716	101.52352556	101.499931	1	0	0	0	0
2024-10-09 15:47:00	23.466386188	101.3118512	101.499931	1	0	0	0	0
2024-10-09 15:47:10	23.349428765384616	101.98470901923076	101.499931	1	0	0	0	0
2024-10-09 15:47:20	23.471105096	101.38963796	101.499931	1	0	0	0	0
2024-10-09 15:47:30	23.429005332	101.70282852	101.499931	1	0	0	0	0
2024-10-09 15:47:40	23.349622791999998	101.83451976	101.499931	1	0	0	0	0
2024-10-09 15:47:50	23.428718363999998	101.5780376	101.499931	1	0	0	0	0
2024-10-09 15:48:00	23.326545884	101.82158336	99.9999542	1	0	0	0	0
2024-10-09 15:48:10	23.312454353846157	101.46032298076923	99.9999542	1	0	0	0	0
2024-10-09 15:48:20	23.329985928	101.2302904	99.9999542	1	0	0	0	0
2024-10-09 15:48:30	23.265635888	101.0821306	99.9999542	1	0	0	0	0
2024-10-09 15:48:40	23.585101824	99.122528	99.9999542	1	0	0	0	0
2024-10-09 15:48:50	23.683382836	98.755052544	99.9999542	1	0	0	0	0
2024-10-09 15:49:00	23.779875744	98.504799544	99.9999542	1	0	0	0	0
2024-10-09 15:49:10	23.783916602127658	98.86839042553191	99.9999542	1	0	0	0	0
2024-10-09 15:49:20	23.724274664	99.23383	99.9999542	1	0	0	0	0
2024-10-09 15:49:30	23.803268828	99.022566	99.9999542	1	0	0	0	0
2024-10-09 15:49:40	23.862888976	99.06162928	99.9999542	1	0	0	0	0
2024-10-09 15:49:50	23.913287200000003	98.84228568	99.9999542	1	0	0	0	0
2024-10-09 15:50:00	23.984692252	98.536484364	99.9999542	1	0	0	0	0
2024-10-09 15:50:10	23.93654450425532	98.84778078297873	99.9999542	1	0	0	0	0
2024-10-09 15:50:20	24.02425264	98.8427596	99.9999542	1	0	0	0	0
2024-10-09 15:50:30	24.0754576	98.8714008	99.9999542	1	0	0	0	0
2024-10-09 15:50:40	24.084489152	98.836663648	99.9999542	1	0	0	0	0
2024-10-09 15:50:50	24.06913716	98.96909600000001	99.9999542	1	0	0	0	0
2024-10-09 15:51:00	24.124011744	99.007656412	99.9999542	1	0	0	0	0
2024-10-09 15:51:10	24.21457964255319	98.78252319148936	99.9999542	1	0	0	0	0
2024-10-09 15:51:20	24.182661084000003	98.802566	99.9999542	1	0	0	0	0
2024-10-09 15:51:30	24.260869336	98.8450456	99.9999542	1	0	0	0	0
2024-10-09 15:51:40	24.261174304	98.98041761200001	99.9999542	1	0	0	0	0
2024-10-09 15:51:50	24.321059944	98.831555664	99.9999542	1	0	0	0	0
2024-10-09 15:52:00	24.3442392	98.9335912	99.9999542	1	0	0	0	0
2024-10-09 15:52:10	24.4269927893617	98.6872329787234	99.9999542	1	0	0	0	0
2024-10-09 15:52:20	24.413170944	98.909476896	99.9999542	1	0	0	0	0
2024-10-09 15:52:30	24.446106556	98.9756692	99.9999542	1	0	0	0	0
2024-10-09 15:52:40	24.479501648	98.8116696	99.9999542	1	0	0	0	0
2024-10-09 15:52:50	24.531117124	98.8710092	99.9999542	1	0	0	0	0
2024-10-09 15:53:00	24.545299376	98.9544492	99.9999542	1	0	0	0	0
