PROCESSDATA	RHT.7050-342_FIC10112 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-07-01 21:54:50	751
tagname	LYCDU.RHT.7050-342_FIC10112.MV	LYCDU.RHT.7050-342_FIC10112.PV	LYCDU.RHT.7050-342_FIC10112.SV	LYCDU.RHT.7050-342_FIC10112.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
2024-07-01 21:57:40	0.7802873	3.503246E-44	0.01943035	1	0	0	0	0
2024-07-01 21:57:50	0.7802873	3.503246E-44	0.006522749	1	0	0	0	0
2024-07-01 21:58:00	0.7802873	3.503246E-44	0.006522749	1	0	0	0	0
2024-07-01 21:58:10	0.7802873	3.503246E-44	0.001399325	1	0	0	0	0
2024-07-01 21:58:20	0.8152773	3.503246E-44	0.01090904	1	0	0	0	0
2024-07-01 21:58:30	0.8327723	3.503246E-44	0.009894229	1	0	0	0	0
2024-07-01 21:58:40	0.8327723	3.503246E-44	0.00101565	1	0	0	0	0
2024-07-01 21:58:50	0.8327723	3.503246E-44	0.006520142	1	0	0	0	0
2024-07-01 21:59:00	0.8327723	3.503246E-44	0.01364733	1	0	0	0	0
2024-07-01 21:59:10	0.8327723	3.503246E-44	0.02239723	1	0	0	0	0
2024-07-01 21:59:20	0.8327723	3.503246E-44	0.02239723	1	0	0	0	0
2024-07-01 21:59:30	0.8327723	3.503246E-44	0.01379737	1	0	0	0	0
2024-07-01 21:59:40	0.8327723	3.503246E-44	0.00833169	1	0	0	0	0
2024-07-01 21:59:50	0.8327723	3.503246E-44	0.008031433	1	0	0	0	0
2024-07-01 21:59:50	0.8327723	3.503246E-44	0.009330885	1	0	0	0	0
2024-07-01 22:00:10	0.8327723	3.503246E-44	0.01223004	1	0	0	0	0
2024-07-01 22:00:20	0.8327723	3.503246E-44	0.01223004	1	0	0	0	0
2024-07-01 22:00:30	0.8327723	3.503246E-44	0.02268089	1	0	0	0	0
2024-07-01 22:00:40	0.8327723	3.503246E-44	0.0147993	1	0	0	0	0
2024-07-01 22:00:50	0.8327723	3.503246E-44	0.01304893	1	0	0	0	0
2024-07-01 22:01:00	0.8327723	3.503246E-44	0.008115828	1	0	0	0	0
2024-07-01 22:01:10	0.8327723	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:01:20	0.8327723	3.503246E-44	0.003501834	1	0	0	0	0
2024-07-01 22:01:30	0.8327723	3.503246E-44	0.01098314	1	0	0	0	0
2024-07-01 22:01:40	0.8327723	3.503246E-44	0.02244393	1	0	0	0	0
2024-07-01 22:01:50	0.8327723	3.503246E-44	0.02599636	1	0	0	0	0
2024-07-01 22:02:00	0.8327723	3.503246E-44	0.02599636	1	0	0	0	0
2024-07-01 22:02:10	0.8327723	3.503246E-44	0.0327767	1	0	0	0	0
2024-07-01 22:02:20	0.8689721	3.503246E-44	0.01426165	1	0	0	0	0
2024-07-01 22:02:30	0.8870721	3.503246E-44	0.002449962	1	0	0	0	0
2024-07-01 22:02:40	0.8870721	3.503246E-44	0.007349886	1	0	0	0	0
2024-07-01 22:02:50	0.8870721	3.503246E-44	0.002449962	1	0	0	0	0
2024-07-01 22:03:00	0.8870721	3.503246E-44	0.002399805	1	0	0	0	0
2024-07-01 22:03:10	0.8870721	3.503246E-44	0.002399805	1	0	0	0	0
2024-07-01 22:03:20	0.8870721	3.503246E-44	0.007199416	1	0	0	0	0
2024-07-01 22:03:30	0.8870721	3.503246E-44	0.01583163	1	0	0	0	0
2024-07-01 22:03:40	0.8870721	3.503246E-44	0.02101783	1	0	0	0	0
2024-07-01 22:03:50	0.8870721	3.503246E-44	0.02519356	1	0	0	0	0
2024-07-01 22:04:00	0.8870721	3.503246E-44	0.02573682	1	0	0	0	0
2024-07-01 22:04:10	0.8870721	3.503246E-44	0.02264761	1	0	0	0	0
2024-07-01 22:04:20	0.8870721	3.503246E-44	0.02264761	1	0	0	0	0
2024-07-01 22:04:30	0.8870721	3.503246E-44	0.01958987	1	0	0	0	0
2024-07-01 22:04:40	0.8870721	3.503246E-44	0.01229917	1	0	0	0	0
2024-07-01 22:04:50	0.8870721	3.503246E-44	0.01684128	1	0	0	0	0
2024-07-01 22:04:50	0.8870721	3.503246E-44	0.02002622	1	0	0	0	0
2024-07-01 22:05:10	0.8870721	3.503246E-44	0.02185398	1	0	0	0	0
2024-07-01 22:05:20	0.8870721	3.503246E-44	0.01642043	1	0	0	0	0
2024-07-01 22:05:30	0.8870721	3.503246E-44	0.01612361	1	0	0	0	0
2024-07-01 22:05:40	0.8870721	3.503246E-44	0.02096352	1	0	0	0	0
2024-07-01 22:05:50	0.8870721	3.503246E-44	0.02096352	1	0	0	0	0
2024-07-01 22:06:00	0.9214802	3.503246E-44	0.02586055	1	0	0	0	0
2024-07-01 22:06:10	0.9386843	3.503246E-44	0.03578732	1	0	0	0	0
2024-07-01 22:06:20	0.9386843	3.503246E-44	0.02118281	1	0	0	0	0
2024-07-01 22:06:30	0.9386843	3.503246E-44	0.01646848	1	0	0	0	0
2024-07-01 22:06:40	0.9386843	3.503246E-44	0.02164432	1	0	0	0	0
2024-07-01 22:06:50	0.9386843	3.503246E-44	0.02688567	1	0	0	0	0
2024-07-01 22:07:00	0.9386843	3.503246E-44	0.02688567	1	0	0	0	0
2024-07-01 22:07:10	0.9386843	3.503246E-44	0.02927815	1	0	0	0	0
2024-07-01 22:07:20	0.9386843	3.503246E-44	0.04174421	1	0	0	0	0
2024-07-01 22:07:30	0.9555876	3.503246E-44	0.04725373	1	0	0	0	0
2024-07-01 22:07:40	0.9893941	3.503246E-44	0.04535034	1	0	0	0	0
2024-07-01 22:07:50	0.9893941	3.503246E-44	0.03609716	1	0	0	0	0
2024-07-01 22:08:00	0.9893941	3.503246E-44	0.03618646	1	0	0	0	0
2024-07-01 22:08:10	0.9893941	3.503246E-44	0.04561824	1	0	0	0	0
2024-07-01 22:08:20	0.9893941	3.503246E-44	0.04303332	1	0	0	0	0
2024-07-01 22:08:30	0.9893941	3.503246E-44	0.04303332	1	0	0	0	0
2024-07-01 22:08:40	0.9893941	3.503246E-44	0.04434763	1	0	0	0	0
2024-07-01 22:08:50	1.027038	3.503246E-44	0.04057771	1	0	0	0	0
2024-07-01 22:09:00	1.045861	3.503246E-44	0.040951	1	0	0	0	0
2024-07-01 22:09:10	1.045861	3.503246E-44	0.05068103	1	0	0	0	0
2024-07-01 22:09:20	1.045861	3.503246E-44	0.06453566	1	0	0	0	0
2024-07-01 22:09:30	1.062595	3.503246E-44	0.07648041	1	0	0	0	0
2024-07-01 22:09:40	1.062595	3.503246E-44	0.07648041	1	0	0	0	0
2024-07-01 22:09:50	1.096065	3.503246E-44	0.08651529	1	0	0	0	0
2024-07-01 22:09:50	1.096065	3.503246E-44	0.08437478	1	0	0	0	0
2024-07-01 22:10:10	1.096065	3.503246E-44	0.08334282	1	0	0	0	0
2024-07-01 22:10:20	1.131531	3.503246E-44	0.08513541	1	0	0	0	0
2024-07-01 22:10:30	1.149264	3.503246E-44	0.0911897	1	0	0	0	0
2024-07-01 22:10:40	1.149264	3.503246E-44	0.1015057	1	0	0	0	0
2024-07-01 22:10:50	1.149264	3.503246E-44	0.1015057	1	0	0	0	0
2024-07-01 22:11:00	1.149264	3.503246E-44	0.08953473	1	0	0	0	0
2024-07-01 22:11:10	1.205747	3.503246E-44	0.09136768	1	0	0	0	0
2024-07-01 22:11:20	1.205747	3.503246E-44	0.09071521	1	0	0	0	0
2024-07-01 22:11:30	1.205747	3.503246E-44	0.08634268	1	0	0	0	0
2024-07-01 22:11:40	1.205747	3.503246E-44	0.0782501	1	0	0	0	0
2024-07-01 22:11:50	1.242865	3.503246E-44	0.09165901	1	0	0	0	0
2024-07-01 22:12:00	1.261424	3.503246E-44	0.1037818	1	0	0	0	0
2024-07-01 22:12:10	1.261424	3.503246E-44	0.1146183	1	0	0	0	0
2024-07-01 22:12:20	1.261424	3.503246E-44	0.1146183	1	0	0	0	0
2024-07-01 22:12:30	1.305422	3.503246E-44	0.12555	1	0	0	0	0
2024-07-01 22:12:40	1.327421	3.503246E-44	0.1248949	1	0	0	0	0
2024-07-01 22:12:50	1.367028	3.503246E-44	0.1210134	1	0	0	0	0
2024-07-01 22:13:00	1.386832	3.503246E-44	0.1208887	1	0	0	0	0
2024-07-01 22:13:10	1.386832	3.503246E-44	0.1245209	1	0	0	0	0
2024-07-01 22:13:20	1.426193	3.503246E-44	0.1319543	1	0	0	0	0
2024-07-01 22:13:30	1.426193	3.503246E-44	0.1319543	1	0	0	0	0
2024-07-01 22:13:40	1.445873	3.503246E-44	0.1357641	1	0	0	0	0
2024-07-01 22:13:50	1.487719	3.503246E-44	0.1360924	1	0	0	0	0
2024-07-01 22:14:00	1.508642	3.503246E-44	0.1437529	1	0	0	0	0
2024-07-01 22:14:10	1.508642	3.503246E-44	0.1589315	1	0	0	0	0
2024-07-01 22:14:20	1.557027	3.503246E-44	0.1484064	1	0	0	0	0
2024-07-01 22:14:30	1.581219	3.503246E-44	0.1378973	1	0	0	0	0
2024-07-01 22:14:40	1.581219	3.503246E-44	0.1274042	1	0	0	0	0
2024-07-01 22:14:50	1.581219	3.503246E-44	0.1274042	1	0	0	0	0
2024-07-01 22:14:50	1.624264	3.503246E-44	0.13541	1	0	0	0	0
2024-07-01 22:15:10	1.645787	3.503246E-44	0.135235	1	0	0	0	0
2024-07-01 22:15:20	1.690149	3.503246E-44	0.1469728	1	0	0	0	0
2024-07-01 22:15:30	1.712331	3.503246E-44	0.1546852	1	0	0	0	0
2024-07-01 22:15:40	1.712331	3.503246E-44	0.1583721	1	0	0	0	0
2024-07-01 22:15:50	1.782158	3.503246E-44	0.1613017	1	0	0	0	0
2024-07-01 22:16:00	1.817072	3.503246E-44	0.1575569	1	0	0	0	0
2024-07-01 22:16:10	1.817072	3.503246E-44	0.1575569	1	0	0	0	0
2024-07-01 22:16:20	1.817072	3.503246E-44	0.1471378	1	0	0	0	0
2024-07-01 22:16:30	1.867144	3.503246E-44	0.1350261	1	0	0	0	0
2024-07-01 22:16:40	1.867144	3.503246E-44	0.1328446	1	0	0	0	0
2024-07-01 22:16:50	1.908916	3.503246E-44	0.1374447	1	0	0	0	0
2024-07-01 22:17:00	1.929801	3.503246E-44	0.1386601	1	0	0	0	0
2024-07-01 22:17:10	1.929801	3.503246E-44	0.1364909	1	0	0	0	0
2024-07-01 22:17:20	1.929801	3.503246E-44	0.1364909	1	0	0	0	0
2024-07-01 22:17:30	1.973664	3.503246E-44	0.1499961	1	0	0	0	0
2024-07-01 22:17:40	1.995595	3.503246E-44	0.1528316	1	0	0	0	0
2024-07-01 22:17:50	2.04312	3.503246E-44	0.1427332	1	0	0	0	0
2024-07-01 22:18:00	2.066883	3.503246E-44	0.1401187	1	0	0	0	0
2024-07-01 22:18:10	2.066883	3.503246E-44	0.144988	1	0	0	0	0
2024-07-01 22:18:20	2.110586	3.503246E-44	0.1398461	1	0	0	0	0
2024-07-01 22:18:30	2.132438	3.503246E-44	0.1397562	1	0	0	0	0
2024-07-01 22:18:40	2.132438	3.503246E-44	0.1447186	1	0	0	0	0
2024-07-01 22:18:50	2.132438	3.503246E-44	0.1447186	1	0	0	0	0
2024-07-01 22:19:00	2.18163	3.503246E-44	0.1549115	1	0	0	0	0
2024-07-01 22:19:10	2.206226	3.503246E-44	0.1473806	1	0	0	0	0
2024-07-01 22:19:20	2.254695	3.503246E-44	0.1600433	1	0	0	0	0
2024-07-01 22:19:30	2.27893	3.503246E-44	0.1615215	1	0	0	0	0
2024-07-01 22:19:40	2.27893	3.503246E-44	0.1518151	1	0	0	0	0
2024-07-01 22:19:50	2.328735	3.503246E-44	0.14371	1	0	0	0	0
2024-07-01 22:19:50	2.328735	3.503246E-44	0.14371	1	0	0	0	0
2024-07-01 22:20:10	2.353637	3.503246E-44	0.14498	1	0	0	0	0
2024-07-01 22:20:20	2.402136	3.503246E-44	0.1572762	1	0	0	0	0
2024-07-01 22:20:30	2.426385	3.503246E-44	0.157934	1	0	0	0	0
2024-07-01 22:20:40	2.426385	3.503246E-44	0.1575984	1	0	0	0	0
2024-07-01 22:20:50	2.47518	3.503246E-44	0.155607	1	0	0	0	0
2024-07-01 22:21:00	2.499577	3.503246E-44	0.1514703	1	0	0	0	0
2024-07-01 22:21:10	2.499577	3.503246E-44	0.1514703	1	0	0	0	0
2024-07-01 22:21:20	2.499577	3.503246E-44	0.1451881	1	0	0	0	0
2024-07-01 22:21:30	2.571683	3.503246E-44	0.1552702	1	0	0	0	0
2024-07-01 22:21:40	2.571683	3.503246E-44	0.1516036	1	0	0	0	0
2024-07-01 22:21:50	2.620909	3.503246E-44	0.1497907	1	0	0	0	0
2024-07-01 22:22:00	2.645521	3.503246E-44	0.1461178	1	0	0	0	0
2024-07-01 22:22:10	2.645521	3.503246E-44	0.1405849	1	0	0	0	0
2024-07-01 22:22:20	2.693014	3.503246E-44	0.1402494	1	0	0	0	0
2024-07-01 22:22:30	2.71676	3.503246E-44	0.1376166	1	0	0	0	0
2024-07-01 22:22:40	2.71676	3.503246E-44	0.1376166	1	0	0	0	0
2024-07-01 22:22:50	2.71676	3.503246E-44	0.1326865	1	0	0	0	0
2024-07-01 22:23:00	2.798501	3.503246E-44	0.1541145	1	0	0	0	0
2024-07-01 22:23:10	2.831846	3.503246E-44	0.1509953	1	0	0	0	0
2024-07-01 22:23:20	2.831846	3.503246E-44	0.1564137	1	0	0	0	0
2024-07-01 22:23:30	2.84872	3.503246E-44	0.1583643	1	0	0	0	0
2024-07-01 22:23:40	2.84872	3.503246E-44	0.1583643	1	0	0	0	0
2024-07-01 22:23:50	2.882466	3.503246E-44	0.156847	1	0	0	0	0
2024-07-01 22:24:00	2.915874	3.503246E-44	0.1591258	1	0	0	0	0
2024-07-01 22:24:10	2.98269	3.503246E-44	0.1707708	1	0	0	0	0
2024-07-01 22:24:20	2.98269	3.503246E-44	0.1694738	1	0	0	0	0
2024-07-01 22:24:30	3.000608	3.503246E-44	0.1825619	1	0	0	0	0
2024-07-01 22:24:40	3.036444	3.503246E-44	0.210035	1	0	0	0	0
2024-07-01 22:24:50	3.07738	3.503246E-44	0.2057019	1	0	0	0	0
2024-07-01 22:24:50	3.097849	3.503246E-44	0.2046346	1	0	0	0	0
2024-07-01 22:25:10	3.097849	3.503246E-44	0.2046346	1	0	0	0	0
2024-07-01 22:25:20	3.097849	3.503246E-44	0.2068333	1	0	0	0	0
2024-07-01 22:25:30	3.243011	3.503246E-44	0.2489824	1	0	0	0	0
2024-07-01 22:25:40	3.243011	3.503246E-44	0.2519191	1	0	0	0	0
2024-07-01 22:25:50	3.297053	3.503246E-44	0.2661382	1	0	0	0	0
2024-07-01 22:26:00	3.324073	3.503246E-44	0.2822836	1	0	0	0	0
2024-07-01 22:26:10	3.324073	3.503246E-44	0.3003555	1	0	0	0	0
2024-07-01 22:26:20	3.324073	3.503246E-44	0.3003555	1	0	0	0	0
2024-07-01 22:26:30	3.422487	3.503246E-44	0.3330718	1	0	0	0	0
2024-07-01 22:26:40	3.528697	3.503246E-44	0.3770298	1	0	0	0	0
2024-07-01 22:26:50	3.611769	3.503246E-44	0.3917451	1	0	0	0	0
2024-07-01 22:27:00	3.69684	3.503246E-44	0.4065725	1	0	0	0	0
2024-07-01 22:27:10	3.783909	3.503246E-44	0.4215121	1	0	0	0	0
2024-07-01 22:27:20	3.82925	3.503246E-44	0.4290788	1	0	0	0	0
2024-07-01 22:27:30	3.82925	3.503246E-44	0.4290788	1	0	0	0	0
2024-07-01 22:27:40	3.875627	3.503246E-44	0.4404227	1	0	0	0	0
2024-07-01 22:27:50	4.022848	3.503246E-44	0.4822893	1	0	0	0	0
2024-07-01 22:28:00	4.125793	3.503246E-44	0.5017146	1	0	0	0	0
2024-07-01 22:28:10	4.231878	3.503246E-44	0.5138197	1	0	0	0	0
2024-07-01 22:28:20	4.288033	3.503246E-44	0.5256111	1	0	0	0	0
2024-07-01 22:28:30	4.370007	3.503246E-44	0.5245775	1	0	0	0	0
2024-07-01 22:28:40	4.477798	3.503246E-44	0.510719	1	0	0	0	0
2024-07-01 22:28:50	4.530884	3.503246E-44	0.507522	1	0	0	0	0
2024-07-01 22:29:00	4.530884	3.503246E-44	0.507522	1	0	0	0	0
2024-07-01 22:29:10	4.583485	3.503246E-44	0.5005831	1	0	0	0	0
2024-07-01 22:29:20	4.687182	3.503246E-44	0.4866883	1	0	0	0	0
2024-07-01 22:29:30	4.787611	3.503246E-44	0.4764841	1	0	0	0	0
2024-07-01 22:29:40	4.936889	3.503246E-44	0.4592901	1	0	0	0	0
2024-07-01 22:29:50	4.985062	3.503246E-44	0.4560284	1	0	0	0	0
2024-07-01 22:29:50	5.032886	3.503246E-44	0.4527636	1	0	0	0	0
2024-07-01 22:30:10	5.032886	3.503246E-44	0.4527636	1	0	0	0	0
2024-07-01 22:30:20	5.080363	3.503246E-44	0.4494957	1	0	0	0	0
2024-07-01 22:30:30	5.239997	3.503246E-44	0.4022332	1	0	0	0	0
2024-07-01 22:30:40	5.287207	3.503246E-44	0.3947905	1	0	0	0	0
2024-07-01 22:30:50	5.328959	3.503246E-44	0.3913981	1	0	0	0	0
2024-07-01 22:31:00	5.409033	3.503246E-44	0.3922574	1	0	0	0	0
2024-07-01 22:31:10	5.527431	3.503246E-44	0.3973682	1	0	0	0	0
2024-07-01 22:31:20	5.568346	3.503246E-44	0.386552	1	0	0	0	0
2024-07-01 22:31:30	5.611012	3.503246E-44	0.3793025	1	0	0	0	0
2024-07-01 22:31:40	5.611012	3.503246E-44	0.3793025	1	0	0	0	0
2024-07-01 22:31:50	5.655428	3.503246E-44	0.3756198	1	0	0	0	0
2024-07-01 22:32:00	5.803513	3.503246E-44	0.3439506	1	0	0	0	0
2024-07-01 22:32:10	5.877072	3.503246E-44	0.3110019	1	0	0	0	0
2024-07-01 22:32:20	5.877072	3.503246E-44	0.2700655	1	0	0	0	0
2024-07-01 22:32:30	5.904416	3.503246E-44	0.1987479	1	0	0	0	0
2024-07-01 22:32:40	5.904416	3.503246E-44	0.1987479	1	0	0	0	0
2024-07-01 22:32:50	5.959103	3.503246E-44	0.09704914	1	0	0	0	0
2024-07-01 22:33:00	5.959103	3.503246E-44	0.04351805	1	0	0	0	0
2024-07-01 22:33:10	5.959103	3.503246E-44	0.03910324	1	0	0	0	0
2024-07-01 22:33:20	5.993705	3.503246E-44	0.02209732	1	0	0	0	0
2024-07-01 22:33:30	6.011006	3.503246E-44	0.01372216	1	0	0	0	0
2024-07-01 22:33:40	6.011006	3.503246E-44	0.01397777	1	0	0	0	0
2024-07-01 22:33:50	6.011006	3.503246E-44	0.01397777	1	0	0	0	0
2024-07-01 22:34:00	6.011006	3.503246E-44	0.004659255	1	0	0	0	0
2024-07-01 22:34:10	6.011006	3.503246E-44	0.01237884	1	0	0	0	0
2024-07-01 22:34:20	6.011006	3.503246E-44	0.02552981	1	0	0	0	0
2024-07-01 22:34:30	6.011006	3.503246E-44	0.03015588	1	0	0	0	0
2024-07-01 22:34:40	6.011006	3.503246E-44	0.02625705	1	0	0	0	0
2024-07-01 22:34:50	6.011006	3.503246E-44	0.00875235	1	0	0	0	0
2024-07-01 22:34:50	6.011006	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:35:10	6.011006	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:35:20	6.011006	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:35:30	6.011006	3.503246E-44	0.01591129	1	0	0	0	0
2024-07-01 22:35:40	6.011006	3.503246E-44	0.02241726	1	0	0	0	0
2024-07-01 22:35:50	6.011006	3.503246E-44	0.02056196	1	0	0	0	0
2024-07-01 22:36:00	6.011006	3.503246E-44	0.02668534	1	0	0	0	0
2024-07-01 22:36:10	6.011006	3.503246E-44	0.04078741	1	0	0	0	0
2024-07-01 22:36:20	6.011006	3.503246E-44	0.03920376	1	0	0	0	0
2024-07-01 22:36:30	6.011006	3.503246E-44	0.03920376	1	0	0	0	0
2024-07-01 22:36:40	6.02934	3.503246E-44	0.03955963	1	0	0	0	0
2024-07-01 22:36:50	6.066009	3.503246E-44	0.05988481	1	0	0	0	0
2024-07-01 22:37:00	6.066009	3.503246E-44	0.05926592	1	0	0	0	0
2024-07-01 22:37:10	6.066009	3.503246E-44	0.03999834	1	0	0	0	0
2024-07-01 22:37:20	6.066009	3.503246E-44	0.02808624	1	0	0	0	0
2024-07-01 22:37:30	6.066009	3.503246E-44	0.01475346	1	0	0	0	0
2024-07-01 22:37:40	6.066009	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:37:50	6.066009	3.503246E-44	0.002800476	1	0	0	0	0
2024-07-01 22:38:00	6.066009	3.503246E-44	0.002800476	1	0	0	0	0
2024-07-01 22:38:10	6.066009	3.503246E-44	0.004574421	1	0	0	0	0
2024-07-01 22:38:20	6.066009	3.503246E-44	0.01392997	1	0	0	0	0
2024-07-01 22:38:30	6.066009	3.503246E-44	0.01593787	1	0	0	0	0
2024-07-01 22:38:40	6.066009	3.503246E-44	0.01134554	1	0	0	0	0
2024-07-01 22:38:50	6.066009	3.503246E-44	0.01799542	1	0	0	0	0
2024-07-01 22:39:00	6.082709	3.503246E-44	0.02744998	1	0	0	0	0
2024-07-01 22:39:10	6.082709	3.503246E-44	0.02744998	1	0	0	0	0
2024-07-01 22:39:20	6.116108	3.503246E-44	0.03970921	1	0	0	0	0
2024-07-01 22:39:30	6.116108	3.503246E-44	0.05601948	1	0	0	0	0
2024-07-01 22:39:40	6.116108	3.503246E-44	0.04432172	1	0	0	0	0
2024-07-01 22:39:50	6.116108	3.503246E-44	0.01477391	1	0	0	0	0
2024-07-01 22:39:50	6.116108	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:40:10	6.116108	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:40:20	6.116108	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:40:30	6.116108	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:40:40	6.116108	3.503246E-44	0.007274721	1	0	0	0	0
2024-07-01 22:40:50	6.116108	3.503246E-44	0.02042448	1	0	0	0	0
2024-07-01 22:41:00	6.116108	3.503246E-44	0.02659722	1	0	0	0	0
2024-07-01 22:41:10	6.116108	3.503246E-44	0.02579293	1	0	0	0	0
2024-07-01 22:41:20	6.116108	3.503246E-44	0.04305181	1	0	0	0	0
2024-07-01 22:41:30	6.137893	3.503246E-44	0.05481523	1	0	0	0	0
2024-07-01 22:41:40	6.181462	3.503246E-44	0.06108319	1	0	0	0	0
2024-07-01 22:41:50	6.181462	3.503246E-44	0.06108319	1	0	0	0	0
2024-07-01 22:42:00	6.181462	3.503246E-44	0.05636646	1	0	0	0	0
2024-07-01 22:42:10	6.181462	3.503246E-44	0.05317133	1	0	0	0	0
2024-07-01 22:42:20	6.181462	3.503246E-44	0.01772378	1	0	0	0	0
2024-07-01 22:42:30	6.181462	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:42:40	6.181462	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:42:50	6.181462	3.503246E-44	0.006354184	1	0	0	0	0
2024-07-01 22:43:00	6.181462	3.503246E-44	0.006354184	1	0	0	0	0
2024-07-01 22:43:10	6.181462	3.503246E-44	0.01036411	1	0	0	0	0
2024-07-01 22:43:20	6.181462	3.503246E-44	0.00755699	1	0	0	0	0
2024-07-01 22:43:30	6.181462	3.503246E-44	0.004863086	1	0	0	0	0
2024-07-01 22:43:40	6.181462	3.503246E-44	0.003948078	1	0	0	0	0
2024-07-01 22:43:50	6.181462	3.503246E-44	0.001316026	1	0	0	0	0
2024-07-01 22:44:00	6.181462	3.503246E-44	0.002113629	1	0	0	0	0
2024-07-01 22:44:10	6.181462	3.503246E-44	0.006340888	1	0	0	0	0
2024-07-01 22:44:20	6.181462	3.503246E-44	0.006340888	1	0	0	0	0
2024-07-01 22:44:30	6.181462	3.503246E-44	0.007650407	1	0	0	0	0
2024-07-01 22:44:40	6.181462	3.503246E-44	0.0007696226	1	0	0	0	0
2024-07-01 22:44:50	6.181462	3.503246E-44	0.003798624	1	0	0	0	0
2024-07-01 22:44:50	6.181462	3.503246E-44	0.005357352	1	0	0	0	0
2024-07-01 22:45:10	6.181462	3.503246E-44	0.005445806	1	0	0	0	0
2024-07-01 22:45:20	6.181462	3.503246E-44	0.001815269	1	0	0	0	0
2024-07-01 22:45:30	6.181462	3.503246E-44	0.001815269	1	0	0	0	0
2024-07-01 22:45:40	6.181462	3.503246E-44	0.003082536	1	0	0	0	0
2024-07-01 22:45:50	6.181462	3.503246E-44	0.01496177	1	0	0	0	0
2024-07-01 22:46:00	6.181462	3.503246E-44	0.01533334	1	0	0	0	0
2024-07-01 22:46:10	6.181462	3.503246E-44	0.01036233	1	0	0	0	0
2024-07-01 22:46:20	6.181462	3.503246E-44	0.004235344	1	0	0	0	0
2024-07-01 22:46:30	6.181462	3.503246E-44	0.0007812333	1	0	0	0	0
2024-07-01 22:46:40	6.181462	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:46:50	6.181462	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:47:00	6.181462	3.503246E-44	0.009421366	1	0	0	0	0
2024-07-01 22:47:10	6.232025	3.503246E-44	0.0009549878	1	0	0	0	0
2024-07-01 22:47:20	6.232025	3.503246E-44	0.01478611	1	0	0	0	0
2024-07-01 22:47:30	6.232025	3.503246E-44	0.01446778	1	0	0	0	0
2024-07-01 22:47:40	6.232025	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:47:50	6.232025	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:48:00	6.232025	3.503246E-44	0	1	0	0	0	0
2024-07-01 22:48:10	6.232025	3.503246E-44	0	1	0	0	0	0
