PROCESSDATA	2411LIC30501 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-12-11 21:55:00	751
tagname	2411LIC30501.MV	2411LIC30501.PV	2411LIC30501.SV	2411LIC30501.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	封油罐D205_OP	封油罐D205_PV	封油罐D205_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=11.857158447000002	fsMin=0	fsGridNum=10	fdMax=11.857158447000002tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-12-11 21:55:00	27.488193576	71.5230504	71.50162	1	0	0	0	0
2024-12-11 21:55:10	27.580531776	71.51908039999999	71.50162	1	0	0	0	0
2024-12-11 21:55:20	27.559122534	71.5173102	71.50162	1	0	0	0	0
2024-12-11 21:55:30	27.484185084	71.5165752	71.50162	1	0	0	0	0
2024-12-11 21:55:40	27.536165656	71.50016959999999	71.50162	1	0	0	0	0
2024-12-11 21:55:50	27.647872356	71.47638959999999	71.50162	1	0	0	0	0
2024-12-11 21:56:00	27.847441550000003	71.451452308	71.50162	1	0	0	0	0
2024-12-11 21:56:10	28.0883578	71.425970408	71.50162	1	0	0	0	0
2024-12-11 21:56:20	28.224383336	71.412462492	71.50162	1	0	0	0	0
2024-12-11 21:56:30	28.311048535999998	71.40458939199999	71.50162	1	0	0	0	0
2024-12-11 21:56:40	28.421477934	71.3940018	71.50162	1	0	0	0	0
2024-12-11 21:56:50	28.543090483999997	71.3821368	71.50162	1	0	0	0	0
2024-12-11 21:57:00	28.59291149	71.379813968	71.50162	1	0	0	0	0
2024-12-11 21:57:10	28.60894824	71.381981568	71.50162	1	0	0	0	0
2024-12-11 21:57:20	28.662165656	71.37838943199999	71.50162	1	0	0	0	0
2024-12-11 21:57:30	28.732879856	71.372086832	71.50162	1	0	0	0	0
2024-12-11 21:57:40	28.79105455	71.3669998	71.50162	1	0	0	0	0
2024-12-11 21:57:50	28.8433283	71.3624848	71.50162	1	0	0	0	0
2024-12-11 21:58:00	28.882259294	71.3625088	71.50162	1	0	0	0	0
2024-12-11 21:58:10	28.914911344	71.36466879999999	71.50162	1	0	0	0	0
2024-12-11 21:58:20	28.938246884	71.36758019999999	71.50162	1	0	0	0	0
2024-12-11 21:58:30	28.957198184	71.37084519999999	71.50162	1	0	0	0	0
2024-12-11 21:58:40	29.08630132871287	71.3559989049505	71.50162	1	0	0	0	0
2024-12-11 21:58:50	29.267240635643564	71.33262964752475	71.50162	1	0	0	0	0
2024-12-11 21:59:00	29.398852566666665	71.31884763333333	71.50162	1	0	0	0	0
2024-12-11 21:59:10	29.505053425252527	71.3100045020202	71.50162	1	0	0	0	0
2024-12-11 21:59:20	29.44996773	71.32100090200001	71.50162	1	0	0	0	0
2024-12-11 21:59:30	29.318982480000003	71.34133355200001	71.50162	1	0	0	0	0
2024-12-11 21:59:40	29.299822346	71.3422266	71.50162	1	0	0	0	0
2024-12-11 21:59:50	29.333285796	71.3339716	71.50162	1	0	0	0	0
2024-12-11 22:00:00	29.37046905	71.3394288	71.50162	1	0	0	0	0
2024-12-11 22:00:10	29.4094028	71.3513388	71.50162	1	0	0	0	0
2024-12-11 22:00:20	29.354631768	71.37258179999999	71.50162	1	0	0	0	0
2024-12-11 22:00:30	29.255764368	71.3982168	71.50162	1	0	0	0	0
2024-12-11 22:00:40	29.260344144	71.4002524	71.50162	1	0	0	0	0
2024-12-11 22:00:50	29.313604944	71.39118239999999	71.50162	1	0	0	0	0
2024-12-11 22:01:00	29.347319994000003	71.3792836	71.50162	1	0	0	0	0
2024-12-11 22:01:10	29.371837044000003	71.3660536	71.50162	1	0	0	0	0
2024-12-11 22:01:20	29.390225798	71.370168836	71.50162	1	0	0	0	0
2024-12-11 22:01:30	29.405730648	71.382446536	71.50162	1	0	0	0	0
2024-12-11 22:01:40	29.355658678	71.400777256	71.50162	1	0	0	0	0
2024-12-11 22:01:50	29.274727028	71.421956456	71.50162	1	0	0	0	0
2024-12-11 22:02:00	29.192621596	71.434410508	71.50162	1	0	0	0	0
2024-12-11 22:02:10	29.109963796	71.442758608	71.50162	1	0	0	0	0
2024-12-11 22:02:20	29.083118356	71.4458924	71.50162	1	0	0	0	0
2024-12-11 22:02:30	29.082537556000002	71.4465724	71.50162	1	0	0	0	0
2024-12-11 22:02:40	29.078780408	71.44812619999999	71.50162	1	0	0	0	0
2024-12-11 22:02:50	29.073528508000003	71.4500912	71.50162	1	0	0	0	0
2024-12-11 22:03:00	29.124812726000002	71.442663632	71.50162	1	0	0	0	0
2024-12-11 22:03:10	29.202702176	71.430816032	71.50162	1	0	0	0	0
2024-12-11 22:03:20	29.21881111	71.431028368	71.50162	1	0	0	0	0
2024-12-11 22:03:30	29.20584686	71.436915968	71.50162	1	0	0	0	0
2024-12-11 22:03:40	29.197713262	71.44122420000001	71.50162	1	0	0	0	0
2024-12-11 22:03:50	29.191852911999998	71.4447892	71.50162	1	0	0	0	0
2024-12-11 22:04:00	29.194987261999998	71.4471982	71.50162	1	0	0	0	0
2024-12-11 22:04:10	29.202354412	71.4490632	71.50162	1	0	0	0	0
2024-12-11 22:04:20	29.206671014	71.453536	71.50162	1	0	0	0	0
2024-12-11 22:04:30	29.209552064	71.459236	71.50162	1	0	0	0	0
2024-12-11 22:04:40	29.199029294000002	71.4605228	71.50162	1	0	0	0	0
2024-12-11 22:04:50	29.182198844000002	71.4597328	71.50162	1	0	0	0	0
2024-12-11 22:05:00	29.192500938	71.4551416	71.50162	1	0	0	0	0
2024-12-11 22:05:10	29.215571288	71.4487616	71.50162	1	0	0	0	0
2024-12-11 22:05:20	29.280986631999998	71.44022939999999	71.50162	1	0	0	0	0
2024-12-11 22:05:30	29.366329032	71.43068439999999	71.50162	1	0	0	0	0
2024-12-11 22:05:40	29.403947128	71.4322574	71.50162	1	0	0	0	0
2024-12-11 22:05:50	29.419106728	71.4390624	71.50162	1	0	0	0	0
2024-12-11 22:06:00	29.350985504	71.4525858	71.50162	1	0	0	0	0
2024-12-11 22:06:10	29.243673303999998	71.4692708	71.50162	1	0	0	0	0
2024-12-11 22:06:20	29.243838062	71.4677624	71.50162	1	0	0	0	0
2024-12-11 22:06:30	29.294580212	71.4576924	71.50162	1	0	0	0	0
2024-12-11 22:06:40	29.289519726	71.459703926	71.50162	1	0	0	0	0
2024-12-11 22:06:50	29.258199176	71.467400876	71.50162	1	0	0	0	0
2024-12-11 22:07:00	29.264698356	71.47202837399999	71.50162	1	0	0	0	0
2024-12-11 22:07:10	29.288995055999997	71.475211424	71.50162	1	0	0	0	0
2024-12-11 22:07:20	29.2390006	71.477938364	71.50162	1	0	0	0	0
2024-12-11 22:07:30	29.1540456	71.480450664	71.50162	1	0	0	0	0
2024-12-11 22:07:40	29.113466448	71.486499236	71.50162	1	0	0	0	0
2024-12-11 22:07:50	29.093770048	71.494211936	71.50162	1	0	0	0	0
2024-12-11 22:08:00	29.037624152	71.50417186600001	71.50162	1	0	0	0	0
2024-12-11 22:08:10	28.964325552000002	71.515189316	71.50162	1	0	0	0	0
2024-12-11 22:08:20	28.944115844	71.514762434	71.50162	1	0	0	0	0
2024-12-11 22:08:30	28.948889144	71.50894998400001	71.50162	1	0	0	0	0
2024-12-11 22:08:40	29.013024574	71.50182000000001	71.50162	1	0	0	0	0
2024-12-11 22:08:50	29.105095123999998	71.49407000000001	71.50162	1	0	0	0	0
2024-12-11 22:09:00	29.187132138	71.4872312	71.50162	1	0	0	0	0
2024-12-11 22:09:10	29.264447488000002	71.4808212	71.50162	1	0	0	0	0
2024-12-11 22:09:20	29.198001726	71.4868552	71.50162	1	0	0	0	0
2024-12-11 22:09:30	29.063903676	71.4987452	71.50162	1	0	0	0	0
2024-12-11 22:09:40	29.023936462	71.5043656	71.50162	1	0	0	0	0
2024-12-11 22:09:50	29.028266112	71.50703560000001	71.50162	1	0	0	0	0
2024-12-11 22:10:00	29.013017610000002	71.5064892	71.50162	1	0	0	0	0
2024-12-11 22:10:10	28.98855586	71.5044292	71.50162	1	0	0	0	0
2024-12-11 22:10:20	28.979539426	71.511692	71.50162	1	0	0	0	0
2024-12-11 22:10:30	28.977791376	71.523342	71.50162	1	0	0	0	0
2024-12-11 22:10:40	29.009689998000002	71.518340908	71.50162	1	0	0	0	0
2024-12-11 22:10:50	29.057422348000003	71.505504008	71.50162	1	0	0	0	0
2024-12-11 22:11:00	29.060929674	71.499629492	71.50162	1	0	0	0	0
2024-12-11 22:11:10	29.043625224	71.497031392	71.50162	1	0	0	0	0
2024-12-11 22:11:20	29.0851098	71.4879312	71.50162	1	0	0	0	0
2024-12-11 22:11:30	29.154259800000002	71.4757712	71.50162	1	0	0	0	0
2024-12-11 22:11:40	29.08562395	71.4929685	71.50162	1	0	0	0	0
2024-12-11 22:11:50	28.952147699999998	71.523981	71.50162	1	0	0	0	0
2024-12-11 22:12:00	28.907208334	71.5270387	71.50162	1	0	0	0	0
2024-12-11 22:12:10	28.903933384	71.5169412	71.50162	1	0	0	0	0
2024-12-11 22:12:20	28.9028854	71.51371	71.50162	1	0	0	0	0
2024-12-11 22:12:30	28.910067376106195	71.52574530973452	71.50162	1	0	0	0	0
2024-12-11 22:12:40	28.871063586	71.53114260000001	71.50162	1	0	0	0	0
2024-12-11 22:12:50	28.809532536	71.53208760000001	71.50162	1	0	0	0	0
2024-12-11 22:13:00	28.820714362	71.5281604	71.50162	1	0	0	0	0
2024-12-11 22:13:10	28.866114012	71.52194039999999	71.50162	1	0	0	0	0
2024-12-11 22:13:20	28.906878204	71.5146052	71.50162	1	0	0	0	0
2024-12-11 22:13:30	28.945461004000002	71.50674520000001	71.50162	1	0	0	0	0
2024-12-11 22:13:40	28.982499728	71.50384580000001	71.50162	1	0	0	0	0
2024-12-11 22:13:50	29.018811828	71.5032808	71.50162	1	0	0	0	0
2024-12-11 22:14:00	29.015819758000003	71.50469966600001	71.50162	1	0	0	0	0
2024-12-11 22:14:10	28.994331608000003	71.507052116	71.50162	1	0	0	0	0
2024-12-11 22:14:20	29.000711354	71.503449568	71.50162	1	0	0	0	0
2024-12-11 22:14:30	29.020205404	71.497044668	71.50162	1	0	0	0	0
2024-12-11 22:14:40	29.00114971	71.50340496599999	71.50162	1	0	0	0	0
2024-12-11 22:14:50	28.96395296	71.51577241599999	71.50162	1	0	0	0	0
2024-12-11 22:15:00	28.960418624	71.508731	71.50162	1	0	0	0	0
2024-12-11 22:15:10	28.972725424	71.49255600000001	71.50162	1	0	0	0	0
2024-12-11 22:15:20	28.918780776	71.501699168	71.50162	1	0	0	0	0
2024-12-11 22:15:30	28.833658976	71.522756768	71.50162	1	0	0	0	0
2024-12-11 22:15:40	28.788349374	71.527886932	71.50162	1	0	0	0	0
2024-12-11 22:15:50	28.761774924	71.525521832	71.50162	1	0	0	0	0
2024-12-11 22:16:00	28.786254126	71.52447430000001	71.50162	1	0	0	0	0
2024-12-11 22:16:10	28.834758576000002	71.52404680000001	71.50162	1	0	0	0	0
2024-12-11 22:16:20	28.824931742	71.529178572	71.50162	1	0	0	0	0
2024-12-11 22:16:30	28.787654892	71.536926472	71.50162	1	0	0	0	0
2024-12-11 22:16:40	28.760495014	71.537929826	71.50162	1	0	0	0	0
2024-12-11 22:16:50	28.738096064	71.53575927600001	71.50162	1	0	0	0	0
2024-12-11 22:17:00	28.678350732	71.53756210200001	71.50162	1	0	0	0	0
2024-12-11 22:17:10	28.601030632	71.54123475200001	71.50162	1	0	0	0	0
2024-12-11 22:17:20	28.6301765	71.5446166	71.50162	1	0	0	0	0
2024-12-11 22:17:30	28.709424	71.5478616	71.50162	1	0	0	0	0
2024-12-11 22:17:40	28.719195866	71.5402912	71.50162	1	0	0	0	0
2024-12-11 22:17:50	28.696273316000003	71.5276312	71.50162	1	0	0	0	0
2024-12-11 22:18:00	28.698511888000002	71.5253616	71.50162	1	0	0	0	0
2024-12-11 22:18:10	28.712590988000002	71.52798159999999	71.50162	1	0	0	0	0
2024-12-11 22:18:20	28.739505836000003	71.5276062	71.50162	1	0	0	0	0
2024-12-11 22:18:30	28.772461036000003	71.5258212	71.50162	1	0	0	0	0
2024-12-11 22:18:40	28.788135668000002	71.5216188	71.50162	1	0	0	0	0
2024-12-11 22:18:50	28.795678268	71.51627880000001	71.50162	1	0	0	0	0
2024-12-11 22:19:00	28.769527854	71.52008296400001	71.50162	1	0	0	0	0
2024-12-11 22:19:10	28.727521904	71.528190264	71.50162	1	0	0	0	0
2024-12-11 22:19:20	28.675043274	71.532132836	71.50162	1	0	0	0	0
2024-12-11 22:19:30	28.617636324	71.534115536	71.50162	1	0	0	0	0
2024-12-11 22:19:40	28.610678370000002	71.529293	71.50162	1	0	0	0	0
2024-12-11 22:19:50	28.62746112	71.52126799999999	71.50162	1	0	0	0	0
2024-12-11 22:20:00	28.7480542	71.5073508	71.50162	1	0	0	0	0
2024-12-11 22:20:10	28.917499199999998	71.4906608	71.50162	1	0	0	0	0
2024-12-11 22:20:20	28.933580808	71.49229	71.50162	1	0	0	0	0
2024-12-11 22:20:30	28.877491408	71.50254	71.50162	1	0	0	0	0
2024-12-11 22:20:40	28.752780488	71.517057	71.50162	1	0	0	0	0
2024-12-11 22:20:50	28.595777088	71.533582	71.50162	1	0	0	0	0
2024-12-11 22:21:00	28.570313159999998	71.53706120000001	71.50162	1	0	0	0	0
2024-12-11 22:21:10	28.60675016	71.5344012	71.50162	1	0	0	0	0
2024-12-11 22:21:20	28.58074718	71.53696020000001	71.50162	1	0	0	0	0
2024-12-11 22:21:30	28.52536068	71.54197520000001	71.50162	1	0	0	0	0
2024-12-11 22:21:40	28.509543584	71.5381162	71.50162	1	0	0	0	0
2024-12-11 22:21:50	28.512347384	71.53008120000001	71.50162	1	0	0	0	0
2024-12-11 22:22:00	28.43686836	71.5446664	71.50162	1	0	0	0	0
2024-12-11 22:22:10	28.32455036	71.56989639999999	71.50162	1	0	0	0	0
2024-12-11 22:22:20	28.328314276	71.56339419999999	71.50162	1	0	0	0	0
2024-12-11 22:22:30	28.386704976	71.5419592	71.50162	1	0	0	0	0
2024-12-11 22:22:40	28.384836422	71.541135	71.50162	1	0	0	0	0
2024-12-11 22:22:50	28.354610572	71.55001	71.50162	1	0	0	0	0
2024-12-11 22:23:00	28.338941618	71.5504462	71.50162	1	0	0	0	0
2024-12-11 22:23:10	28.330122967999998	71.5469112	71.50162	1	0	0	0	0
2024-12-11 22:23:20	28.414031838	71.5363994	71.50162	1	0	0	0	0
2024-12-11 22:23:30	28.541577187999998	71.5226044	71.50162	1	0	0	0	0
2024-12-11 22:23:40	28.62966921	71.516573436	71.50162	1	0	0	0	0
2024-12-11 22:23:50	28.69919496	71.51419613600001	71.50162	1	0	0	0	0
2024-12-11 22:24:00	28.77079913	71.500634026	71.50162	1	0	0	0	0
2024-12-11 22:24:10	28.84338138	71.481808476	71.50162	1	0	0	0	0
2024-12-11 22:24:20	28.813534481999998	71.490139474	71.50162	1	0	0	0	0
2024-12-11 22:24:30	28.735485632	71.511250024	71.50162	1	0	0	0	0
2024-12-11 22:24:40	28.6025974	71.52452136400001	71.50162	1	0	0	0	0
2024-12-11 22:24:50	28.4439024	71.534103664	71.50162	1	0	0	0	0
2024-12-11 22:25:00	28.355061488	71.5361092	71.50162	1	0	0	0	0
2024-12-11 22:25:10	28.299093088	71.5345492	71.50162	1	0	0	0	0
2024-12-11 22:25:20	28.384488392	71.522434104	71.50162	1	0	0	0	0
2024-12-11 22:25:30	28.536407792	71.505351904	71.50162	1	0	0	0	0
2024-12-11 22:25:40	28.68317252	71.490924696	71.50162	1	0	0	0	0
2024-12-11 22:25:50	28.827511519999998	71.477746896	71.50162	1	0	0	0	0
2024-12-11 22:26:00	28.882438	71.471056568	71.50162	1	0	0	0	0
2024-12-11 22:26:10	28.895288	71.467419168	71.50162	1	0	0	0	0
2024-12-11 22:26:20	28.897029316	71.467654232	71.50162	1	0	0	0	0
2024-12-11 22:26:30	28.893543016	71.469711632	71.50162	1	0	0	0	0
2024-12-11 22:26:40	28.804177136	71.4829398	71.50162	1	0	0	0	0
2024-12-11 22:26:50	28.674397336	71.5014248	71.50162	1	0	0	0	0
2024-12-11 22:27:00	28.620901704	71.51194699999999	71.50162	1	0	0	0	0
2024-12-11 22:27:10	28.603304504	71.518722	71.50162	1	0	0	0	0
2024-12-11 22:27:20	28.572709444	71.5211348	71.50162	1	0	0	0	0
2024-12-11 22:27:30	28.535997744	71.5214948	71.50162	1	0	0	0	0
2024-12-11 22:27:40	28.567291517999998	71.5154764	71.50162	1	0	0	0	0
2024-12-11 22:27:50	28.630587868	71.50645639999999	71.50162	1	0	0	0	0
2024-12-11 22:28:00	28.6457053	71.507209564	71.50162	1	0	0	0	0
2024-12-11 22:28:10	28.6381503	71.51256186399999	71.50162	1	0	0	0	0
2024-12-11 22:28:20	28.641003039999998	71.509499436	71.50162	1	0	0	0	0
2024-12-11 22:28:30	28.648753539999998	71.502477136	71.50162	1	0	0	0	0
2024-12-11 22:28:40	28.677447292	71.4972686	71.50162	1	0	0	0	0
2024-12-11 22:28:50	28.715996692	71.4929136	71.50162	1	0	0	0	0
2024-12-11 22:29:00	28.699692872	71.49490639999999	71.50162	1	0	0	0	0
2024-12-11 22:29:10	28.657575772	71.4998864	71.50162	1	0	0	0	0
2024-12-11 22:29:20	28.628928622	71.5068214	71.50162	1	0	0	0	0
2024-12-11 22:29:30	28.606620272	71.5146764	71.50162	1	0	0	0	0
2024-12-11 22:29:40	28.559421882	71.5209232	71.50162	1	0	0	0	0
2024-12-11 22:29:50	28.500510532	71.52641320000001	71.50162	1	0	0	0	0
2024-12-11 22:30:00	28.524317136	71.5189458	71.50162	1	0	0	0	0
2024-12-11 22:30:10	28.587049836	71.5053808	71.50162	1	0	0	0	0
2024-12-11 22:30:20	28.693945952	71.4894324	71.50162	1	0	0	0	0
2024-12-11 22:30:30	28.821624852	71.4723624	71.50162	1	0	0	0	0
2024-12-11 22:30:40	28.812092468	71.4768518	71.50162	1	0	0	0	0
2024-12-11 22:30:50	28.737990068	71.4914868	71.50162	1	0	0	0	0
2024-12-11 22:31:00	28.69248966237624	71.50246168316832	71.50162	1	0	0	0	0
2024-12-11 22:31:10	28.66044901881188	71.51171415841584	71.50162	1	0	0	0	0
2024-12-11 22:31:20	28.6475277	71.51201493333333	71.50162	1	0	0	0	0
2024-12-11 22:31:30	28.64445573030303	71.50770422626263	71.50162	1	0	0	0	0
2024-12-11 22:31:40	28.63741441	71.509004374	71.50162	1	0	0	0	0
2024-12-11 22:31:50	28.62850516	71.512944924	71.50162	1	0	0	0	0
2024-12-11 22:32:00	28.620250172	71.51184089399999	71.50162	1	0	0	0	0
2024-12-11 22:32:10	28.612303072	71.508362944	71.50162	1	0	0	0	0
2024-12-11 22:32:20	28.626454408	71.507734364	71.50162	1	0	0	0	0
2024-12-11 22:32:30	28.651005008000002	71.508446664	71.50162	1	0	0	0	0
2024-12-11 22:32:40	28.6465073	71.510077236	71.50162	1	0	0	0	0
2024-12-11 22:32:50	28.6283398	71.512139936	71.50162	1	0	0	0	0
2024-12-11 22:33:00	28.504867091999998	71.5259886	71.50162	1	0	0	0	0
2024-12-11 22:33:10	28.331838991999998	71.54538360000001	71.50162	1	0	0	0	0
2024-12-11 22:33:20	28.2522382	71.5535246	71.50162	1	0	0	0	0
2024-12-11 22:33:30	28.2166032	71.55636960000001	71.50162	1	0	0	0	0
2024-12-11 22:33:40	28.294152024000002	71.53907844000001	71.50162	1	0	0	0	0
2024-12-11 22:33:50	28.424963824000002	71.51231144	71.50162	1	0	0	0	0
2024-12-11 22:34:00	28.56206729	71.49633536	71.50162	1	0	0	0	0
2024-12-11 22:34:10	28.70213154	71.48543736	71.50162	1	0	0	0	0
2024-12-11 22:34:20	28.751333340000002	71.4760068	71.50162	1	0	0	0	0
2024-12-11 22:34:30	28.75777634	71.4672668	71.50162	1	0	0	0	0
2024-12-11 22:34:40	28.805609546	71.46679560000001	71.50162	1	0	0	0	0
